Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T15:13:25.392980,  0.0,05.1101,0.46714,02.3870
2026-07-08T15:13:26.398353,  1.0,05.1102,0.46842,02.3936
2026-07-08T15:13:27.400639,  2.0,05.1047,0.67535,03.4442
2026-07-08T15:13:28.401789,  3.0,05.1102,0.82479,04.2146
2026-07-08T15:13:29.403103,  4.0,05.1101,0.82002,04.1903
2026-07-08T15:13:30.408069,  5.0,05.0959,0.92319,04.6990
2026-07-08T15:13:31.421902,  6.0,05.1030,1.11341,05.6783
2026-07-08T15:13:32.424167,  7.0,05.1109,0.92770,04.7405
2026-07-08T15:13:33.424332,  8.0,05.1020,0.89845,04.5820
2026-07-08T15:13:34.429368,  9.0,05.1083,0.92159,04.7001
2026-07-08T15:13:35.434075, 10.0,05.1105,1.57469,08.0466
2026-07-08T15:13:36.436917, 11.0,05.1026,1.75803,08.9659
2026-07-08T15:13:37.438086, 12.0,05.1073,1.76936,09.0237
2026-07-08T15:13:38.443935, 13.1,05.1117,1.77440,09.0671
2026-07-08T15:13:39.448099, 14.1,05.1094,1.70189,08.6796
2026-07-08T15:13:40.453999, 15.1,05.1008,1.01108,05.1565
2026-07-08T15:13:41.453608, 16.1,05.1020,1.01948,05.1993
2026-07-08T15:13:42.458862, 17.1,05.1041,1.70991,08.7205
2026-07-08T15:13:43.459326, 18.1,05.1177,1.61861,08.2710
2026-07-08T15:13:44.460143, 19.1,05.1031,1.70591,08.7001
2026-07-08T15:13:45.465012, 20.1,05.1150,1.73245,08.8528
2026-07-08T15:13:46.467092, 21.1,05.1084,1.87562,09.5656
2026-07-08T15:13:47.467599, 22.1,05.1012,1.88744,09.6259
2026-07-08T15:13:48.470104, 23.1,05.1069,1.78658,09.1115
2026-07-08T15:13:49.475007, 24.1,05.1212,1.69741,08.6907
2026-07-08T15:13:50.478510, 25.1,05.0992,1.80427,09.1837
2026-07-08T15:13:51.482372, 26.1,05.1169,1.71899,08.7840
2026-07-08T15:13:52.486659, 27.1,05.1072,1.78058,09.0809
2026-07-08T15:13:53.491684, 28.1,05.1134,1.03885,05.3085
2026-07-08T15:13:54.493198, 29.1,05.1075,1.07267,05.4706
2026-07-08T15:13:55.498201, 30.1,05.1056,1.06651,05.4392
2026-07-08T15:13:56.500305, 31.1,05.1012,1.09808,05.6002
2026-07-08T15:13:57.506103, 32.1,05.1050,1.06771,05.4453
2026-07-08T15:13:58.510578, 33.1,05.1125,1.05463,05.3891
2026-07-08T15:13:59.515603, 34.1,05.1106,1.03888,05.3086
2026-07-08T15:14:00.517236, 35.1,05.1095,1.02210,05.2127
