timestamp,temperature
2026-07-13T21:07:14.265569,60.6
2026-07-13T21:07:15.266667,60.6
2026-07-13T21:07:16.267580,60.6
2026-07-13T21:07:17.268489,60.6
2026-07-13T21:07:18.269408,61.15
2026-07-13T21:07:19.270901,64.45
2026-07-13T21:07:20.271875,65.0
2026-07-13T21:07:21.272846,63.9
2026-07-13T21:07:22.274114,63.35
2026-07-13T21:07:23.275304,62.25
2026-07-13T21:07:24.277350,61.15
2026-07-13T21:07:25.278606,62.25
2026-07-13T21:07:26.281134,63.9
2026-07-13T21:07:27.284186,66.65
2026-07-13T21:07:28.285719,67.75
2026-07-13T21:07:29.286886,67.75
2026-07-13T21:07:30.290493,66.1
2026-07-13T21:07:31.291511,65.55
2026-07-13T21:07:32.292437,64.45
2026-07-13T21:07:33.293461,63.9
2026-07-13T21:07:34.294382,63.9
2026-07-13T21:07:35.295823,63.9
2026-07-13T21:07:36.297064,62.25
2026-07-13T21:07:37.298327,61.15
2026-07-13T21:07:38.299787,62.8
2026-07-13T21:07:39.300983,62.25
2026-07-13T21:07:40.302319,61.15
2026-07-13T21:07:41.303614,61.7
2026-07-13T21:07:42.304850,61.15
2026-07-13T21:07:43.306203,61.15
2026-07-13T21:07:44.308586,60.6
2026-07-13T21:07:45.310159,60.6
2026-07-13T21:07:46.312489,60.6
2026-07-13T21:07:47.313570,62.8
2026-07-13T21:07:48.314526,62.25
2026-07-13T21:07:49.315485,62.25
2026-07-13T21:07:50.316450,63.35
2026-07-13T21:07:51.317493,62.8
2026-07-13T21:07:52.318690,62.25
2026-07-13T21:07:53.319976,62.25
2026-07-13T21:07:54.321219,61.7
2026-07-13T21:07:55.322614,66.65
2026-07-13T21:07:56.324083,68.3
2026-07-13T21:07:57.325268,65.55
2026-07-13T21:07:58.327475,66.1
2026-07-13T21:07:59.328373,65.55
2026-07-13T21:08:00.329675,62.8
2026-07-13T21:08:01.330912,62.8
2026-07-13T21:08:02.332145,62.8
2026-07-13T21:08:03.333403,62.8
2026-07-13T21:08:04.342169,61.7
2026-07-13T21:08:05.343192,63.35
2026-07-13T21:08:06.344149,64.45
2026-07-13T21:08:07.345075,64.45
2026-07-13T21:08:08.346063,63.9
2026-07-13T21:08:09.347039,63.35
2026-07-13T21:08:10.348320,63.35
2026-07-13T21:08:11.349568,60.6
2026-07-13T21:08:12.350851,61.7
2026-07-13T21:08:13.352060,61.15
2026-07-13T21:08:14.353014,63.9
2026-07-13T21:08:15.353976,63.9
2026-07-13T21:08:16.354998,64.45
2026-07-13T21:08:17.355963,63.9
2026-07-13T21:08:18.356928,64.45
2026-07-13T21:08:19.358104,62.25
2026-07-13T21:08:20.359091,64.45
2026-07-13T21:08:21.360104,63.9
2026-07-13T21:08:22.361060,63.9
2026-07-13T21:08:23.362039,63.35
2026-07-13T21:08:24.362960,63.9
2026-07-13T21:08:25.364252,63.35
2026-07-13T21:08:26.365509,61.7
2026-07-13T21:08:27.366503,63.9
2026-07-13T21:08:28.367471,62.8
2026-07-13T21:08:29.368483,63.9
2026-07-13T21:08:30.369416,61.7
2026-07-13T21:08:31.370429,63.35
2026-07-13T21:08:32.371656,62.8
2026-07-13T21:08:33.372591,63.9
2026-07-13T21:08:34.373566,63.35
2026-07-13T21:08:35.374597,63.35
2026-07-13T21:08:36.375562,64.45
2026-07-13T21:08:37.377041,66.1
2026-07-13T21:08:38.378042,65.55
2026-07-13T21:08:39.378997,65.55
