timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-07-13T21:07:15.260771,15.3,17.3,4.0,3.0
2026-07-13T21:07:16.261133,13.0,14.9,3.0,0.0
2026-07-13T21:07:17.261493,13.0,14.9,4.0,0.0
2026-07-13T21:07:18.261852,11.1,14.7,3.0,0.0
2026-07-13T21:07:19.262991,60.6,49.5,26.7,12.9
2026-07-13T21:07:20.263398,81.2,75.0,25.5,22.2
2026-07-13T21:07:21.263759,0.0,0.0,15.0,14.0
2026-07-13T21:07:22.264176,17.2,0.0,5.9,19.8
2026-07-13T21:07:23.264652,5.1,14.7,11.9,6.0
2026-07-13T21:07:24.265139,1.0,15.2,16.2,4.0
2026-07-13T21:07:25.265621,0.0,17.8,19.0,2.0
2026-07-13T21:07:26.266126,27.3,25.0,19.2,19.0
2026-07-13T21:07:27.267534,100.0,20.6,27.5,92.0
2026-07-13T21:07:28.268394,76.0,22.2,24.7,71.0
2026-07-13T21:07:29.269382,82.0,23.0,25.3,75.2
2026-07-13T21:07:30.269839,0.0,13.1,13.9,0.0
2026-07-13T21:07:31.271648,0.0,14.1,13.0,0.0
2026-07-13T21:07:32.272064,1.0,14.1,13.9,0.0
2026-07-13T21:07:33.272642,0.0,12.2,13.9,1.0
2026-07-13T21:07:34.273119,12.2,3.0,14.0,0.0
2026-07-13T21:07:35.273502,11.0,4.0,13.0,0.0
2026-07-13T21:07:36.273930,14.1,3.0,15.8,0.0
2026-07-13T21:07:37.274441,16.8,5.0,9.1,8.0
2026-07-13T21:07:38.275037,18.0,4.0,7.0,14.0
2026-07-13T21:07:39.275609,15.2,2.0,0.0,18.0
2026-07-13T21:07:40.276122,17.2,5.0,1.0,18.8
2026-07-13T21:07:41.276609,16.8,3.0,14.0,3.0
2026-07-13T21:07:42.277099,18.6,3.1,19.8,0.0
2026-07-13T21:07:43.277679,17.8,5.9,17.8,2.0
2026-07-13T21:07:44.278227,16.0,3.0,16.3,1.0
2026-07-13T21:07:45.278718,18.0,2.0,19.6,0.0
2026-07-13T21:07:46.279198,14.3,2.0,16.2,1.0
2026-07-13T21:07:47.280202,25.0,21.0,34.0,43.6
2026-07-13T21:07:48.280679,15.0,14.3,2.0,0.0
2026-07-13T21:07:49.281054,16.0,10.9,9.9,0.0
2026-07-13T21:07:50.281446,13.3,3.0,11.2,1.0
2026-07-13T21:07:51.282140,13.0,2.0,12.0,1.0
2026-07-13T21:07:52.282683,19.8,5.0,17.2,1.0
2026-07-13T21:07:53.283260,18.0,4.0,15.2,1.0
2026-07-13T21:07:54.283897,10.0,11.1,11.1,5.1
2026-07-13T21:07:55.285149,79.8,32.3,82.4,32.0
2026-07-13T21:07:56.287536,19.2,39.0,92.0,84.0
2026-07-13T21:07:57.287966,9.0,17.0,39.4,35.4
2026-07-13T21:07:58.288329,13.9,4.0,14.7,2.0
2026-07-13T21:07:59.288687,14.1,4.0,14.0,2.0
2026-07-13T21:08:00.289174,5.0,11.0,11.1,6.0
2026-07-13T21:08:01.289656,3.0,18.4,8.1,8.9
2026-07-13T21:08:02.290137,3.1,18.8,0.0,13.9
2026-07-13T21:08:03.290617,2.0,18.2,0.0,16.2
2026-07-13T21:08:04.291092,2.0,18.0,1.0,16.2
2026-07-13T21:08:05.291497,75.0,24.2,20.2,67.0
2026-07-13T21:08:06.291860,2.0,14.3,11.1,4.0
2026-07-13T21:08:07.292269,0.0,12.9,5.0,15.8
2026-07-13T21:08:08.292656,2.9,3.0,12.0,11.2
2026-07-13T21:08:09.293023,0.0,4.9,13.0,14.0
2026-07-13T21:08:10.293583,4.0,3.0,12.9,15.2
2026-07-13T21:08:11.294264,16.0,4.0,3.0,16.8
2026-07-13T21:08:12.294999,13.3,15.3,2.0,1.0
2026-07-13T21:08:13.295635,16.2,17.0,3.0,3.0
2026-07-13T21:08:14.296172,65.0,27.8,52.0,13.1
2026-07-13T21:08:15.296615,3.0,12.0,10.1,2.0
2026-07-13T21:08:16.297536,9.9,11.9,0.0,5.8
2026-07-13T21:08:17.297968,8.1,10.0,6.9,9.9
2026-07-13T21:08:18.298350,6.1,6.0,3.0,15.2
2026-07-13T21:08:19.298781,21.0,0.0,2.0,19.0
2026-07-13T21:08:20.299317,54.1,16.0,44.6,17.2
2026-07-13T21:08:21.299726,10.0,13.1,5.0,0.0
2026-07-13T21:08:22.300103,14.1,12.9,2.0,6.9
2026-07-13T21:08:23.300479,13.0,4.0,1.0,14.0
2026-07-13T21:08:24.300857,14.0,3.0,0.0,15.8
2026-07-13T21:08:25.301308,13.1,4.9,0.0,15.8
2026-07-13T21:08:26.302666,18.2,1.0,4.0,20.0
2026-07-13T21:08:27.303155,23.2,39.4,24.5,44.4
2026-07-13T21:08:28.303631,0.0,6.0,14.1,8.9
2026-07-13T21:08:29.304012,1.0,10.9,4.0,7.1
2026-07-13T21:08:30.304387,0.0,11.0,2.0,11.0
2026-07-13T21:08:31.304758,0.0,13.0,4.0,12.0
2026-07-13T21:08:32.305326,0.0,16.2,4.0,16.0
2026-07-13T21:08:33.305833,9.0,32.7,23.2,38.4
2026-07-13T21:08:34.306340,6.0,0.0,14.4,9.0
2026-07-13T21:08:35.306728,9.1,4.0,16.2,3.0
2026-07-13T21:08:36.307937,13.3,1.0,15.2,1.0
2026-07-13T21:08:37.308437,15.8,16.0,18.8,14.1
2026-07-13T21:08:38.308853,22.0,76.8,25.3,71.3
2026-07-13T21:08:39.309319,14.0,2.0,16.0,1.0
2026-07-13T21:08:40.309688,14.1,0.0,16.0,1.0
2026-07-13T21:08:41.310061,15.8,0.0,11.1,6.0
2026-07-13T21:08:42.310432,14.1,0.0,3.0,13.9
2026-07-13T21:08:43.310860,16.0,1.0,3.0,14.3
2026-07-13T21:08:44.312836,17.0,1.0,3.0,16.0
2026-07-13T21:08:45.313634,2.0,17.8,5.0,17.8
2026-07-13T21:08:46.314194,0.0,9.0,0.0,8.9
2026-07-13T21:08:47.314817,22.0,53.5,10.3,46.0
2026-07-13T21:08:48.315442,32.3,91.9,16.0,100.0
2026-07-13T21:08:49.317512,28.7,65.7,5.1,72.4
2026-07-13T21:08:50.320434,8.0,8.0,3.0,13.0
2026-07-13T21:08:51.320868,3.0,13.1,4.0,13.0
2026-07-13T21:08:52.321579,0.0,14.1,4.0,13.1
2026-07-13T21:08:53.322145,0.0,17.0,4.0,17.2
2026-07-13T21:08:54.323038,13.0,24.5,8.9,24.0
2026-07-13T21:08:55.323470,43.0,39.6,7.0,13.0
2026-07-13T21:08:56.323970,1.0,3.0,8.2,8.1
2026-07-13T21:08:57.324357,1.0,14.0,0.0,12.0
2026-07-13T21:08:58.324735,0.0,16.0,0.0,14.9
2026-07-13T21:08:59.325175,1.0,15.8,1.0,15.0
2026-07-13T21:09:00.329645,1.0,21.2,2.0,17.8
2026-07-13T21:09:01.330103,90.9,83.8,26.0,25.3
2026-07-13T21:09:02.330602,13.0,3.0,12.2,3.0
2026-07-13T21:09:03.331326,8.2,4.9,12.1,6.0
2026-07-13T21:09:04.332214,2.0,3.0,14.0,15.2
2026-07-13T21:09:05.332589,0.0,3.0,13.0,14.0
2026-07-13T21:09:06.333055,3.0,2.0,16.0,16.8
2026-07-13T21:09:07.333561,0.0,5.0,17.8,19.0
2026-07-13T21:09:08.334024,30.3,19.0,56.6,55.0
2026-07-13T21:09:09.334418,12.0,6.0,0.0,12.0
2026-07-13T21:09:10.334900,81.8,9.3,32.0,81.2
2026-07-13T21:09:11.335482,36.0,13.9,22.2,31.7
