Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T02:28:52.870428,  0.0,05.1111,0.47651,02.4349
2026-07-09T02:28:53.880546,  1.0,05.1108,0.46492,02.3757
2026-07-09T02:28:54.889359,  2.0,05.1108,0.78026,03.9871
2026-07-09T02:28:55.893917,  3.0,05.1108,0.79100,04.0420
2026-07-09T02:28:56.903998,  4.0,05.1105,0.82327,04.2069
2026-07-09T02:28:57.909292,  5.0,05.1139,0.61772,03.1565
2026-07-09T02:28:58.913001,  6.0,05.1081,0.76390,03.8958
2026-07-09T02:28:59.913429,  7.0,05.1191,0.61311,03.1329
2026-07-09T02:29:00.921036,  8.1,05.1186,0.61623,03.1489
2026-07-09T02:29:01.930736,  9.1,05.1087,0.74951,03.8225
2026-07-09T02:29:02.940662, 10.1,05.1145,0.99159,05.0670
2026-07-09T02:29:03.941523, 11.1,05.1101,0.63772,03.2587
2026-07-09T02:29:04.946469, 12.1,05.1130,0.66934,03.4203
2026-07-09T02:29:05.950985, 13.1,05.1123,0.62429,03.1901
2026-07-09T02:29:06.959356, 14.1,05.1125,0.62006,03.1685
2026-07-09T02:29:07.960018, 15.1,05.1117,0.53360,02.7266
2026-07-09T02:29:08.970440, 16.1,05.1086,0.55425,02.8266
2026-07-09T02:29:09.980407, 17.1,05.1033,1.15427,05.8867
2026-07-09T02:29:10.986466, 18.1,05.1076,0.61920,03.1579
2026-07-09T02:29:11.996350, 19.1,05.0997,1.15098,05.8584
2026-07-09T02:29:13.002896, 20.1,05.1059,0.76348,03.8937
2026-07-09T02:29:14.010335, 21.1,05.1058,0.66363,03.3845
2026-07-09T02:29:15.015584, 22.1,05.1095,0.51488,02.6258
2026-07-09T02:29:16.024282, 23.2,05.1064,0.58233,02.9698
2026-07-09T02:29:17.033029, 24.2,05.1086,0.55834,02.8475
2026-07-09T02:29:18.033470, 25.2,05.1058,0.61589,03.1410
2026-07-09T02:29:19.041346, 26.2,05.1131,0.57485,02.9374
2026-07-09T02:29:20.042678, 27.2,05.1108,0.52912,02.7038
2026-07-09T02:29:21.052693, 28.2,05.1142,0.63017,03.2201
2026-07-09T02:29:22.059640, 29.2,05.1147,0.57775,02.9523
2026-07-09T02:29:23.066666, 30.2,05.1141,0.52442,02.6797
2026-07-09T02:29:24.072360, 31.2,05.1103,0.62555,03.1965
2026-07-09T02:29:25.081298, 32.2,05.1123,0.54901,02.8054
2026-07-09T02:29:26.085152, 33.2,05.1169,0.59514,03.0411
2026-07-09T02:29:27.086675, 34.2,05.1147,0.54690,02.7946
2026-07-09T02:29:28.096485, 35.2,05.1100,0.60505,03.0918
2026-07-09T02:29:29.104030, 36.2,05.1214,0.62328,03.1911
2026-07-09T02:29:30.110869, 37.2,05.1064,1.13477,05.7873
2026-07-09T02:29:31.114511, 38.2,05.1169,0.68448,03.4976
2026-07-09T02:29:32.117247, 39.2,05.1148,0.62110,03.1738
2026-07-09T02:29:33.127546, 40.3,05.1059,0.61865,03.1551
2026-07-09T02:29:34.127721, 41.3,05.1202,0.61945,03.1715
2026-07-09T02:29:35.137804, 42.3,05.1184,0.62244,03.1806
2026-07-09T02:29:36.147579, 43.3,05.1117,0.58227,02.9753
2026-07-09T02:29:37.153926, 44.3,05.1133,0.58351,02.9817
2026-07-09T02:29:38.163393, 45.3,05.1051,0.62496,03.1872
2026-07-09T02:29:39.172625, 46.3,05.1169,1.23453,06.3084
2026-07-09T02:29:40.181454, 47.3,05.1094,0.64368,03.2827
2026-07-09T02:29:41.181592, 48.3,05.1189,0.79932,04.0845
2026-07-09T02:29:42.191988, 49.3,05.1183,0.74643,03.8142
2026-07-09T02:29:43.193516, 50.3,05.1178,0.64461,03.2939
2026-07-09T02:29:44.198164, 51.3,05.1130,0.64005,03.2706
2026-07-09T02:29:45.203171, 52.3,05.1169,0.56025,02.8628
2026-07-09T02:29:46.208313, 53.3,05.1116,0.56605,02.8925
2026-07-09T02:29:47.209553, 54.3,05.1150,0.54402,02.7799
2026-07-09T02:29:48.212153, 55.3,05.1130,0.92776,04.7408
2026-07-09T02:29:49.221903, 56.4,05.1094,0.71968,03.6703
2026-07-09T02:29:50.229383, 57.4,05.1081,0.72445,03.6946
2026-07-09T02:29:51.239360, 58.4,05.1144,0.75617,03.8640
2026-07-09T02:29:52.241499, 59.4,05.1209,0.64063,03.2800
2026-07-09T02:29:53.245912, 60.4,05.1106,0.64096,03.2753
2026-07-09T02:29:54.255970, 61.4,05.1073,0.66787,03.4061
2026-07-09T02:29:55.260408, 62.4,05.1118,0.53018,02.7092
2026-07-09T02:29:56.265666, 63.4,05.1076,0.57269,02.9207
2026-07-09T02:29:57.275930, 64.4,05.1072,0.63741,03.2507
2026-07-09T02:29:58.285777, 65.4,05.1114,0.63993,03.2700
2026-07-09T02:29:59.293469, 66.4,05.1118,0.65443,03.3441
2026-07-09T02:30:00.299674, 67.4,05.1114,0.78591,04.0160
2026-07-09T02:30:01.307370, 68.4,05.1034,0.63898,03.2587
2026-07-09T02:30:02.316038, 69.4,05.1036,0.77915,03.9736
2026-07-09T02:30:03.325597, 70.5,05.1123,0.55206,02.8210
2026-07-09T02:30:04.331692, 71.5,05.1130,0.64285,03.2849
2026-07-09T02:30:05.332595, 72.5,05.1076,0.79233,04.0408
2026-07-09T02:30:06.340443, 73.5,05.1156,0.77885,03.9799
