timestamp,temperature
2026-06-23T20:53:28.198833,49.6
2026-06-23T20:53:29.199977,49.6
2026-06-23T20:53:30.200857,49.6
2026-06-23T20:53:31.201882,50.7
2026-06-23T20:53:32.202870,51.25
2026-06-23T20:53:33.204198,50.7
2026-06-23T20:53:34.206859,52.9
2026-06-23T20:53:35.214621,56.2
2026-06-23T20:53:36.218169,58.95
2026-06-23T20:53:37.220907,60.05
2026-06-23T20:53:38.221879,58.4
2026-06-23T20:53:39.223087,56.75
2026-06-23T20:53:40.225533,57.85
2026-06-23T20:53:41.226989,55.1
2026-06-23T20:53:42.231014,58.95
2026-06-23T20:53:43.232336,62.25
2026-06-23T20:53:44.233951,62.8
2026-06-23T20:53:45.240036,65.0
2026-06-23T20:53:46.247150,65.55
2026-06-23T20:53:47.249836,67.2
2026-06-23T20:53:48.254978,67.75
2026-06-23T20:53:49.255978,65.0
2026-06-23T20:53:50.257489,63.9
2026-06-23T20:53:51.259792,62.8
2026-06-23T20:53:52.261020,62.25
2026-06-23T20:53:53.262012,61.15
2026-06-23T20:53:54.263805,61.15
2026-06-23T20:53:55.265526,59.5
2026-06-23T20:53:56.269007,58.4
2026-06-23T20:53:57.271590,58.95
2026-06-23T20:53:58.272759,57.85
2026-06-23T20:53:59.273915,57.85
2026-06-23T20:54:00.275308,57.3
2026-06-23T20:54:01.276375,57.85
2026-06-23T20:54:02.277657,58.4
2026-06-23T20:54:03.282877,60.6
2026-06-23T20:54:04.283884,61.15
2026-06-23T20:54:05.284862,60.6
2026-06-23T20:54:06.286755,59.5
2026-06-23T20:54:07.290130,58.95
2026-06-23T20:54:08.291322,57.85
2026-06-23T20:54:09.292582,57.3
2026-06-23T20:54:10.293727,57.3
2026-06-23T20:54:11.300420,59.5
2026-06-23T20:54:12.313765,63.35
2026-06-23T20:54:13.315900,65.55
2026-06-23T20:54:14.319524,66.65
2026-06-23T20:54:15.322467,67.2
2026-06-23T20:54:16.327197,69.4
2026-06-23T20:54:17.330566,64.45
2026-06-23T20:54:18.331850,63.9
2026-06-23T20:54:19.332919,62.8
2026-06-23T20:54:20.333898,61.15
2026-06-23T20:54:21.339880,60.6
2026-06-23T20:54:22.345743,65.55
2026-06-23T20:54:23.348215,65.0
2026-06-23T20:54:24.349834,62.25
2026-06-23T20:54:25.350821,63.35
2026-06-23T20:54:26.351804,62.25
2026-06-23T20:54:27.352966,61.15
2026-06-23T20:54:28.355030,60.05
2026-06-23T20:54:29.361129,58.95
2026-06-23T20:54:30.362624,58.4
2026-06-23T20:54:31.365101,64.45
2026-06-23T20:54:32.366142,63.35
2026-06-23T20:54:33.367993,62.25
2026-06-23T20:54:34.371263,60.6
2026-06-23T20:54:35.376146,61.15
2026-06-23T20:54:36.377726,60.6
2026-06-23T20:54:37.379319,63.35
2026-06-23T20:54:38.382423,63.9
2026-06-23T20:54:39.383604,61.7
2026-06-23T20:54:40.385985,61.15
2026-06-23T20:54:41.388139,61.7
2026-06-23T20:54:42.389410,60.6
2026-06-23T20:54:43.390660,60.6
2026-06-23T20:54:44.392542,62.25
2026-06-23T20:54:45.396058,62.25
2026-06-23T20:54:46.397159,61.7
2026-06-23T20:54:47.398241,61.7
2026-06-23T20:54:48.399328,61.7
2026-06-23T20:54:49.401702,59.5
2026-06-23T20:54:50.403705,60.6
2026-06-23T20:54:51.408298,62.25
2026-06-23T20:54:52.409261,60.05
2026-06-23T20:54:53.410775,61.15
2026-06-23T20:54:54.412258,60.6
2026-06-23T20:54:55.414579,64.45
2026-06-23T20:54:56.416927,66.65
2026-06-23T20:54:57.418027,64.45
2026-06-23T20:54:58.419229,63.9
2026-06-23T20:54:59.423938,62.8
2026-06-23T20:55:00.425174,62.25
2026-06-23T20:55:01.426373,61.15
2026-06-23T20:55:02.427625,61.15
2026-06-23T20:55:03.428920,58.4
2026-06-23T20:55:04.432098,60.05
2026-06-23T20:55:05.437828,65.0
2026-06-23T20:55:06.442887,67.75
2026-06-23T20:55:07.444924,67.75
2026-06-23T20:55:08.452577,69.95
2026-06-23T20:55:09.453901,70.5
2026-06-23T20:55:10.454938,68.3
2026-06-23T20:55:11.456220,66.65
2026-06-23T20:55:12.468573,68.3
2026-06-23T20:55:13.470853,69.4
2026-06-23T20:55:14.473122,66.1
2026-06-23T20:55:15.474309,65.55
2026-06-23T20:55:16.475499,63.9
2026-06-23T20:55:17.477425,62.8
2026-06-23T20:55:18.481384,62.25
2026-06-23T20:55:19.483151,67.2
2026-06-23T20:55:20.485851,69.4
2026-06-23T20:55:21.487854,65.55
2026-06-23T20:55:22.489213,63.9
2026-06-23T20:55:23.491074,63.9
2026-06-23T20:55:24.492276,62.8
2026-06-23T20:55:25.493479,61.7
2026-06-23T20:55:26.524023,65.55
2026-06-23T20:55:27.527149,67.75
2026-06-23T20:55:28.528575,69.95
2026-06-23T20:55:29.539447,71.05
2026-06-23T20:55:30.542386,71.05
2026-06-23T20:55:31.543431,67.2
2026-06-23T20:55:32.556315,67.75
2026-06-23T20:55:33.557794,71.05
2026-06-23T20:55:34.563365,68.85
2026-06-23T20:55:35.564766,66.65
2026-06-23T20:55:36.568334,65.55
2026-06-23T20:55:37.569568,64.45
2026-06-23T20:55:38.571091,63.9
2026-06-23T20:55:39.589402,64.45
2026-06-23T20:55:40.595855,66.65
2026-06-23T20:55:41.602055,65.0
2026-06-23T20:55:42.603356,64.45
2026-06-23T20:55:43.604390,63.9
2026-06-23T20:55:44.605587,63.35
2026-06-23T20:55:45.607021,62.8
2026-06-23T20:55:46.612781,61.7
2026-06-23T20:55:47.614038,66.1
2026-06-23T20:55:48.618635,65.0
2026-06-23T20:55:49.619638,64.45
2026-06-23T20:55:50.621181,63.9
2026-06-23T20:55:51.622485,63.35
2026-06-23T20:55:52.626257,62.8
2026-06-23T20:55:53.627694,66.65
2026-06-23T20:55:54.628723,65.0
2026-06-23T20:55:55.629865,63.35
2026-06-23T20:55:56.632488,62.8
2026-06-23T20:55:57.636189,63.35
2026-06-23T20:55:58.639582,61.15
2026-06-23T20:55:59.640601,61.7
2026-06-23T20:56:00.641556,61.15
2026-06-23T20:56:01.653792,66.1
2026-06-23T20:56:02.665841,68.3
2026-06-23T20:56:03.671482,67.75
2026-06-23T20:56:04.672488,65.0
2026-06-23T20:56:05.673466,65.0
2026-06-23T20:56:06.674479,64.45
2026-06-23T20:56:07.675849,63.35
2026-06-23T20:56:08.677110,63.35
2026-06-23T20:56:09.678435,62.25
2026-06-23T20:56:10.679650,62.25
2026-06-23T20:56:11.680801,65.0
2026-06-23T20:56:12.683951,63.35
2026-06-23T20:56:13.685218,62.8
2026-06-23T20:56:14.686277,62.8
2026-06-23T20:56:15.687254,62.25
2026-06-23T20:56:16.689964,62.25
2026-06-23T20:56:17.692694,63.35
2026-06-23T20:56:18.693703,65.55
2026-06-23T20:56:19.694733,62.8
2026-06-23T20:56:20.696434,62.8
2026-06-23T20:56:21.700154,63.35
2026-06-23T20:56:22.701323,62.25
2026-06-23T20:56:23.702557,61.7
2026-06-23T20:56:24.704143,61.7
2026-06-23T20:56:25.708341,60.05
2026-06-23T20:56:26.712480,65.55
2026-06-23T20:56:27.738417,66.65
2026-06-23T20:56:28.745438,69.4
2026-06-23T20:56:29.747741,70.5
2026-06-23T20:56:30.752636,71.6
2026-06-23T20:56:31.765012,72.15
2026-06-23T20:56:32.771557,71.6
2026-06-23T20:56:33.772739,69.4
2026-06-23T20:56:34.775558,71.05
2026-06-23T20:56:35.779342,71.6
2026-06-23T20:56:36.780410,69.95
2026-06-23T20:56:37.781463,68.3
2026-06-23T20:56:38.782456,67.2
2026-06-23T20:56:39.783576,67.2
2026-06-23T20:56:40.787874,66.1
2026-06-23T20:56:41.791243,65.0
2026-06-23T20:56:42.794951,63.9
2026-06-23T20:56:43.795929,64.45
2026-06-23T20:56:44.797159,63.9
2026-06-23T20:56:45.804070,63.9
2026-06-23T20:56:46.805259,63.35
2026-06-23T20:56:47.806671,62.25
2026-06-23T20:56:48.807928,62.25
2026-06-23T20:56:49.809301,61.7
2026-06-23T20:56:50.818840,65.55
2026-06-23T20:56:51.820991,63.9
2026-06-23T20:56:52.822240,63.9
2026-06-23T20:56:53.823193,63.9
2026-06-23T20:56:54.824154,63.9
2026-06-23T20:56:55.826397,63.35
2026-06-23T20:56:56.828090,66.65
2026-06-23T20:56:57.841248,69.4
2026-06-23T20:56:58.847122,65.0
2026-06-23T20:56:59.848204,65.55
2026-06-23T20:57:00.861223,63.9
2026-06-23T20:57:01.863026,64.45
2026-06-23T20:57:02.870787,68.85
2026-06-23T20:57:03.881237,68.85
2026-06-23T20:57:04.911839,70.5
2026-06-23T20:57:05.925110,71.05
2026-06-23T20:57:06.942776,72.7
2026-06-23T20:57:07.949920,73.8
2026-06-23T20:57:08.952466,73.8
2026-06-23T20:57:09.955521,73.8
2026-06-23T20:57:10.960901,74.9
2026-06-23T20:57:11.968443,74.9
2026-06-23T20:57:13.001238,76.0
2026-06-23T20:57:14.005561,76.55
2026-06-23T20:57:15.017185,76.55
2026-06-23T20:57:16.021409,77.1
2026-06-23T20:57:17.022957,77.1
2026-06-23T20:57:18.024572,77.1
2026-06-23T20:57:19.025978,77.1
2026-06-23T20:57:20.030076,78.2
2026-06-23T20:57:21.033145,77.1
2026-06-23T20:57:22.034472,78.2
2026-06-23T20:57:23.039163,77.65
2026-06-23T20:57:24.043575,76.55
2026-06-23T20:57:25.056682,77.1
2026-06-23T20:57:26.076700,78.75
2026-06-23T20:57:27.093179,77.1
2026-06-23T20:57:28.095600,79.3
2026-06-23T20:57:29.099516,78.75
2026-06-23T20:57:30.106274,78.2
2026-06-23T20:57:31.107629,78.75
2026-06-23T20:57:32.147201,79.3
2026-06-23T20:57:33.160564,78.75
2026-06-23T20:57:34.161670,79.3
2026-06-23T20:57:35.167334,78.2
2026-06-23T20:57:36.169867,78.75
2026-06-23T20:57:37.173628,78.75
2026-06-23T20:57:38.183418,79.3
2026-06-23T20:57:39.188035,78.75
