Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T07:21:51.653748,  0.0,05.1103,0.46469,02.3745
2026-07-09T07:21:52.654167,  1.0,05.1103,0.46545,02.3784
2026-07-09T07:21:53.657938,  2.0,05.1075,0.77844,03.9700
2026-07-09T07:21:54.661671,  3.0,05.1075,0.82387,04.2017
2026-07-09T07:21:55.667812,  4.0,05.1111,0.82157,04.1982
2026-07-09T07:21:56.670238,  5.0,05.0951,0.85300,04.3417
2026-07-09T07:21:57.677618,  6.0,05.1175,0.75827,03.8747
2026-07-09T07:21:58.687404,  7.0,05.1053,0.81788,04.1711
2026-07-09T07:21:59.693464,  8.0,05.1012,0.79821,04.0708
2026-07-09T07:22:00.703679,  9.1,05.1009,0.64582,03.2936
2026-07-09T07:22:01.713615, 10.1,05.1091,1.41756,07.2295
2026-07-09T07:22:02.721202, 11.1,05.1012,0.74662,03.8077
2026-07-09T07:22:03.728943, 12.1,05.0976,0.62434,03.1778
2026-07-09T07:22:04.730439, 13.1,05.1045,0.69466,03.5427
2026-07-09T07:22:05.737638, 14.1,05.1103,0.74051,03.7840
2026-07-09T07:22:06.747758, 15.1,05.1092,0.63493,03.2381
2026-07-09T07:22:07.751840, 16.1,05.1064,0.63124,03.2193
2026-07-09T07:22:08.759003, 17.1,05.1119,1.38735,07.0893
2026-07-09T07:22:09.760790, 18.1,05.1080,1.01253,05.1639
2026-07-09T07:22:10.767306, 19.1,05.1112,1.64406,08.4011
2026-07-09T07:22:11.768467, 20.1,05.1114,0.65784,03.3615
2026-07-09T07:22:12.775839, 21.1,05.1175,0.83060,04.2443
2026-07-09T07:22:13.785019, 22.1,05.1192,0.75506,03.8583
2026-07-09T07:22:14.793232, 23.1,05.1108,0.66163,03.3809
2026-07-09T07:22:15.803198, 24.2,05.1151,0.74599,03.8120
2026-07-09T07:22:16.808071, 25.2,05.1172,0.64882,03.3154
2026-07-09T07:22:17.817146, 26.2,05.1183,0.83411,04.2623
2026-07-09T07:22:18.822314, 27.2,05.1141,0.62683,03.2031
2026-07-09T07:22:19.831986, 28.2,05.1151,0.65933,03.3691
2026-07-09T07:22:20.841884, 29.2,05.1161,0.75873,03.8771
2026-07-09T07:22:21.848250, 30.2,05.1126,0.61111,03.1227
2026-07-09T07:22:22.857696, 31.2,05.1114,0.59543,03.0426
2026-07-09T07:22:23.866185, 32.2,05.1189,0.76269,03.8973
2026-07-09T07:22:24.876308, 33.2,05.1108,0.66399,03.3929
2026-07-09T07:22:25.886097, 34.2,05.1034,0.79105,04.0343
2026-07-09T07:22:26.890047, 35.2,05.1075,0.65828,03.3572
2026-07-09T07:22:27.896303, 36.2,05.1076,0.60164,03.0683
2026-07-09T07:22:28.905253, 37.3,05.0964,1.54162,07.8468
2026-07-09T07:22:29.915221, 38.3,05.1166,0.65960,03.3705
2026-07-09T07:22:30.925108, 39.3,05.1087,0.78913,04.0245
2026-07-09T07:22:31.935353, 40.3,05.1100,0.92623,04.7330
2026-07-09T07:22:32.939280, 41.3,05.1017,0.64434,03.2861
2026-07-09T07:22:33.942976, 42.3,05.1125,0.69179,03.5350
2026-07-09T07:22:34.949132, 43.3,05.1034,0.79628,04.0610
2026-07-09T07:22:35.955144, 44.3,05.0981,0.71200,03.6240
2026-07-09T07:22:36.955506, 45.3,05.0973,1.56083,07.9446
2026-07-09T07:22:37.961696, 46.3,05.1070,1.39025,07.0902
2026-07-09T07:22:38.966203, 47.3,05.1020,1.15546,05.8928
2026-07-09T07:22:39.976070, 48.3,05.1062,0.66464,03.3896
2026-07-09T07:22:40.986340, 49.3,05.1103,0.74428,03.8032
2026-07-09T07:22:41.995060, 50.3,05.1028,0.78315,03.9940
2026-07-09T07:22:43.000475, 51.3,05.1030,0.66482,03.3905
2026-07-09T07:22:44.005149, 52.4,05.1020,0.59049,03.0114
2026-07-09T07:22:45.007250, 53.4,05.1083,0.64102,03.2692
2026-07-09T07:22:46.016496, 54.4,05.1025,0.60748,03.0981
2026-07-09T07:22:47.025369, 55.4,05.1062,1.56466,07.9797
2026-07-09T07:22:48.027947, 56.4,05.1072,0.65563,03.3437
2026-07-09T07:22:49.032962, 57.4,05.0951,0.77925,03.9663
2026-07-09T07:22:50.042896, 58.4,05.1117,0.88013,04.4974
2026-07-09T07:22:51.052767, 59.4,05.1050,0.64649,03.2970
2026-07-09T07:22:52.060798, 60.4,05.1048,0.66299,03.3812
2026-07-09T07:22:53.064259, 61.4,05.1158,0.58430,02.9857
2026-07-09T07:22:54.073919, 62.4,05.1083,0.74899,03.8198
2026-07-09T07:22:55.079291, 63.4,05.1145,0.71699,03.6638
2026-07-09T07:22:56.084555, 64.4,05.1117,1.27081,06.4938
