timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-07-13T20:03:28.496662,22.4,4.0,2.0,12.9
2026-07-13T20:03:29.497051,13.0,3.0,12.2,0.0
2026-07-13T20:03:30.497493,16.2,4.0,17.8,0.0
2026-07-13T20:03:31.497974,16.0,4.0,17.0,0.0
2026-07-13T20:03:32.500184,55.0,38.8,35.0,18.8
2026-07-13T20:03:33.502027,82.0,74.5,6.1,34.3
2026-07-13T20:03:34.502389,0.0,0.0,14.0,16.0
2026-07-13T20:03:35.502757,0.0,15.0,14.3,2.0
2026-07-13T20:03:36.503124,1.0,11.0,11.2,2.0
2026-07-13T20:03:37.503554,0.0,12.2,15.0,4.0
2026-07-13T20:03:38.504035,1.0,17.8,18.0,4.0
2026-07-13T20:03:39.504553,25.0,22.4,19.8,23.2
2026-07-13T20:03:40.505083,91.6,20.2,28.6,100.0
2026-07-13T20:03:41.505640,71.4,22.2,25.5,77.2
2026-07-13T20:03:42.506100,74.7,25.0,23.0,81.0
2026-07-13T20:03:43.506535,7.1,4.0,12.1,3.0
2026-07-13T20:03:44.509456,11.9,5.0,7.0,4.0
2026-07-13T20:03:45.510480,13.0,9.0,5.0,4.0
2026-07-13T20:03:46.511968,11.1,3.0,4.0,9.2
2026-07-13T20:03:47.512635,14.0,2.0,12.1,2.0
2026-07-13T20:03:48.513013,11.2,0.0,14.0,0.0
2026-07-13T20:03:49.513460,4.0,6.9,17.8,4.0
2026-07-13T20:03:50.513949,6.0,9.1,18.0,3.0
2026-07-13T20:03:51.515300,8.0,13.0,21.2,0.0
2026-07-13T20:03:52.515826,3.1,6.1,18.0,8.9
2026-07-13T20:03:53.516309,13.0,6.9,16.2,4.0
2026-07-13T20:03:54.516785,17.8,1.0,14.9,4.0
2026-07-13T20:03:55.517267,8.0,12.9,16.2,5.0
2026-07-13T20:03:56.518022,8.0,3.0,16.2,12.0
2026-07-13T20:03:57.518526,17.8,3.0,11.0,3.1
2026-07-13T20:03:58.519000,18.8,5.9,16.2,1.0
2026-07-13T20:03:59.519486,17.0,3.0,15.0,0.0
2026-07-13T20:04:00.521259,20.2,37.9,19.0,52.5
2026-07-13T20:04:01.521735,0.0,11.3,2.0,12.1
2026-07-13T20:04:02.522117,3.0,13.0,4.0,14.0
2026-07-13T20:04:03.522499,0.0,13.9,5.0,14.0
2026-07-13T20:04:04.522995,9.9,12.0,4.0,3.0
