timestamp,temperature
2026-07-08T14:44:31.606977,57.85
2026-07-08T14:44:32.608475,58.4
2026-07-08T14:44:33.610972,58.4
2026-07-08T14:44:34.612864,59.5
2026-07-08T14:44:35.614076,59.5
2026-07-08T14:44:36.617117,63.35
2026-07-08T14:44:37.619097,65.0
2026-07-08T14:44:38.621979,67.2
2026-07-08T14:44:39.627238,63.9
2026-07-08T14:44:40.628200,65.0
2026-07-08T14:44:41.629160,63.9
2026-07-08T14:44:42.630145,63.9
2026-07-08T14:44:43.632741,66.1
2026-07-08T14:44:44.634324,68.3
2026-07-08T14:44:45.635847,69.95
2026-07-08T14:44:46.637153,71.6
2026-07-08T14:44:47.638673,72.7
2026-07-08T14:44:48.640358,73.8
2026-07-08T14:44:49.641506,73.25
2026-07-08T14:44:50.642445,71.05
2026-07-08T14:44:51.643435,68.85
2026-07-08T14:44:52.644398,67.2
2026-07-08T14:44:53.645359,66.65
2026-07-08T14:44:54.646472,65.0
2026-07-08T14:44:55.647668,65.0
2026-07-08T14:44:56.648813,64.45
2026-07-08T14:44:57.650028,63.9
2026-07-08T14:44:58.651231,63.9
2026-07-08T14:44:59.652430,62.8
2026-07-08T14:45:00.653630,62.8
2026-07-08T14:45:01.654829,62.8
2026-07-08T14:45:02.657177,61.7
2026-07-08T14:45:03.659821,62.25
2026-07-08T14:45:04.662603,67.2
2026-07-08T14:45:05.664551,64.45
2026-07-08T14:45:06.666673,64.45
2026-07-08T14:45:07.667885,64.45
2026-07-08T14:45:08.669351,64.45
2026-07-08T14:45:09.670845,62.25
2026-07-08T14:45:10.672824,62.25
2026-07-08T14:45:11.674323,63.35
2026-07-08T14:45:12.675645,67.2
2026-07-08T14:45:13.677143,68.85
2026-07-08T14:45:14.678981,72.15
2026-07-08T14:45:15.681430,72.7
2026-07-08T14:45:16.683232,73.8
2026-07-08T14:45:17.684245,70.5
2026-07-08T14:45:18.685214,68.85
2026-07-08T14:45:19.686202,68.3
2026-07-08T14:45:20.687161,67.75
2026-07-08T14:45:21.688123,67.75
2026-07-08T14:45:22.689171,71.6
2026-07-08T14:45:23.690192,71.05
2026-07-08T14:45:24.691166,68.85
2026-07-08T14:45:25.692129,67.75
2026-07-08T14:45:26.693091,67.75
2026-07-08T14:45:27.694226,65.55
2026-07-08T14:45:28.695400,65.55
2026-07-08T14:45:29.696580,64.45
2026-07-08T14:45:30.697719,64.45
2026-07-08T14:45:31.699046,68.85
2026-07-08T14:45:32.700035,67.75
2026-07-08T14:45:33.700996,66.65
2026-07-08T14:45:34.701986,66.1
2026-07-08T14:45:35.702954,65.55
2026-07-08T14:45:36.704138,63.9
2026-07-08T14:45:37.705218,67.75
2026-07-08T14:45:38.706234,67.2
2026-07-08T14:45:39.707260,65.55
2026-07-08T14:45:40.708209,65.0
2026-07-08T14:45:41.709256,64.45
2026-07-08T14:45:42.711635,63.9
2026-07-08T14:45:43.714151,63.9
2026-07-08T14:45:44.716476,67.2
2026-07-08T14:45:45.721133,66.1
2026-07-08T14:45:46.722331,64.45
2026-07-08T14:45:47.723697,65.0
2026-07-08T14:45:48.724860,65.0
2026-07-08T14:45:49.726662,64.45
2026-07-08T14:45:50.728146,67.2
2026-07-08T14:45:51.729498,64.45
2026-07-08T14:45:52.730502,65.0
2026-07-08T14:45:53.731545,63.9
2026-07-08T14:45:54.734127,65.0
2026-07-08T14:45:55.738432,68.85
2026-07-08T14:45:56.739472,69.4
2026-07-08T14:45:57.740444,66.65
2026-07-08T14:45:58.741427,66.65
2026-07-08T14:45:59.742398,65.55
2026-07-08T14:46:00.743582,63.9
2026-07-08T14:46:01.744787,63.9
2026-07-08T14:46:02.746039,63.35
2026-07-08T14:46:03.747233,62.25
2026-07-08T14:46:04.749148,65.55
2026-07-08T14:46:05.751166,68.3
2026-07-08T14:46:06.752344,71.05
2026-07-08T14:46:07.753744,72.15
2026-07-08T14:46:08.755094,73.25
2026-07-08T14:46:09.756457,70.5
2026-07-08T14:46:10.757426,68.85
2026-07-08T14:46:11.762485,67.75
2026-07-08T14:46:12.765966,72.15
2026-07-08T14:46:13.768739,69.4
2026-07-08T14:46:14.770251,67.75
2026-07-08T14:46:15.774137,66.1
2026-07-08T14:46:16.775826,66.65
2026-07-08T14:46:17.777297,65.0
2026-07-08T14:46:18.781046,69.4
2026-07-08T14:46:19.782244,72.15
2026-07-08T14:46:20.783267,68.3
2026-07-08T14:46:21.784225,66.65
2026-07-08T14:46:22.785190,67.2
2026-07-08T14:46:23.786151,66.1
2026-07-08T14:46:24.787120,66.1
2026-07-08T14:46:25.788999,67.75
2026-07-08T14:46:26.790021,69.95
2026-07-08T14:46:27.791267,72.7
2026-07-08T14:46:28.793820,72.7
2026-07-08T14:46:29.794809,73.8
2026-07-08T14:46:30.795852,69.95
2026-07-08T14:46:31.797033,72.15
2026-07-08T14:46:32.798098,73.25
2026-07-08T14:46:33.799198,71.05
2026-07-08T14:46:34.800235,69.95
2026-07-08T14:46:35.801195,68.85
2026-07-08T14:46:36.802176,68.3
2026-07-08T14:46:37.803135,66.65
2026-07-08T14:46:38.804548,69.95
2026-07-08T14:46:39.805791,69.95
2026-07-08T14:46:40.806833,68.85
2026-07-08T14:46:41.807802,67.2
