Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T23:32:13.077683,  0.0,05.1098,0.48398,02.4682
2026-07-08T23:32:14.082765,  1.0,05.1097,0.47151,02.4047
2026-07-08T23:32:15.090343,  2.0,05.1095,0.56689,02.8911
2026-07-08T23:32:16.098378,  3.0,05.1091,0.81762,04.1698
2026-07-08T23:32:17.101683,  4.0,05.1089,0.82629,04.2140
2026-07-08T23:32:18.104222,  5.0,05.1166,0.86728,04.4318
2026-07-08T23:32:19.110068,  6.0,05.0909,1.07546,05.4740
2026-07-08T23:32:20.118090,  7.0,05.1167,0.72840,03.7221
2026-07-08T23:32:21.123963,  8.0,05.0933,0.75982,03.8674
2026-07-08T23:32:22.133966,  9.1,05.1287,1.08952,05.5783
2026-07-08T23:32:23.143632, 10.1,05.1091,1.68107,08.5734
2026-07-08T23:32:24.152461, 11.1,05.1076,1.36897,06.9817
2026-07-08T23:32:25.157282, 12.1,05.1159,1.55713,07.9569
2026-07-08T23:32:26.163467, 13.1,05.1214,0.85811,04.3935
2026-07-08T23:32:27.172233, 14.1,05.1209,1.12297,05.7496
2026-07-08T23:32:28.182358, 15.1,05.1280,0.68719,03.5184
2026-07-08T23:32:29.192289, 16.1,05.1047,0.79732,04.0663
2026-07-08T23:32:30.193658, 17.1,05.1142,1.47558,07.5402
2026-07-08T23:32:31.203841, 18.1,05.1141,1.53292,07.8332
2026-07-08T23:32:32.203987, 19.1,05.1014,1.55235,07.9169
2026-07-08T23:32:33.213995, 20.1,05.1094,1.41946,07.2392
2026-07-08T23:32:34.224039, 21.1,05.1092,1.73948,08.8713
2026-07-08T23:32:35.231756, 22.2,05.1122,1.47734,07.5492
2026-07-08T23:32:36.232012, 23.2,05.1239,1.00220,05.1312
2026-07-08T23:32:37.236941, 24.2,05.1281,1.02992,05.2731
2026-07-08T23:32:38.246743, 25.2,05.1289,0.69852,03.5764
2026-07-08T23:32:39.251158, 26.2,05.1209,1.01013,05.1718
2026-07-08T23:32:40.261305, 27.2,05.1219,0.89395,04.5770
2026-07-08T23:32:41.271294, 28.2,05.1172,0.63705,03.2553
2026-07-08T23:32:42.275134, 29.2,05.1208,0.72366,03.7051
2026-07-08T23:32:43.284273, 30.2,05.1178,0.79550,04.0650
2026-07-08T23:32:44.289704, 31.2,05.1225,0.95575,04.8934
2026-07-08T23:32:45.299885, 32.2,05.1150,0.64388,03.2902
2026-07-08T23:32:46.302525, 33.2,05.1266,1.05472,05.4001
2026-07-08T23:32:47.303137, 34.2,05.1145,0.65061,03.3246
2026-07-08T23:32:48.311491, 35.2,05.0920,0.72261,03.6780
2026-07-08T23:32:49.316957, 36.2,05.1198,0.62779,03.2080
2026-07-08T23:32:50.326841, 37.3,05.1136,1.53229,07.8300
2026-07-08T23:32:51.336852, 38.3,05.1367,0.85532,04.3877
2026-07-08T23:32:52.346875, 39.3,05.1023,0.70453,03.5931
2026-07-08T23:32:53.353782, 40.3,05.0909,1.16716,05.9408
2026-07-08T23:32:54.355557, 41.3,05.1030,0.66493,03.3911
2026-07-08T23:32:55.358713, 42.3,05.0884,0.83681,04.2509
2026-07-08T23:32:56.363009, 43.3,05.1041,0.76484,03.9006
2026-07-08T23:32:57.363284, 44.3,05.0859,0.67465,03.4272
2026-07-08T23:32:58.370491, 45.3,05.0916,1.72809,08.7959
2026-07-08T23:32:59.375526, 46.3,05.1087,1.58629,08.0900
2026-07-08T23:33:00.381505, 47.3,05.0934,1.80853,09.2054
2026-07-08T23:33:01.382339, 48.3,05.0997,1.41719,07.2134
2026-07-08T23:33:02.392237, 49.3,05.0926,1.68819,08.5928
2026-07-08T23:33:03.397016, 50.3,05.1170,0.90879,04.6439
2026-07-08T23:33:04.400376, 51.3,05.0928,0.72171,03.6735
2026-07-08T23:33:05.408279, 52.3,05.1026,1.22195,06.2319
2026-07-08T23:33:06.412450, 53.3,05.0867,1.00163,05.0882
2026-07-08T23:33:07.422521, 54.3,05.0992,1.07222,05.4575
2026-07-08T23:33:08.426744, 55.4,05.1020,1.52627,07.7839
2026-07-08T23:33:09.431546, 56.4,05.0955,1.56021,07.9414
2026-07-08T23:33:10.441727, 57.4,05.0986,0.97157,04.9452
2026-07-08T23:33:11.441813, 58.4,05.0922,0.69432,03.5340
2026-07-08T23:33:12.451977, 59.4,05.0966,1.18531,06.0332
2026-07-08T23:33:13.461836, 60.4,05.0906,0.84582,04.3052
2026-07-08T23:33:14.470042, 61.4,05.0994,0.64662,03.2912
2026-07-08T23:33:15.471334, 62.4,05.0951,1.02945,05.2399
2026-07-08T23:33:16.481275, 63.4,05.0917,0.83618,04.2561
2026-07-08T23:33:17.486909, 64.4,05.0894,1.70235,08.6479
2026-07-08T23:33:18.492576, 65.4,05.1014,1.34473,06.8581
2026-07-08T23:33:19.500012, 66.4,05.1069,1.16406,05.9367
2026-07-08T23:33:20.501082, 67.4,05.0901,0.70819,03.6046
2026-07-08T23:33:21.501711, 68.4,05.0973,0.84635,04.3079
2026-07-08T23:33:22.511832, 69.4,05.1030,1.00453,05.1231
2026-07-08T23:33:23.512318, 70.4,05.0939,1.02079,05.1958
2026-07-08T23:33:24.518142, 71.4,05.0892,1.49043,07.5713
2026-07-08T23:33:25.528523, 72.5,05.0961,0.91891,04.6772
2026-07-08T23:33:26.537998, 73.5,05.1103,0.97331,04.9736
2026-07-08T23:33:27.543400, 74.5,05.1286,0.68445,03.5043
2026-07-08T23:33:28.552206, 75.5,05.1134,1.03750,05.3016
2026-07-08T23:33:29.558607, 76.5,05.1303,0.72843,03.7368
2026-07-08T23:33:30.566831, 77.5,05.0958,1.45082,07.3846
2026-07-08T23:33:31.571338, 78.5,05.1211,0.69244,03.5452
2026-07-08T23:33:32.571849, 79.5,05.1116,1.16519,05.9541
2026-07-08T23:33:33.575322, 80.5,05.1278,0.78359,04.0119
2026-07-08T23:33:34.580417, 81.5,05.1186,0.81792,04.1795
2026-07-08T23:33:35.590488, 82.5,05.1231,0.99416,05.0900
2026-07-08T23:33:36.594640, 83.5,05.1014,1.39567,07.1179
2026-07-08T23:33:37.604528, 84.5,05.1295,1.05785,05.4161
2026-07-08T23:33:38.612488, 85.5,05.1248,1.01974,05.2210
2026-07-08T23:33:39.616763, 86.5,05.1111,0.71715,03.6646
2026-07-08T23:33:40.623758, 87.5,05.1303,0.68327,03.5051
2026-07-08T23:33:41.626935, 88.6,05.1234,1.48394,07.5977
2026-07-08T23:33:42.630811, 89.6,05.1259,1.61012,08.2438
2026-07-08T23:33:43.636686, 90.6,05.1177,0.69734,03.5634
2026-07-08T23:33:44.640022, 91.6,05.1305,1.12322,05.7621
2026-07-08T23:33:45.648229, 92.6,05.1241,0.87449,04.4773
2026-07-08T23:33:46.658338, 93.6,05.0998,0.74505,03.7923
2026-07-08T23:33:47.662342, 94.6,05.1284,0.63084,03.2299
2026-07-08T23:33:48.672498, 95.6,05.1095,0.80442,04.1025
2026-07-08T23:33:49.676791, 96.6,05.1205,0.86963,04.4525
2026-07-08T23:33:50.686458, 97.6,05.0941,1.01264,05.1543
2026-07-08T23:33:51.696497, 98.6,05.1117,1.60366,08.1947
2026-07-08T23:33:52.706527, 99.6,05.1200,1.72439,08.8288
2026-07-08T23:33:53.713383,100.6,05.1072,1.50789,07.6902
2026-07-08T23:33:54.715520,101.6,05.1153,1.82972,09.3498
2026-07-08T23:33:55.725850,102.7,05.1248,1.02883,05.2676
2026-07-08T23:33:56.728768,103.7,05.0847,0.93076,04.7282
2026-07-08T23:33:57.736517,104.7,05.1126,0.70706,03.6130
2026-07-08T23:33:58.742944,105.7,05.1170,1.63474,08.3535
2026-07-08T23:33:59.752737,106.7,05.1311,0.86018,04.4127
2026-07-08T23:34:00.754617,107.7,05.1058,0.70017,03.5708
2026-07-08T23:34:01.756003,108.7,05.1286,1.01869,05.2156
2026-07-08T23:34:02.760378,109.7,05.1148,0.79075,04.0407
