Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T11:18:43.758551,  0.0,05.1095,0.47269,02.4107
2026-07-08T11:18:44.761140,  1.0,05.1093,0.47357,02.4152
2026-07-08T11:18:45.769178,  2.0,05.1093,0.83072,04.2366
2026-07-08T11:18:46.771863,  3.0,05.1091,0.81102,04.1362
2026-07-08T11:18:47.776202,  4.0,05.1088,0.82454,04.2051
2026-07-08T11:18:48.781455,  5.0,05.1084,0.63647,03.2459
2026-07-08T11:18:49.790705,  6.0,05.1116,0.62064,03.1714
2026-07-08T11:18:50.800307,  7.0,05.1089,0.61823,03.1529
2026-07-08T11:18:51.805063,  8.0,05.1108,0.61848,03.1604
2026-07-08T11:18:52.810150,  9.1,05.1091,0.62043,03.1641
2026-07-08T11:18:53.818735, 10.1,05.1090,0.63870,03.2573
2026-07-08T11:18:54.829423, 11.1,05.1091,0.62787,03.2021
2026-07-08T11:18:55.833759, 12.1,05.1089,0.59435,03.0311
2026-07-08T11:18:56.843767, 13.1,05.1092,0.48343,02.4654
2026-07-08T11:18:57.849203, 14.1,05.1090,0.47799,02.4377
2026-07-08T11:18:58.859104, 15.1,05.1087,0.47854,02.4405
2026-07-08T11:18:59.865416, 16.1,05.1087,0.49389,02.5188
2026-07-08T11:19:00.865974, 17.1,05.1088,0.47857,02.4407
2026-07-08T11:19:01.873982, 18.1,05.1150,0.62065,03.1715
2026-07-08T11:19:02.883942, 19.1,05.1090,0.63360,03.2313
2026-07-08T11:19:03.884379, 20.1,05.1092,0.62644,03.1948
2026-07-08T11:19:04.892717, 21.1,05.1094,0.62019,03.1629
2026-07-08T11:19:05.894580, 22.1,05.1094,0.61952,03.1595
2026-07-08T11:19:06.902088, 23.1,05.1095,0.47966,02.4462
2026-07-08T11:19:07.909503, 24.2,05.1094,0.47918,02.4438
2026-07-08T11:19:08.915574, 25.2,05.1095,0.47820,02.4388
2026-07-08T11:19:09.923808, 26.2,05.1095,0.48878,02.4927
2026-07-08T11:19:10.933192, 27.2,05.1094,0.48215,02.4589
2026-07-08T11:19:11.943336, 28.2,05.1090,0.48079,02.4520
2026-07-08T11:19:12.950699, 29.2,05.1084,0.47796,02.4375
2026-07-08T11:19:13.959162, 30.2,05.1084,0.47875,02.4416
2026-07-08T11:19:14.963823, 31.2,05.1087,0.48277,02.4621
2026-07-08T11:19:15.970117, 32.2,05.1092,0.47723,02.4338
2026-07-08T11:19:16.972968, 33.2,05.1091,0.47598,02.4274
2026-07-08T11:19:17.974553, 34.2,05.1097,0.48190,02.4576
2026-07-08T11:19:18.983504, 35.2,05.1092,0.47545,02.4247
2026-07-08T11:19:19.986169, 36.2,05.1099,0.47926,02.4442
2026-07-08T11:19:20.986617, 37.2,05.1097,0.47754,02.4354
2026-07-08T11:19:21.988091, 38.2,05.1086,0.49428,02.5208
2026-07-08T11:19:22.992524, 39.2,05.1095,0.47722,02.4338
2026-07-08T11:19:24.002931, 40.2,05.1094,0.47596,02.4273
2026-07-08T11:19:25.009396, 41.3,05.1091,0.49099,02.5040
2026-07-08T11:19:26.019054, 42.3,05.1091,0.47874,02.4415
2026-07-08T11:19:27.026890, 43.3,05.1092,0.47701,02.4327
