Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T00:01:09.913039,  0.0,05.1105,0.47095,02.4065
2026-07-09T00:01:10.922473,  1.0,05.1104,0.47090,02.4062
2026-07-09T00:01:11.923615,  2.0,05.1075,0.65686,03.3499
2026-07-09T00:01:12.926853,  3.0,05.1099,0.81867,04.1752
2026-07-09T00:01:13.936824,  4.0,05.1075,0.83137,04.2399
2026-07-09T00:01:14.939670,  5.0,05.1142,0.96512,04.9317
2026-07-09T00:01:15.945942,  6.0,05.1026,0.95605,04.8758
2026-07-09T00:01:16.953595,  7.0,05.1030,1.05949,05.4033
2026-07-09T00:01:17.963766,  8.1,05.1092,0.96629,04.9280
2026-07-09T00:01:18.970089,  9.1,05.0958,1.00263,05.1033
2026-07-09T00:01:19.977080, 10.1,05.1036,1.69695,08.6544
2026-07-09T00:01:20.981822, 11.1,05.0983,1.81109,09.2184
2026-07-09T00:01:21.984065, 12.1,05.1008,1.61759,08.2497
2026-07-09T00:01:22.987580, 13.1,05.1044,1.93854,09.8865
2026-07-09T00:01:23.997579, 14.1,05.1108,1.82040,09.3022
2026-07-09T00:01:25.004414, 15.1,05.1087,1.00383,05.1195
2026-07-09T00:01:26.007557, 16.1,05.1122,1.02902,05.2582
2026-07-09T00:01:27.016429, 17.1,05.1079,1.76069,08.9795
2026-07-09T00:01:28.016588, 18.1,05.1106,1.78483,09.1204
2026-07-09T00:01:29.024608, 19.1,05.1001,1.80145,09.1873
2026-07-09T00:01:30.026009, 20.1,05.1062,1.83739,09.3706
2026-07-09T00:01:31.035109, 21.1,05.0986,1.76568,08.9873
2026-07-09T00:01:32.044121, 22.1,05.1153,1.86740,09.5424
2026-07-09T00:01:33.047547, 23.1,05.1069,1.77192,09.0367
2026-07-09T00:01:34.048833, 24.1,05.1220,1.79290,09.1796
2026-07-09T00:01:35.058021, 25.1,05.1079,1.73437,08.8452
2026-07-09T00:01:36.068644, 26.2,05.0970,1.91816,09.7634
2026-07-09T00:01:37.070505, 27.2,05.1097,1.78901,09.1239
2026-07-09T00:01:38.070908, 28.2,05.1120,1.08466,05.5426
2026-07-09T00:01:39.075200, 29.2,05.1164,1.04971,05.3640
2026-07-09T00:01:40.080078, 30.2,05.1094,1.03256,05.2660
2026-07-09T00:01:41.085059, 31.2,05.1128,1.10119,05.6270
2026-07-09T00:01:42.091836, 32.2,05.1131,1.11133,05.6788
2026-07-09T00:01:43.096148, 33.2,05.1161,0.97820,04.9986
2026-07-09T00:01:44.106059, 34.2,05.1164,1.08996,05.5696
2026-07-09T00:01:45.113671, 35.2,05.1155,1.04952,05.3630
2026-07-09T00:01:46.118602, 36.2,05.1125,1.06096,05.4215
2026-07-09T00:01:47.120187, 37.2,05.1022,1.62955,08.3107
2026-07-09T00:01:48.120509, 38.2,05.1020,1.75777,08.9646
2026-07-09T00:01:49.129120, 39.2,05.0998,1.00928,05.1372
2026-07-09T00:01:50.139053, 40.2,05.0987,1.02970,05.2411
2026-07-09T00:01:51.143966, 41.2,05.1133,1.06929,05.4640
2026-07-09T00:01:52.153979, 42.2,05.1037,1.00850,05.1433
2026-07-09T00:01:53.160672, 43.2,05.1064,1.06336,05.4231
2026-07-09T00:01:54.164542, 44.3,05.0959,1.11790,05.6901
2026-07-09T00:01:55.167913, 45.3,05.1128,1.71782,08.7780
2026-07-09T00:01:56.168718, 46.3,05.1111,1.65807,08.4727
2026-07-09T00:01:57.172627, 47.3,05.1045,1.74954,08.9226
2026-07-09T00:01:58.180123, 48.3,05.1062,1.83004,09.3332
2026-07-09T00:01:59.184908, 49.3,05.1050,1.88676,09.6224
2026-07-09T00:02:00.194017, 50.3,05.1037,1.88515,09.6142
2026-07-09T00:02:01.194226, 51.3,05.1117,1.74519,08.9179
2026-07-09T00:02:02.204287, 52.3,05.0986,1.80213,09.1728
2026-07-09T00:02:03.214173, 53.3,05.1051,1.84305,09.3995
2026-07-09T00:02:04.223669, 54.3,05.1001,1.07626,05.4889
2026-07-09T00:02:05.232785, 55.3,05.1005,1.76898,09.0217
2026-07-09T00:02:06.240538, 56.3,05.1097,1.66759,08.5047
2026-07-09T00:02:07.248523, 57.3,05.1101,1.96166,10.0240
2026-07-09T00:02:08.256928, 58.3,05.1055,1.09964,05.6081
2026-07-09T00:02:09.266906, 59.4,05.1116,1.07130,05.4743
2026-07-09T00:02:10.269625, 60.4,05.1128,1.02167,05.2207
2026-07-09T00:02:11.271315, 61.4,05.1020,1.10584,05.6397
2026-07-09T00:02:12.281381, 62.4,05.1128,0.96914,04.9523
2026-07-09T00:02:13.291458, 63.4,05.1089,1.03967,05.3023
2026-07-09T00:02:14.294876, 64.4,05.0970,1.68549,08.5791
2026-07-09T00:02:15.301365, 65.4,05.1111,1.82080,09.3042
2026-07-09T00:02:16.308987, 66.4,05.1150,1.05853,05.4090
