Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T08:48:47.918472,  0.0,05.1104,0.48866,02.4970
2026-07-09T08:48:48.921546,  1.0,05.1103,0.47592,02.4319
2026-07-09T08:48:49.926465,  2.0,05.1078,0.78949,04.0263
2026-07-09T08:48:50.926641,  3.0,05.1091,0.82887,04.2272
2026-07-09T08:48:51.932180,  4.0,05.1097,0.83031,04.2345
2026-07-09T08:48:52.937221,  5.0,05.1031,1.22185,06.2314
2026-07-09T08:48:53.942290,  6.0,05.1017,0.96902,04.9420
2026-07-09T08:48:54.947158,  7.0,05.1158,1.00843,05.1530
2026-07-09T08:48:55.950347,  8.0,05.1167,1.03480,05.2878
2026-07-09T08:48:56.952504,  9.0,05.1123,1.12693,05.7586
2026-07-09T08:48:57.952527, 10.0,05.1091,1.69561,08.6476
2026-07-09T08:48:58.956492, 11.0,05.1009,1.78357,09.0962
2026-07-09T08:48:59.957027, 12.0,05.0994,1.75732,08.9447
2026-07-09T08:49:00.961966, 13.0,05.1093,1.76195,08.9859
2026-07-09T08:49:01.966658, 14.0,05.1212,1.62374,08.3135
2026-07-09T08:49:02.971503, 15.1,05.1092,0.99644,05.0818
2026-07-09T08:49:03.976396, 16.1,05.1126,0.97261,04.9700
2026-07-09T08:49:04.977351, 17.1,05.0995,1.85179,09.4256
2026-07-09T08:49:05.982401, 18.1,05.1170,1.63617,08.3608
2026-07-09T08:49:06.986595, 19.1,05.1139,1.62865,08.3224
2026-07-09T08:49:07.992062, 20.1,05.1026,1.70443,08.6925
2026-07-09T08:49:08.995808, 21.1,05.1073,1.80034,09.1817
2026-07-09T08:49:09.997192, 22.1,05.1158,1.86179,09.5137
2026-07-09T08:49:11.002360, 23.1,05.1080,1.81837,09.2736
2026-07-09T08:49:12.006459, 24.1,05.1231,1.80457,09.2393
2026-07-09T08:49:13.011418, 25.1,05.1191,1.66794,08.5231
2026-07-09T08:49:14.017153, 26.1,05.1078,1.84690,09.4191
2026-07-09T08:49:15.022248, 27.1,05.1041,1.84249,09.3966
