Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T12:18:42.058001,  0.0,05.1096,0.48803,02.4889
2026-07-08T12:18:43.068088,  1.0,05.1096,0.47479,02.4214
2026-07-08T12:18:44.069934,  2.0,05.1120,0.53185,02.7177
2026-07-08T12:18:45.078173,  3.0,05.1096,0.81875,04.1756
2026-07-08T12:18:46.087258,  4.0,05.1097,0.83905,04.2791
2026-07-08T12:18:47.097200,  5.0,05.1034,0.90109,04.5955
2026-07-08T12:18:48.107118,  6.0,05.0998,0.77020,03.9203
2026-07-08T12:18:49.109029,  7.1,05.1131,0.62196,03.1782
2026-07-08T12:18:50.109731,  8.1,05.1017,0.63183,03.2223
2026-07-08T12:18:51.117983,  9.1,05.1148,0.66774,03.4121
2026-07-08T12:18:52.128147, 10.1,05.1100,0.94939,04.8513
2026-07-08T12:18:53.135930, 11.1,05.1126,0.66294,03.3876
2026-07-08T12:18:54.138126, 12.1,05.1111,0.64162,03.2786
2026-07-08T12:18:55.144399, 13.1,05.1041,0.62932,03.2095
2026-07-08T12:18:56.151038, 14.1,05.1134,0.57088,02.9171
2026-07-08T12:18:57.158880, 15.1,05.1051,0.52411,02.6729
2026-07-08T12:18:58.159046, 16.1,05.1128,0.54887,02.8047
2026-07-08T12:18:59.164925, 17.1,05.1025,0.97045,04.9492
2026-07-08T12:19:00.174868, 18.1,05.1173,0.64570,03.2995
2026-07-08T12:19:01.184846, 19.1,05.1031,1.23938,06.3208
2026-07-08T12:19:02.187026, 20.1,05.1203,0.64646,03.3098
2026-07-08T12:19:03.187853, 21.1,05.1051,0.64443,03.2865
2026-07-08T12:19:04.190932, 22.1,05.1139,0.65443,03.3441
2026-07-08T12:19:05.195214, 23.1,05.1067,0.53079,02.7070
2026-07-08T12:19:06.204568, 24.1,05.1123,0.58991,03.0144
2026-07-08T12:19:07.214526, 25.2,05.1139,0.52793,02.6977
2026-07-08T12:19:08.215123, 26.2,05.1086,0.60283,03.0744
2026-07-08T12:19:09.221509, 27.2,05.1159,0.56489,02.8865
2026-07-08T12:19:10.228369, 28.2,05.1069,0.55487,02.8298
2026-07-08T12:19:11.235971, 29.2,05.1145,0.49649,02.5370
2026-07-08T12:19:12.245986, 30.2,05.1109,0.53578,02.7378
2026-07-08T12:19:13.254485, 31.2,05.1153,0.61526,03.1439
2026-07-08T12:19:14.258795, 32.2,05.1125,0.50199,02.5651
2026-07-08T12:19:15.260754, 33.2,05.1103,0.65280,03.3358
2026-07-08T12:19:16.262947, 34.2,05.1137,0.55608,02.8415
2026-07-08T12:19:17.271107, 35.2,05.1076,0.51618,02.6325
2026-07-08T12:19:18.279610, 36.2,05.1128,0.53122,02.7145
2026-07-08T12:19:19.289580, 37.2,05.1095,0.58410,02.9789
2026-07-08T12:19:20.289828, 38.2,05.1106,0.64114,03.2762
2026-07-08T12:19:21.299595, 39.2,05.1003,0.77509,03.9529
2026-07-08T12:19:22.299913, 40.2,05.1112,0.63572,03.2485
2026-07-08T12:19:23.306491, 41.2,05.1090,0.71972,03.6705
2026-07-08T12:19:24.316343, 42.3,05.1139,0.63831,03.2617
2026-07-08T12:19:25.326507, 43.3,05.1014,0.53455,02.7262
2026-07-08T12:19:26.336525, 44.3,05.1089,0.58316,02.9741
2026-07-08T12:19:27.337741, 45.3,05.1012,0.50693,02.5853
2026-07-08T12:19:28.347689, 46.3,05.1089,0.96918,04.9428
2026-07-08T12:19:29.354464, 47.3,05.1081,0.64235,03.2759
2026-07-08T12:19:30.360703, 48.3,05.1062,0.64077,03.2679
2026-07-08T12:19:31.370893, 49.3,05.1098,0.64214,03.2749
2026-07-08T12:19:32.371018, 50.3,05.1198,0.64286,03.2850
2026-07-08T12:19:33.376282, 51.3,05.1108,0.51696,02.6416
2026-07-08T12:19:34.386521, 52.3,05.1142,0.65782,03.3614
2026-07-08T12:19:35.393811, 53.3,05.1122,0.50294,02.5700
2026-07-08T12:19:36.402131, 54.3,05.1031,0.61071,03.1146
2026-07-08T12:19:37.410448, 55.4,05.1147,0.53318,02.7245
2026-07-08T12:19:38.420599, 56.4,05.0998,0.68284,03.4756
2026-07-08T12:19:39.420517, 57.4,05.1137,0.63819,03.2611
2026-07-08T12:19:40.430001, 58.4,05.1000,0.76527,03.9028
2026-07-08T12:19:41.439071, 59.4,05.1110,0.63582,03.2490
2026-07-08T12:19:42.444200, 60.4,05.1020,0.77132,03.9337
2026-07-08T12:19:43.454000, 61.4,05.1110,0.50395,02.5751
2026-07-08T12:19:44.462892, 62.4,05.1095,0.57195,02.9169
2026-07-08T12:19:45.463194, 63.4,05.1118,0.57392,02.9327
2026-07-08T12:19:46.470850, 64.4,05.1114,0.57507,02.9386
2026-07-08T12:19:47.479363, 65.4,05.1086,0.92457,04.7153
2026-07-08T12:19:48.489343, 66.4,05.1123,0.63916,03.2661
2026-07-08T12:19:49.491335, 67.4,05.1034,0.70618,03.6015
2026-07-08T12:19:50.501283, 68.4,05.1108,0.64053,03.2731
2026-07-08T12:19:51.505391, 69.4,05.1028,0.72942,03.7200
2026-07-08T12:19:52.510155, 70.5,05.1144,0.56610,02.8927
2026-07-08T12:19:53.510797, 71.5,05.1055,0.53250,02.7157
