timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-29T18:16:11.164968,4.0,26.3,4.0,70.0
2026-04-29T18:16:12.342328,17.3,30.0,24.2,51.5
2026-04-29T18:16:13.378849,1.0,0.0,1.0,100.0
2026-04-29T18:16:14.379437,0.0,1.0,1.0,36.0
2026-04-29T18:16:15.379859,0.0,0.0,0.0,4.0
2026-04-29T18:16:16.383665,0.0,0.0,0.0,88.9
2026-04-29T18:16:17.401907,1.0,0.0,0.0,98.0
2026-04-29T18:16:18.417540,19.2,49.0,48.0,26.0
2026-04-29T18:16:19.418634,24.5,38.4,64.9,21.6
2026-04-29T18:16:20.434831,22.3,85.6,18.0,21.8
2026-04-29T18:16:21.460607,21.4,69.3,33.7,20.8
2026-04-29T18:16:22.506605,18.8,83.5,19.0,23.5
2026-04-29T18:16:23.522138,41.8,57.6,19.0,32.0
2026-04-29T18:16:24.523562,41.0,19.6,30.9,51.6
2026-04-29T18:16:25.524250,21.6,30.0,66.3,33.7
2026-04-29T18:16:26.527266,41.8,40.6,24.5,46.5
2026-04-29T18:16:27.528496,67.3,31.6,48.0,33.3
2026-04-29T18:16:28.529420,64.6,39.8,41.0,51.0
2026-04-29T18:16:29.530223,5.9,1.0,0.0,2.0
2026-04-29T18:16:30.530498,0.0,0.0,0.0,0.0
2026-04-29T18:16:31.530763,0.0,0.0,0.0,0.0
2026-04-29T18:16:32.531548,38.0,58.6,17.5,15.5
2026-04-29T18:16:33.532863,44.1,27.0,31.3,47.5
2026-04-29T18:16:34.533779,18.0,42.9,54.5,29.3
2026-04-29T18:16:35.535980,18.4,51.0,58.6,17.2
2026-04-29T18:16:36.538060,18.2,75.5,18.0,34.0
2026-04-29T18:16:37.541233,19.2,42.4,66.0,17.3
2026-04-29T18:16:38.563416,21.2,49.5,45.0,27.7
2026-04-29T18:16:39.605470,32.4,38.6,38.6,35.6
2026-04-29T18:16:40.636479,19.6,17.8,51.0,54.5
2026-04-29T18:16:41.640530,44.4,19.8,25.7,59.8
2026-04-29T18:16:42.643274,29.0,73.2,40.2,31.0
2026-04-29T18:16:43.646420,50.0,68.7,51.5,70.7
2026-04-29T18:16:44.648110,15.0,20.2,18.2,15.0
2026-04-29T18:16:45.649174,0.0,0.0,0.0,0.0
2026-04-29T18:16:46.650241,0.0,0.0,1.0,0.0
2026-04-29T18:16:47.652525,53.1,15.0,17.6,15.5
2026-04-29T18:16:48.655012,49.5,22.9,26.3,43.7
2026-04-29T18:16:49.656843,37.8,40.8,30.7,35.7
2026-04-29T18:16:50.660441,21.8,24.5,66.7,36.0
2026-04-29T18:16:51.663443,54.5,29.7,44.0,21.8
2026-04-29T18:16:52.665790,21.0,28.6,76.2,21.0
2026-04-29T18:16:53.668520,20.8,20.8,59.8,48.5
2026-04-29T18:16:54.670479,18.4,16.7,48.0,59.2
2026-04-29T18:16:55.674053,38.0,16.3,59.2,29.9
2026-04-29T18:16:56.676640,16.5,21.2,21.2,84.0
2026-04-29T18:16:57.679029,19.8,51.0,54.5,17.3
2026-04-29T18:16:58.682100,44.1,48.0,71.0,53.5
2026-04-29T18:16:59.684138,14.4,28.6,26.5,18.2
2026-04-29T18:17:00.685195,0.0,0.0,1.0,0.0
2026-04-29T18:17:01.686233,0.0,0.0,0.0,0.0
2026-04-29T18:17:02.688633,28.0,22.2,10.1,11.0
2026-04-29T18:17:03.690863,36.4,43.0,47.5,20.2
2026-04-29T18:17:04.695435,20.0,54.1,48.0,23.7
2026-04-29T18:17:05.699759,58.8,30.0,32.6,18.4
2026-04-29T18:17:06.701532,18.2,15.5,90.9,16.5
2026-04-29T18:17:07.703671,18.2,27.8,48.5,50.0
2026-04-29T18:17:08.706171,39.4,21.2,67.0,18.2
2026-04-29T18:17:09.708468,72.7,30.1,23.5,25.3
2026-04-29T18:17:10.712755,25.0,57.6,35.6,35.0
2026-04-29T18:17:11.715739,15.8,59.4,25.3,46.5
