Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-13T20:35:16.284080,  0.0,05.1097,0.47540,02.4245
2026-07-13T20:35:17.289450,  1.0,05.1101,0.47613,02.4330
2026-07-13T20:35:18.291909,  2.0,05.1104,0.61539,03.1446
2026-07-13T20:35:19.296043,  3.0,05.1081,0.84815,04.3255
2026-07-13T20:35:20.301266,  4.0,05.1102,0.85879,04.3884
2026-07-13T20:35:21.308303,  5.0,05.1036,0.85494,04.3601
2026-07-13T20:35:22.313396,  6.0,05.0976,0.86968,04.4266
2026-07-13T20:35:23.315312,  7.0,05.0941,0.84748,04.3136
2026-07-13T20:35:24.318661,  8.0,05.1094,0.77635,03.9593
2026-07-13T20:35:25.320043,  9.0,05.1169,0.69681,03.5606
2026-07-13T20:35:26.321785, 10.0,05.1130,1.52373,07.7862
2026-07-13T20:35:27.326946, 11.0,05.0981,0.66976,03.4090
2026-07-13T20:35:28.328393, 12.0,05.1116,0.71554,03.6564
2026-07-13T20:35:29.331039, 13.0,05.1103,0.67598,03.4542
2026-07-13T20:35:30.336307, 14.1,05.1106,0.60333,03.0830
2026-07-13T20:35:31.340467, 15.1,05.1075,0.65695,03.3504
2026-07-13T20:35:32.344211, 16.1,05.1123,0.68243,03.4872
2026-07-13T20:35:33.347559, 17.1,05.1161,1.47336,07.5288
2026-07-13T20:35:34.351492, 18.1,05.1259,1.10234,05.6439
2026-07-13T20:35:35.351650, 19.1,05.1114,1.47416,07.5329
2026-07-13T20:35:36.353376, 20.1,05.1078,0.97447,04.9697
2026-07-13T20:35:37.356861, 21.1,05.1089,0.70846,03.6131
2026-07-13T20:35:38.357722, 22.1,05.1141,0.68240,03.4870
2026-07-13T20:35:39.362654, 23.1,05.0870,0.89298,04.5363
2026-07-13T20:35:40.364166, 24.1,05.1025,0.68359,03.4863
2026-07-13T20:35:41.364942, 25.1,05.1005,0.83220,04.2442
2026-07-13T20:35:42.369966, 26.1,05.1087,0.67943,03.4650
2026-07-13T20:35:43.371474, 27.1,05.1036,0.79676,04.0634
2026-07-13T20:35:44.371537, 28.1,05.1134,0.66738,03.4103
2026-07-13T20:35:45.374836, 29.1,05.1166,0.58398,02.9841
2026-07-13T20:35:46.379657, 30.1,05.1058,0.61653,03.1443
2026-07-13T20:35:47.385387, 31.1,05.1141,0.67711,03.4600
2026-07-13T20:35:48.388114, 32.1,05.1148,0.64899,03.3163
2026-07-13T20:35:49.392786, 33.1,05.1131,0.67028,03.4251
2026-07-13T20:35:50.397840, 34.1,05.1178,0.58273,02.9777
2026-07-13T20:35:51.399694, 35.1,05.1098,0.61919,03.1578
2026-07-13T20:35:52.404888, 36.1,05.1014,0.68475,03.4922
2026-07-13T20:35:53.410041, 37.1,05.0972,1.36257,06.9354
2026-07-13T20:35:54.414492, 38.1,05.1033,0.91240,04.6532
2026-07-13T20:35:55.416524, 39.1,05.1009,1.01060,05.1540
2026-07-13T20:35:56.420338, 40.1,05.1198,0.65616,03.3529
2026-07-13T20:35:57.422908, 41.1,05.1064,0.69986,03.5692
2026-07-13T20:35:58.423769, 42.1,05.1034,0.76354,03.8940
2026-07-13T20:35:59.428913, 43.1,05.1070,0.66307,03.3816
2026-07-13T20:36:00.430803, 44.1,05.1167,0.58269,02.9775
2026-07-13T20:36:01.434273, 45.2,05.1178,0.75011,03.8330
2026-07-13T20:36:02.437440, 46.2,05.1084,1.55812,07.9464
2026-07-13T20:36:03.442413, 47.2,05.1070,1.57728,08.0441
2026-07-13T20:36:04.447228, 48.2,05.1079,0.76400,03.8964
2026-07-13T20:36:05.452436, 49.2,05.1067,0.82754,04.2204
2026-07-13T20:36:06.454641, 50.2,05.1234,0.64882,03.3219
2026-07-13T20:36:07.455308, 51.2,05.1175,0.64182,03.2797
2026-07-13T20:36:08.460048, 52.2,05.1000,0.70740,03.6077
2026-07-13T20:36:09.460195, 53.2,05.1081,0.68176,03.4769
2026-07-13T20:36:10.462231, 54.2,05.1081,0.58903,03.0040
2026-07-13T20:36:11.463302, 55.2,05.1117,1.27990,06.5402
2026-07-13T20:36:12.464808, 56.2,05.1055,0.83520,04.2595
2026-07-13T20:36:13.465564, 57.2,05.0942,0.68498,03.4865
2026-07-13T20:36:14.466134, 58.2,05.1145,0.80942,04.1361
2026-07-13T20:36:15.467986, 59.2,05.0983,1.00312,05.1058
2026-07-13T20:36:16.472255, 60.2,05.1209,0.64695,03.3123
2026-07-13T20:36:17.476023, 61.2,05.1108,0.69769,03.5651
2026-07-13T20:36:18.477343, 62.2,05.1048,0.66796,03.4065
2026-07-13T20:36:19.481673, 63.2,05.1041,0.69646,03.5519
2026-07-13T20:36:20.483937, 64.2,05.1014,1.01919,05.1978
2026-07-13T20:36:21.487187, 65.2,05.1061,0.66395,03.3861
2026-07-13T20:36:22.492171, 66.2,05.1095,0.66982,03.4160
2026-07-13T20:36:23.496039, 67.2,05.1148,0.84569,04.3214
2026-07-13T20:36:24.497566, 68.2,05.1130,0.66736,03.4102
2026-07-13T20:36:25.500680, 69.2,05.0892,0.90011,04.5725
2026-07-13T20:36:26.505778, 70.2,05.1014,0.75230,03.8367
2026-07-13T20:36:27.507169, 71.2,05.0961,0.94801,04.8253
2026-07-13T20:36:28.509594, 72.2,05.1078,0.85445,04.3576
2026-07-13T20:36:29.513845, 73.2,05.1026,0.65533,03.3421
2026-07-13T20:36:30.515323, 74.2,05.1239,0.67262,03.4438
2026-07-13T20:36:31.519633, 75.2,05.0911,0.94686,04.8195
2026-07-13T20:36:32.522388, 76.2,05.1022,0.74056,03.7768
2026-07-13T20:36:33.529016, 77.2,05.1100,0.90762,04.6379
2026-07-13T20:36:34.532929, 78.2,05.1134,0.68865,03.5190
2026-07-13T20:36:35.539113, 79.3,05.1172,0.66276,03.3867
2026-07-13T20:36:36.542447, 80.3,05.1122,0.94864,04.8475
2026-07-13T20:36:37.547387, 81.3,05.0973,0.83150,04.2323
2026-07-13T20:36:38.552802, 82.3,05.1170,0.59889,03.0603
2026-07-13T20:36:39.555892, 83.3,05.1266,0.58676,03.0042
2026-07-13T20:36:40.559249, 84.3,05.1136,0.83460,04.2648
2026-07-13T20:36:41.562485, 85.3,05.1137,0.82458,04.2136
2026-07-13T20:36:42.564719, 86.3,05.1069,0.80505,04.1057
2026-07-13T20:36:43.569482, 87.3,05.1139,0.65843,03.3645
2026-07-13T20:36:44.575061, 88.3,05.1153,1.47919,07.5586
2026-07-13T20:36:45.580667, 89.3,05.1061,0.73541,03.7505
2026-07-13T20:36:46.585920, 90.3,05.1186,0.82455,04.2134
2026-07-13T20:36:47.589037, 91.3,05.1159,0.68160,03.4829
2026-07-13T20:36:48.589620, 92.3,05.0883,0.67885,03.4485
2026-07-13T20:36:49.594576, 93.3,05.1252,0.67829,03.4728
2026-07-13T20:36:50.599908, 94.3,05.1105,0.68577,03.5042
2026-07-13T20:36:51.603906, 95.3,05.1183,0.78138,03.9928
2026-07-13T20:36:52.605661, 96.3,05.1073,0.71775,03.6605
2026-07-13T20:36:53.610335, 97.3,05.1064,0.74415,03.7951
2026-07-13T20:36:54.615151, 98.3,05.1051,1.48071,07.5516
2026-07-13T20:36:55.615516, 99.3,05.1111,1.54549,07.8974
2026-07-13T20:36:56.620583,100.3,05.1161,0.74044,03.7836
2026-07-13T20:36:57.623626,101.3,05.1026,0.82032,04.1836
2026-07-13T20:36:58.628617,102.3,05.1208,0.78102,03.9988
2026-07-13T20:36:59.632176,103.3,05.1252,0.61440,03.1457
2026-07-13T20:37:00.636071,104.3,05.1158,0.76159,03.8917
2026-07-13T20:37:01.641699,105.3,05.1131,1.35565,06.9273
2026-07-13T20:37:02.641836,106.3,05.1087,0.67950,03.4654
2026-07-13T20:37:03.643695,107.3,05.1117,0.72100,03.6843
2026-07-13T20:37:04.648658,108.3,05.1162,0.82886,04.2354
2026-07-13T20:37:05.650374,109.3,05.0867,0.96157,04.8847
2026-07-13T20:37:06.651289,110.3,05.1128,0.68729,03.5120
2026-07-13T20:37:07.656453,111.4,05.1136,1.41574,07.2344
2026-07-13T20:37:08.661604,112.4,05.0981,0.68447,03.4839
2026-07-13T20:37:09.666059,113.4,05.1078,0.82648,04.2150
2026-07-13T20:37:10.669926,114.4,05.0862,0.95609,04.8569
2026-07-13T20:37:11.673982,115.4,05.1119,0.75343,03.8500
2026-07-13T20:37:12.677832,116.4,05.1183,0.60518,03.0924
2026-07-13T20:37:13.682585,117.4,05.0931,0.76668,03.9024
2026-07-13T20:37:14.683122,118.4,05.0995,0.98044,04.9904
2026-07-13T20:37:15.687280,119.4,05.1108,0.65907,03.3678
2026-07-13T20:37:16.692943,120.4,05.0981,1.60751,08.1822
2026-07-13T20:37:17.692225,121.4,05.1145,0.81911,04.1856
2026-07-13T20:37:18.696801,122.4,05.1186,0.67743,03.4616
2026-07-13T20:37:19.699923,123.4,05.1105,0.66331,03.3895
2026-07-13T20:37:20.701208,124.4,05.0981,0.76091,03.8730
2026-07-13T20:37:21.706136,125.4,05.1119,0.96541,04.9332
2026-07-13T20:37:22.706218,126.4,05.1051,0.93018,04.7439
2026-07-13T20:37:23.711494,127.4,05.0925,1.05767,05.3835
2026-07-13T20:37:24.716476,128.4,05.1098,0.71596,03.6513
2026-07-13T20:37:25.721717,129.4,05.1086,0.81788,04.1711
2026-07-13T20:37:26.723892,130.4,05.1184,0.80947,04.1363
2026-07-13T20:37:27.728807,131.4,05.1047,0.70755,03.6085
2026-07-13T20:37:28.733768,132.4,05.1091,0.83153,04.2408
2026-07-13T20:37:29.738888,133.4,05.1184,0.77109,03.9402
2026-07-13T20:37:30.741070,134.4,05.1117,0.71272,03.6419
2026-07-13T20:37:31.746307,135.4,05.0886,0.80647,04.0968
2026-07-13T20:37:32.750352,136.4,05.0887,0.88836,04.5128
2026-07-13T20:37:33.755540,137.5,05.1208,0.58997,03.0206
2026-07-13T20:37:34.760521,138.5,05.0983,0.80479,04.0963
2026-07-13T20:37:35.764549,139.5,05.1045,1.19163,06.0773
2026-07-13T20:37:36.769643,140.5,05.1061,0.83313,04.2489
2026-07-13T20:37:37.774376,141.5,05.1117,0.80870,04.1324
2026-07-13T20:37:38.774801,142.5,05.1314,0.66617,03.4174
2026-07-13T20:37:39.779631,143.5,05.1034,0.87961,04.4860
2026-07-13T20:37:40.782114,144.5,05.1059,1.13688,05.7980
2026-07-13T20:37:41.783894,145.5,05.1164,0.67042,03.4258
2026-07-13T20:37:42.785481,146.5,05.1108,0.66252,03.3854
2026-07-13T20:37:43.790557,147.5,05.0978,0.68478,03.4855
2026-07-13T20:37:44.795694,148.5,05.1070,0.68982,03.5180
2026-07-13T20:37:45.800405,149.5,05.1212,0.64348,03.2946
2026-07-13T20:37:46.804642,150.5,05.1050,0.66311,03.3818
2026-07-13T20:37:47.805089,151.5,05.1156,0.66157,03.3806
2026-07-13T20:37:48.810167,152.5,05.1097,1.57132,08.0137
2026-07-13T20:37:49.811301,153.5,05.1034,0.70671,03.6042
2026-07-13T20:37:50.812286,154.5,05.1098,0.78659,04.0116
2026-07-13T20:37:51.817456,155.5,05.0897,0.86610,04.3997
2026-07-13T20:37:52.820680,156.5,05.0969,0.86872,04.4217
2026-07-13T20:37:53.824712,157.5,05.1164,0.71762,03.6670
2026-07-13T20:37:54.829076,158.5,05.1084,0.76157,03.8840
2026-07-13T20:37:55.832596,159.5,05.1009,0.65346,03.3326
2026-07-13T20:37:56.833756,160.5,05.1073,0.65170,03.3236
2026-07-13T20:37:57.836359,161.5,05.1125,0.58993,03.0145
2026-07-13T20:37:58.841631,162.5,05.1087,0.80497,04.1053
2026-07-13T20:37:59.846590,163.5,05.1098,0.67613,03.4482
2026-07-13T20:38:00.847663,164.5,05.1050,0.70560,03.5985
2026-07-13T20:38:01.849663,165.5,05.1072,0.84211,04.2947
2026-07-13T20:38:02.853738,166.6,05.1150,0.78803,04.0268
2026-07-13T20:38:03.855775,167.6,05.1100,0.65017,03.3223
2026-07-13T20:38:04.856269,168.6,05.1056,1.36660,06.9696
2026-07-13T20:38:05.859633,169.6,05.0923,0.65955,03.3571
2026-07-13T20:38:06.861587,170.6,05.0948,0.70306,03.5785
2026-07-13T20:38:07.863173,171.6,05.1183,0.75574,03.8618
2026-07-13T20:38:08.866880,172.6,05.1022,0.87352,04.4549
2026-07-13T20:38:09.870515,173.6,05.1111,0.77753,03.9731
2026-07-13T20:38:10.874020,174.6,05.1211,0.64298,03.2920
2026-07-13T20:38:11.878944,175.6,05.1059,0.61660,03.1446
2026-07-13T20:38:12.882370,176.6,05.1217,0.91031,04.6607
2026-07-13T20:38:13.886132,177.6,05.1009,1.51658,07.7345
2026-07-13T20:38:14.889903,178.6,05.1192,1.40086,07.1583
