Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T12:48:04.227642,  0.0,05.1097,0.47676,02.4314
2026-07-08T12:48:05.237647,  1.0,05.1096,0.47392,02.4169
2026-07-08T12:48:06.244509,  2.0,05.1070,0.71258,03.6341
2026-07-08T12:48:07.251086,  3.0,05.1096,0.81818,04.1727
2026-07-08T12:48:08.257555,  4.0,05.1093,0.83188,04.2425
2026-07-08T12:48:09.264838,  5.0,05.1177,0.62917,03.2150
2026-07-08T12:48:10.273041,  6.0,05.1100,0.62250,03.1809
2026-07-08T12:48:11.276654,  7.0,05.1128,0.62337,03.1854
2026-07-08T12:48:12.279272,  8.1,05.1067,0.76114,03.8818
2026-07-08T12:48:13.288663,  9.1,05.1162,0.62352,03.1861
2026-07-08T12:48:14.298762, 10.1,05.1098,1.13530,05.7900
2026-07-08T12:48:15.300476, 11.1,05.1169,0.73390,03.7502
2026-07-08T12:48:16.308785, 12.1,05.1106,0.59667,03.0489
2026-07-08T12:48:17.317252, 13.1,05.1112,0.54734,02.7969
2026-07-08T12:48:18.319014, 14.1,05.1134,0.59606,03.0458
2026-07-08T12:48:19.321805, 15.1,05.1144,0.55437,02.8328
2026-07-08T12:48:20.325952, 16.1,05.1104,0.51367,02.6248
2026-07-08T12:48:21.330211, 17.1,05.1130,1.11335,05.6892
2026-07-08T12:48:22.333963, 18.1,05.1083,0.65314,03.3310
2026-07-08T12:48:23.340884, 19.1,05.1078,1.04187,05.3135
2026-07-08T12:48:24.350670, 20.1,05.1047,0.64916,03.3107
2026-07-08T12:48:25.357941, 21.1,05.1133,0.79798,04.0776
2026-07-08T12:48:26.367944, 22.1,05.1142,0.52043,02.6593
2026-07-08T12:48:27.373434, 23.1,05.1102,0.65261,03.3348
2026-07-08T12:48:28.383530, 24.2,05.1145,0.59293,03.0298
2026-07-08T12:48:29.393410, 25.2,05.1114,0.61640,03.1498
2026-07-08T12:48:30.400451, 26.2,05.1106,0.56559,02.8901
2026-07-08T12:48:31.410386, 27.2,05.1126,0.52964,02.7064
2026-07-08T12:48:32.416752, 28.2,05.1141,0.61796,03.1577
2026-07-08T12:48:33.426233, 29.2,05.1148,0.54537,02.7868
2026-07-08T12:48:34.427973, 30.2,05.1078,0.53118,02.7090
2026-07-08T12:48:35.433570, 31.2,05.1109,0.59434,03.0370
2026-07-08T12:48:36.438006, 32.2,05.1128,0.50204,02.5654
2026-07-08T12:48:37.445171, 33.2,05.1101,0.60399,03.0863
2026-07-08T12:48:38.448758, 34.2,05.1144,0.54325,02.7760
2026-07-08T12:48:39.451992, 35.2,05.1150,0.61911,03.1636
2026-07-08T12:48:40.458766, 36.2,05.1148,0.52899,02.7031
2026-07-08T12:48:41.467014, 37.2,05.1085,0.83738,04.2706
2026-07-08T12:48:42.468124, 38.2,05.1184,0.63677,03.2538
2026-07-08T12:48:43.478069, 39.3,05.1119,0.63642,03.2521
2026-07-08T12:48:44.483305, 40.3,05.1037,0.63852,03.2564
2026-07-08T12:48:45.490899, 41.3,05.1139,0.78401,04.0062
2026-07-08T12:48:46.498675, 42.3,05.1151,0.76747,03.9217
2026-07-08T12:48:47.506974, 43.3,05.1088,0.56542,02.8836
2026-07-08T12:48:48.513839, 44.3,05.1106,0.53554,02.7366
2026-07-08T12:48:49.516465, 45.3,05.1109,0.89657,04.5814
2026-07-08T12:48:50.524682, 46.3,05.1128,1.04242,05.3267
2026-07-08T12:48:51.526190, 47.3,05.1066,0.64468,03.2878
2026-07-08T12:48:52.531525, 48.3,05.1119,0.73325,03.7469
2026-07-08T12:48:53.533599, 49.3,05.1037,0.64085,03.2683
2026-07-08T12:48:54.539806, 50.3,05.1170,0.64385,03.2900
2026-07-08T12:48:55.543898, 51.3,05.1111,0.56601,02.8923
2026-07-08T12:48:56.549255, 52.3,05.1119,0.60742,03.1039
2026-07-08T12:48:57.556518, 53.3,05.1142,0.57874,02.9573
2026-07-08T12:48:58.566305, 54.3,05.1153,0.54002,02.7595
2026-07-08T12:48:59.575837, 55.4,05.1070,0.73151,03.7307
2026-07-08T12:49:00.581197, 56.4,05.1133,0.65302,03.3369
2026-07-08T12:49:01.587646, 57.4,05.1066,0.65560,03.3435
2026-07-08T12:49:02.586733, 58.4,05.1053,0.73441,03.7454
2026-07-08T12:49:03.588839, 59.4,05.1036,0.79502,04.0546
2026-07-08T12:49:04.591362, 60.4,05.1145,0.64105,03.2757
2026-07-08T12:49:05.592824, 61.4,05.1134,0.55868,02.8548
2026-07-08T12:49:06.599498, 62.4,05.1073,0.55862,02.8489
2026-07-08T12:49:07.603921, 63.4,05.1083,0.59029,03.0104
2026-07-08T12:49:08.611274, 64.4,05.1059,0.52351,02.6699
2026-07-08T12:49:09.620985, 65.4,05.1042,0.78538,04.0054
2026-07-08T12:49:10.623814, 66.4,05.1126,0.63978,03.2692
2026-07-08T12:49:11.624808, 67.4,05.1170,0.63687,03.2544
2026-07-08T12:49:12.632500, 68.4,05.1166,0.63988,03.2697
2026-07-08T12:49:13.640525, 69.4,05.1012,0.63551,03.2411
2026-07-08T12:49:14.648806, 70.4,05.1092,0.63580,03.2425
