Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T15:42:41.896262,  0.0,05.1098,0.47681,02.4317
2026-07-08T15:42:42.897079,  1.0,05.1098,0.47652,02.4302
2026-07-08T15:42:43.904361,  2.0,05.1095,0.77864,03.9710
2026-07-08T15:42:44.909431,  3.0,05.1095,0.81333,04.1479
2026-07-08T15:42:45.911100,  4.0,05.1091,0.84554,04.3122
2026-07-08T15:42:46.913195,  5.0,05.1184,0.66939,03.4205
2026-07-08T15:42:47.920163,  6.0,05.1025,0.62046,03.1643
2026-07-08T15:42:48.920522,  7.0,05.1098,0.63558,03.2414
2026-07-08T15:42:49.925002,  8.0,05.1103,0.62108,03.1737
2026-07-08T15:42:50.932987,  9.0,05.1164,0.62229,03.1799
2026-07-08T15:42:51.938508, 10.0,05.1091,0.62418,03.1833
2026-07-08T15:42:52.939291, 11.0,05.1173,0.62323,03.1847
2026-07-08T15:42:53.946775, 12.1,05.1096,0.55284,02.8194
2026-07-08T15:42:54.955102, 13.1,05.1097,0.53457,02.7263
2026-07-08T15:42:55.963293, 14.1,05.1092,0.52446,02.6747
2026-07-08T15:42:56.964185, 15.1,05.1120,0.48014,02.4535
2026-07-08T15:42:57.971878, 16.1,05.1105,0.49992,02.5545
2026-07-08T15:42:58.976675, 17.1,05.1114,0.47796,02.4423
2026-07-08T15:42:59.985034, 18.1,05.1151,0.63772,03.2587
2026-07-08T15:43:00.987749, 19.1,05.1097,0.61953,03.1596
2026-07-08T15:43:01.987942, 20.1,05.1097,0.62570,03.1910
2026-07-08T15:43:02.998026, 21.1,05.1076,0.62138,03.1690
2026-07-08T15:43:04.004906, 22.1,05.1100,0.62214,03.1791
2026-07-08T15:43:05.006640, 23.1,05.1123,0.47976,02.4515
2026-07-08T15:43:06.016586, 24.1,05.1095,0.48239,02.4601
2026-07-08T15:43:07.026468, 25.1,05.1103,0.48017,02.4536
2026-07-08T15:43:08.031180, 26.1,05.1103,0.48008,02.4532
2026-07-08T15:43:09.035283, 27.1,05.1100,0.47762,02.4406
2026-07-08T15:43:10.042913, 28.1,05.1112,0.48813,02.4943
2026-07-08T15:43:11.053526, 29.2,05.1108,0.49403,02.5244
2026-07-08T15:43:12.059626, 30.2,05.1099,0.47953,02.4456
2026-07-08T15:43:13.061658, 31.2,05.1108,0.47798,02.4424
2026-07-08T15:43:14.062399, 32.2,05.1108,0.47739,02.4394
2026-07-08T15:43:15.071497, 33.2,05.1120,0.47995,02.4525
2026-07-08T15:43:16.081060, 34.2,05.1099,0.48770,02.4872
2026-07-08T15:43:17.086777, 35.2,05.1103,0.47898,02.4475
2026-07-08T15:43:18.096680, 36.2,05.1109,0.47768,02.4409
2026-07-08T15:43:19.101081, 37.2,05.1097,0.48831,02.4903
2026-07-08T15:43:20.102593, 38.2,05.1101,0.49283,02.5183
2026-07-08T15:43:21.109615, 39.2,05.1103,0.55209,02.8211
2026-07-08T15:43:22.116040, 40.2,05.1094,0.48964,02.4971
2026-07-08T15:43:23.126151, 41.2,05.1100,0.51317,02.6222
2026-07-08T15:43:24.135988, 42.2,05.1102,0.47765,02.4407
2026-07-08T15:43:25.143410, 43.2,05.1111,0.47998,02.4526
2026-07-08T15:43:26.148848, 44.3,05.1100,0.47823,02.4437
2026-07-08T15:43:27.158550, 45.3,05.1104,0.47846,02.4449
2026-07-08T15:43:28.161187, 46.3,05.1098,0.47933,02.4445
2026-07-08T15:43:29.169023, 47.3,05.1105,0.47934,02.4494
2026-07-08T15:43:30.178720, 48.3,05.1103,0.61982,03.1672
2026-07-08T15:43:31.188527, 49.3,05.1105,0.62097,03.1731
2026-07-08T15:43:32.193938, 50.3,05.1109,0.62174,03.1770
2026-07-08T15:43:33.196203, 51.3,05.1100,0.64065,03.2737
2026-07-08T15:43:34.202258, 52.3,05.1108,0.62114,03.1740
2026-07-08T15:43:35.212349, 53.3,05.1109,0.48189,02.4624
2026-07-08T15:43:36.222491, 54.3,05.1109,0.49017,02.5047
2026-07-08T15:43:37.224714, 55.3,05.1101,0.48004,02.4530
2026-07-08T15:43:38.234671, 56.3,05.1110,0.47864,02.4458
2026-07-08T15:43:39.239531, 57.3,05.1108,0.47933,02.4493
2026-07-08T15:43:40.243170, 58.3,05.1110,0.48004,02.4530
2026-07-08T15:43:41.250095, 59.4,05.1108,0.48064,02.4560
2026-07-08T15:43:42.258577, 60.4,05.1098,0.47818,02.4387
