timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-07-09T02:58:07.968025,4.0,0.0,23.5,14.9
2026-07-09T02:58:08.968352,5.0,0.0,15.5,15.7
2026-07-09T02:58:09.969041,4.0,0.0,15.5,15.7
2026-07-09T02:58:10.969820,4.0,0.0,15.4,15.7
2026-07-09T02:58:11.970772,56.6,43.9,17.8,33.7
2026-07-09T02:58:12.971685,81.6,74.7,17.5,29.7
2026-07-09T02:58:13.972658,0.0,11.9,13.7,8.8
2026-07-09T02:58:14.973986,15.0,15.8,0.0,4.1
2026-07-09T02:58:15.975317,16.2,15.8,4.0,2.0
2026-07-09T02:58:16.976400,15.3,10.0,5.0,9.1
2026-07-09T02:58:17.977812,16.0,8.0,10.9,5.1
2026-07-09T02:58:18.982114,32.3,25.7,4.0,14.3
2026-07-09T02:58:19.983778,100.0,91.8,25.0,31.3
2026-07-09T02:58:20.984599,78.2,72.5,10.0,33.3
2026-07-09T02:58:21.985658,89.9,81.8,5.0,35.7
2026-07-09T02:58:22.986332,12.1,0.0,3.0,12.2
2026-07-09T02:58:23.987047,12.1,2.0,3.9,13.3
2026-07-09T02:58:24.987648,13.9,2.0,4.9,11.2
2026-07-09T02:58:25.988071,14.9,3.0,3.9,12.0
2026-07-09T02:58:26.988500,13.9,5.2,8.9,5.8
2026-07-09T02:58:27.988926,13.9,1.0,7.8,8.1
2026-07-09T02:58:28.989520,15.7,3.0,6.0,8.1
2026-07-09T02:58:29.990232,12.1,2.0,14.9,8.1
2026-07-09T02:58:30.990925,13.9,5.1,17.0,5.0
2026-07-09T02:58:31.991784,0.0,4.0,16.2,18.0
2026-07-09T02:58:32.993276,6.0,12.0,15.8,8.0
2026-07-09T02:58:33.994069,18.2,4.0,1.0,17.0
2026-07-09T02:58:34.994604,19.6,4.0,0.0,17.0
2026-07-09T02:58:35.995140,5.1,4.0,13.9,16.3
2026-07-09T02:58:36.995687,7.0,5.0,11.1,17.8
2026-07-09T02:58:37.996222,16.2,5.0,0.0,18.2
2026-07-09T02:58:38.996755,16.8,5.0,0.0,19.6
2026-07-09T02:58:39.997179,55.1,29.6,11.0,33.0
2026-07-09T02:58:40.997639,12.1,15.3,0.0,0.0
2026-07-09T02:58:41.998081,12.0,17.0,0.0,1.0
2026-07-09T02:58:42.998532,12.1,19.2,0.0,0.0
2026-07-09T02:58:43.998984,13.0,19.4,0.0,0.0
2026-07-09T02:58:44.999528,16.0,21.0,2.0,2.0
2026-07-09T02:58:46.000141,17.8,22.0,1.0,1.0
2026-07-09T02:58:47.000761,16.2,23.5,1.0,1.0
2026-07-09T02:58:48.001724,75.0,26.7,22.8,64.6
2026-07-09T02:58:49.003098,100.0,27.3,30.4,91.3
2026-07-09T02:58:50.003566,58.6,22.2,18.0,54.0
2026-07-09T02:58:51.004010,0.0,19.2,13.1,0.0
2026-07-09T02:58:52.004467,0.0,20.2,13.9,0.0
2026-07-09T02:58:53.004972,0.0,20.8,16.0,2.9
2026-07-09T02:58:54.005466,6.0,12.7,16.2,7.9
2026-07-09T02:58:55.005945,4.9,14.4,16.2,5.0
2026-07-09T02:58:56.006421,2.0,17.2,16.2,4.0
2026-07-09T02:58:57.006900,2.0,17.2,15.3,5.0
2026-07-09T02:58:58.007601,67.0,43.4,25.7,44.0
2026-07-09T02:58:59.009699,4.0,12.0,18.0,14.9
2026-07-09T02:59:00.010068,14.7,2.0,16.8,0.0
2026-07-09T02:59:01.010440,10.2,5.9,16.0,2.9
2026-07-09T02:59:02.010882,13.1,2.9,13.3,2.9
2026-07-09T02:59:03.011305,16.2,1.0,14.7,1.0
2026-07-09T02:59:04.011768,19.6,0.0,17.7,0.0
2026-07-09T02:59:05.012236,19.6,0.0,17.7,0.0
2026-07-09T02:59:06.012695,19.8,0.0,16.7,0.0
2026-07-09T02:59:07.013531,21.0,48.0,25.5,52.0
2026-07-09T02:59:08.013961,5.8,20.4,16.2,14.7
2026-07-09T02:59:09.014327,2.0,5.0,14.3,10.0
2026-07-09T02:59:10.014692,7.8,5.1,14.3,3.0
2026-07-09T02:59:11.015136,15.8,0.0,12.5,0.0
2026-07-09T02:59:12.015553,15.2,0.0,15.3,0.0
2026-07-09T02:59:13.017723,18.2,20.2,23.5,21.2
2026-07-09T02:59:14.018176,27.3,8.3,19.8,27.3
2026-07-09T02:59:15.018550,6.0,12.5,6.0,2.0
2026-07-09T02:59:16.018926,11.2,16.0,0.0,2.0
2026-07-09T02:59:17.019304,12.2,15.0,0.0,0.0
2026-07-09T02:59:18.019757,13.3,16.2,0.0,0.0
2026-07-09T02:59:19.020247,19.6,21.6,0.0,0.0
2026-07-09T02:59:20.021099,28.0,29.4,25.3,39.8
2026-07-09T02:59:21.022115,10.2,16.0,6.0,9.1
2026-07-09T02:59:22.022492,0.0,15.2,0.0,14.0
2026-07-09T02:59:23.022869,0.0,16.0,0.0,13.1
2026-07-09T02:59:24.023250,0.0,16.0,0.0,14.0
