Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T13:46:29.586875,  0.0,05.1080,0.47615,02.4283
2026-07-08T13:46:30.588980,  1.0,05.1081,0.47521,02.4235
2026-07-08T13:46:31.589561,  2.0,05.1081,0.54149,02.7615
2026-07-08T13:46:32.589801,  3.0,05.1058,0.82977,04.2318
2026-07-08T13:46:33.594720,  4.0,05.1081,0.83074,04.2367
2026-07-08T13:46:34.599764,  5.0,05.1076,0.90288,04.6046
2026-07-08T13:46:35.602029,  6.0,05.1264,0.68745,03.5197
2026-07-08T13:46:36.606983,  7.0,05.1064,0.93570,04.7720
2026-07-08T13:46:37.610970,  8.0,05.1189,0.64601,03.3011
2026-07-08T13:46:38.616006,  9.0,05.1048,0.70099,03.5750
2026-07-08T13:46:39.617364, 10.0,05.1011,1.45931,07.4424
2026-07-08T13:46:40.622210, 11.0,05.0953,0.79104,04.0263
2026-07-08T13:46:41.622586, 12.0,05.1066,0.93324,04.7595
2026-07-08T13:46:42.627723, 13.0,05.1070,0.61950,03.1594
2026-07-08T13:46:43.628301, 14.0,05.0983,0.65595,03.3387
2026-07-08T13:46:44.630878, 15.0,05.1039,0.75130,03.8316
2026-07-08T13:46:45.635913, 16.0,05.0992,0.61347,03.1225
2026-07-08T13:46:46.639729, 17.1,05.1011,1.52551,07.7801
2026-07-08T13:46:47.641191, 18.1,05.0944,1.09517,05.5744
2026-07-08T13:46:48.646301, 19.1,05.1008,1.26236,06.4380
2026-07-08T13:46:49.646880, 20.1,05.1009,0.85591,04.3651
2026-07-08T13:46:50.648317, 21.1,05.1030,0.68095,03.4728
2026-07-08T13:46:51.651524, 22.1,05.1084,0.78880,04.0228
2026-07-08T13:46:52.656413, 23.1,05.1066,0.81777,04.1706
2026-07-08T13:46:53.661523, 24.1,05.1025,0.72532,03.6991
2026-07-08T13:46:54.666402, 25.1,05.0962,0.72336,03.6819
2026-07-08T13:46:55.667876, 26.1,05.1120,0.90730,04.6363
2026-07-08T13:46:56.670277, 27.1,05.1097,0.67835,03.4595
2026-07-08T13:46:57.674760, 28.1,05.1212,0.75523,03.8667
2026-07-08T13:46:58.678330, 29.1,05.1108,0.62575,03.1975
2026-07-08T13:46:59.682175, 30.1,05.1137,0.61494,03.1423
2026-07-08T13:47:00.686893, 31.1,05.1141,0.74264,03.7948
2026-07-08T13:47:01.689581, 32.1,05.1181,0.58593,02.9941
2026-07-08T13:47:02.693791, 33.1,05.1072,0.68992,03.5185
2026-07-08T13:47:03.696048, 34.1,05.1136,0.74892,03.8269
2026-07-08T13:47:04.699110, 35.1,05.1156,0.58735,03.0013
2026-07-08T13:47:05.699310, 36.1,05.1141,0.66368,03.3914
2026-07-08T13:47:06.704396, 37.1,05.1044,0.70631,03.6021
2026-07-08T13:47:07.706277, 38.1,05.1158,0.82775,04.2298
2026-07-08T13:47:08.711344, 39.1,05.1155,0.67287,03.4383
2026-07-08T13:47:09.713834, 40.1,05.1039,0.68335,03.4850
2026-07-08T13:47:10.718901, 41.1,05.1130,0.90773,04.6385
2026-07-08T13:47:11.720074, 42.1,05.1159,0.69698,03.5615
2026-07-08T13:47:12.722895, 43.1,05.1056,0.72957,03.7208
2026-07-08T13:47:13.725723, 44.1,05.1133,0.58304,02.9793
2026-07-08T13:47:14.729196, 45.1,05.1065,0.62807,03.2031
2026-07-08T13:47:15.733226, 46.1,05.0925,1.58517,08.0685
2026-07-08T13:47:16.737769, 47.2,05.1112,1.50414,07.6861
2026-07-08T13:47:17.739666, 48.2,05.1016,0.77169,03.9356
2026-07-08T13:47:18.742441, 49.2,05.1028,0.96631,04.9281
2026-07-08T13:47:19.742511, 50.2,05.0941,0.66882,03.4042
2026-07-08T13:47:20.747681, 51.2,05.1055,0.76376,03.8951
2026-07-08T13:47:21.749425, 52.2,05.1067,0.61336,03.1281
2026-07-08T13:47:22.754296, 53.2,05.1044,0.64928,03.3113
2026-07-08T13:47:23.759507, 54.2,05.1017,0.74329,03.7907
2026-07-08T13:47:24.759740, 55.2,05.1134,0.68722,03.5116
2026-07-08T13:47:25.761929, 56.2,05.1122,0.68390,03.4947
2026-07-08T13:47:26.766449, 57.2,05.1202,0.86222,04.4145
2026-07-08T13:47:27.768074, 58.2,05.1148,0.73038,03.7322
2026-07-08T13:47:28.768411, 59.2,05.1089,0.66614,03.3973
2026-07-08T13:47:29.770825, 60.2,05.1212,0.65613,03.3593
2026-07-08T13:47:30.774626, 61.2,05.1175,0.60295,03.0810
2026-07-08T13:47:31.775401, 62.2,05.1094,0.73091,03.7276
2026-07-08T13:47:32.780474, 63.2,05.1155,0.61448,03.1399
2026-07-08T13:47:33.785349, 64.2,05.1155,0.60937,03.1138
2026-07-08T13:47:34.790414, 65.2,05.0926,0.90165,04.5893
2026-07-08T13:47:35.795394, 66.2,05.1123,0.79393,04.0569
2026-07-08T13:47:36.795825, 67.2,05.1019,0.65167,03.3235
2026-07-08T13:47:37.795934, 68.2,05.0997,0.73975,03.7653
2026-07-08T13:47:38.800941, 69.2,05.0992,0.66876,03.4039
2026-07-08T13:47:39.806237, 70.2,05.1087,0.71596,03.6513
2026-07-08T13:47:40.806596, 71.2,05.1020,1.25565,06.4038
2026-07-08T13:47:41.810386, 72.2,05.1016,0.65255,03.3280
2026-07-08T13:47:42.814347, 73.2,05.0978,0.73784,03.7556
2026-07-08T13:47:43.816156, 74.2,05.1120,0.76701,03.9194
2026-07-08T13:47:44.821147, 75.2,05.1030,0.65702,03.3508
2026-07-08T13:47:45.826091, 76.2,05.1030,0.66305,03.3815
2026-07-08T13:47:46.831130, 77.2,05.1105,0.58556,02.9922
2026-07-08T13:47:47.834723, 78.2,05.1014,0.76566,03.9048
2026-07-08T13:47:48.839459, 79.3,05.1211,0.80601,04.1267
2026-07-08T13:47:49.842604, 80.3,05.1116,0.66334,03.3896
2026-07-08T13:47:50.846039, 81.3,05.1147,0.82091,04.1948
2026-07-08T13:47:51.850791, 82.3,05.1183,0.79752,04.0753
2026-07-08T13:47:52.855873, 83.3,05.1095,0.60279,03.0742
2026-07-08T13:47:53.856104, 84.3,05.1048,1.07702,05.4928
2026-07-08T13:47:54.861157, 85.3,05.1156,0.71926,03.6754
2026-07-08T13:47:55.865705, 86.3,05.1216,0.86071,04.4068
2026-07-08T13:47:56.868177, 87.3,05.1225,0.65814,03.3696
2026-07-08T13:47:57.872929, 88.3,05.1073,1.17925,06.0141
2026-07-08T13:47:58.877785, 89.3,05.1142,0.87195,04.4556
2026-07-08T13:47:59.883035, 90.3,05.1195,0.66051,03.3752
2026-07-08T13:48:00.887861, 91.3,05.1139,0.78794,04.0263
2026-07-08T13:48:01.893015, 92.3,05.1192,0.79552,04.0651
2026-07-08T13:48:02.895470, 93.3,05.1191,0.84311,04.3082
2026-07-08T13:48:03.900550, 94.3,05.1164,0.66700,03.4083
2026-07-08T13:48:04.905686, 95.3,05.1144,0.60372,03.0850
2026-07-08T13:48:05.907405, 96.3,05.1142,0.73805,03.7714
2026-07-08T13:48:06.912177, 97.3,05.1183,0.60080,03.0700
2026-07-08T13:48:07.915872, 98.3,05.0983,1.36496,06.9476
2026-07-08T13:48:08.921041, 99.3,05.1191,1.58191,08.0835
2026-07-08T13:48:09.924196,100.3,05.1074,0.91606,04.6719
2026-07-08T13:48:10.924573,101.3,05.1109,0.69795,03.5665
2026-07-08T13:48:11.929619,102.3,05.1036,0.83482,04.2575
2026-07-08T13:48:12.934693,103.4,05.1189,0.82112,04.1959
2026-07-08T13:48:13.935686,104.4,05.1056,0.72772,03.7113
2026-07-08T13:48:14.939236,105.4,05.1183,1.27798,06.5304
2026-07-08T13:48:15.944138,106.4,05.1126,0.68961,03.5239
2026-07-08T13:48:16.948974,107.4,05.0956,0.76450,03.8913
2026-07-08T13:48:17.953965,108.4,05.1105,0.62818,03.2099
2026-07-08T13:48:18.956144,109.4,05.1050,0.76516,03.9023
2026-07-08T13:48:19.961105,110.4,05.1151,0.65975,03.3713
2026-07-08T13:48:20.966201,111.4,05.1069,0.63365,03.2316
2026-07-08T13:48:21.971147,112.4,05.1012,1.44928,07.3913
2026-07-08T13:48:22.972250,113.4,05.1047,0.66012,03.3666
2026-07-08T13:48:23.974391,114.4,05.0992,0.73781,03.7554
2026-07-08T13:48:24.975975,115.4,05.1066,0.65451,03.3380
2026-07-08T13:48:25.976135,116.4,05.1014,0.89620,04.5706
2026-07-08T13:48:26.981178,117.4,05.1144,0.64703,03.3063
2026-07-08T13:48:27.985943,118.4,05.1039,0.63076,03.2168
2026-07-08T13:48:28.991031,119.4,05.0975,1.48264,07.5466
2026-07-08T13:48:29.991376,120.4,05.0969,0.66143,03.3666
2026-07-08T13:48:30.996541,121.4,05.1059,1.42665,07.2759
2026-07-08T13:48:32.001398,122.4,05.1086,0.74118,03.7800
2026-07-08T13:48:33.006355,123.4,05.0970,0.70001,03.5630
2026-07-08T13:48:34.011376,124.4,05.1081,0.66584,03.3957
2026-07-08T13:48:35.016593,125.4,05.1100,1.27221,06.5009
2026-07-08T13:48:36.019718,126.4,05.1086,0.88256,04.5010
2026-07-08T13:48:37.020772,127.4,05.1034,0.68105,03.4733
2026-07-08T13:48:38.022737,128.4,05.0967,0.81105,04.1282
2026-07-08T13:48:39.027687,129.4,05.1111,0.84673,04.3267
