Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T06:52:40.982527,  0.0,05.1114,0.46543,02.3783
2026-07-09T06:52:41.986228,  1.0,05.1113,0.46538,02.3780
2026-07-09T06:52:42.997153,  2.0,05.1116,0.68131,03.4814
2026-07-09T06:52:43.997402,  3.0,05.1114,0.81924,04.1863
2026-07-09T06:52:45.002464,  4.0,05.1112,0.82440,04.2126
2026-07-09T06:52:46.010409,  5.0,05.1167,0.66460,03.3961
2026-07-09T06:52:47.017652,  6.0,05.1061,0.66817,03.4076
2026-07-09T06:52:48.023995,  7.0,05.1076,0.61471,03.1350
2026-07-09T06:52:49.029630,  8.0,05.1048,0.79100,04.0341
2026-07-09T06:52:50.039381,  9.1,05.1011,0.71233,03.6328
2026-07-09T06:52:51.049181, 10.1,05.1095,0.94851,04.8374
2026-07-09T06:52:52.049468, 11.1,05.1145,0.61993,03.1678
2026-07-09T06:52:53.053038, 12.1,05.1100,0.77119,03.9407
2026-07-09T06:52:54.053720, 13.1,05.1039,0.51313,02.6169
2026-07-09T06:52:55.062662, 14.1,05.1072,0.53947,02.7512
2026-07-09T06:52:56.072768, 15.1,05.1042,0.62412,03.1830
2026-07-09T06:52:57.078979, 16.1,05.1164,0.53895,02.7540
2026-07-09T06:52:58.080436, 17.1,05.1134,1.26832,06.4811
2026-07-09T06:52:59.083838, 18.1,05.1151,0.61980,03.1671
2026-07-09T06:53:00.086161, 19.1,05.1167,1.21063,06.1863
2026-07-09T06:53:01.087074, 20.1,05.1158,0.69361,03.5443
2026-07-09T06:53:02.093877, 21.1,05.1100,0.68151,03.4825
2026-07-09T06:53:03.096823, 22.1,05.1164,0.58177,02.9728
2026-07-09T06:53:04.105811, 23.1,05.1108,0.63232,03.2311
2026-07-09T06:53:05.115725, 24.1,05.1137,0.57689,02.9479
2026-07-09T06:53:06.124820, 25.1,05.1055,0.57715,02.9434
2026-07-09T06:53:07.134835, 26.2,05.1084,0.59650,03.0421
2026-07-09T06:53:08.144838, 27.2,05.1087,0.52340,02.6693
2026-07-09T06:53:09.154938, 28.2,05.1020,0.64397,03.2842
2026-07-09T06:53:10.155324, 29.2,05.1075,0.57688,02.9420
2026-07-09T06:53:11.156417, 30.2,05.1067,0.60349,03.0777
2026-07-09T06:53:12.163369, 31.2,05.1048,0.50919,02.5968
2026-07-09T06:53:13.172930, 32.2,05.1110,0.59899,03.0608
2026-07-09T06:53:14.182574, 33.2,05.1075,0.54669,02.7881
2026-07-09T06:53:15.184925, 34.2,05.1047,0.56786,02.8960
2026-07-09T06:53:16.191822, 35.2,05.1120,0.59932,03.0625
2026-07-09T06:53:17.201757, 36.2,05.1081,0.55843,02.8479
2026-07-09T06:53:18.202923, 37.2,05.1017,0.70770,03.6092
2026-07-09T06:53:19.212858, 38.2,05.1056,0.63799,03.2537
2026-07-09T06:53:20.220916, 39.2,05.1186,0.66732,03.4100
2026-07-09T06:53:21.229158, 40.2,05.1150,0.61759,03.1558
2026-07-09T06:53:22.238922, 41.3,05.1076,0.71352,03.6389
2026-07-09T06:53:23.240010, 42.3,05.1128,0.67500,03.4492
2026-07-09T06:53:24.249934, 43.3,05.1073,0.50770,02.5892
2026-07-09T06:53:25.259348, 44.3,05.1066,0.58455,02.9812
2026-07-09T06:53:26.260350, 45.3,05.1134,0.85884,04.3886
2026-07-09T06:53:27.270383, 46.3,05.1098,1.13491,05.7880
2026-07-09T06:53:28.278696, 47.3,05.1206,0.64412,03.2978
2026-07-09T06:53:29.287739, 48.3,05.1091,0.74899,03.8198
2026-07-09T06:53:30.290373, 49.3,05.1081,0.73772,03.7623
2026-07-09T06:53:31.293344, 50.3,05.1087,0.63839,03.2557
2026-07-09T06:53:32.303699, 51.3,05.1094,0.64245,03.2764
