Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T13:17:17.745907,  0.0,05.1097,0.48417,02.4692
2026-07-08T13:17:18.745976,  1.0,05.1095,0.47130,02.4036
2026-07-08T13:17:19.749786,  2.0,05.1097,0.81208,04.1416
2026-07-08T13:17:20.759815,  3.0,05.1099,0.82545,04.2097
2026-07-08T13:17:21.769826,  4.0,05.1101,0.82263,04.2036
2026-07-08T13:17:22.770688,  5.0,05.1162,0.63397,03.2395
2026-07-08T13:17:23.780755,  6.0,05.1026,0.76009,03.8764
2026-07-08T13:17:24.786568,  7.0,05.1194,0.71993,03.6788
2026-07-08T13:17:25.786723,  8.0,05.1148,0.63313,03.2352
2026-07-08T13:17:26.788975,  9.0,05.1084,0.80937,04.1277
2026-07-08T13:17:27.794477, 10.0,05.1133,0.84110,04.2980
2026-07-08T13:17:28.804575, 11.1,05.1036,0.64228,03.2756
2026-07-08T13:17:29.814765, 12.1,05.1164,0.64153,03.2782
2026-07-08T13:17:30.815707, 13.1,05.1142,0.55063,02.8137
2026-07-08T13:17:31.816319, 14.1,05.1117,0.59753,03.0533
2026-07-08T13:17:32.822823, 15.1,05.1122,0.63937,03.2671
2026-07-08T13:17:33.828211, 16.1,05.1144,0.57069,02.9162
2026-07-08T13:17:34.830746, 17.1,05.1119,1.18275,06.0438
2026-07-08T13:17:35.840647, 18.1,05.1155,0.64263,03.2838
2026-07-08T13:17:36.847890, 19.1,05.1103,1.25454,06.4106
2026-07-08T13:17:37.849548, 20.1,05.1198,0.71551,03.6562
2026-07-08T13:17:38.856595, 21.1,05.1187,0.64047,03.2728
2026-07-08T13:17:39.859062, 22.1,05.1097,0.68528,03.4949
2026-07-08T13:17:40.868518, 23.1,05.1158,0.55910,02.8570
2026-07-08T13:17:41.878677, 24.1,05.1123,0.54991,02.8100
2026-07-08T13:17:42.879438, 25.1,05.1114,0.59799,03.0557
2026-07-08T13:17:43.888881, 26.1,05.1101,0.51946,02.6544
2026-07-08T13:17:44.892538, 27.1,05.1119,0.63497,03.2446
2026-07-08T13:17:45.898745, 28.2,05.1073,0.63150,03.2206
2026-07-08T13:17:46.908787, 29.2,05.1047,0.57257,02.9201
2026-07-08T13:17:47.918821, 30.2,05.1122,0.57184,02.9221
2026-07-08T13:17:48.926535, 31.2,05.1031,0.63898,03.2587
2026-07-08T13:17:49.932612, 32.2,05.1070,0.54369,02.7728
2026-07-08T13:17:50.942293, 33.2,05.1076,0.66528,03.3929
2026-07-08T13:17:51.948178, 34.2,05.1100,0.54837,02.8021
2026-07-08T13:17:52.958286, 35.2,05.1134,0.52375,02.6763
2026-07-08T13:17:53.963871, 36.2,05.1087,0.57343,02.9244
2026-07-08T13:17:54.966278, 37.2,05.1102,1.08937,05.5666
2026-07-08T13:17:55.971134, 38.2,05.1155,0.61708,03.1532
2026-07-08T13:17:56.981453, 39.2,05.1055,0.65216,03.3260
2026-07-08T13:17:57.986473, 40.2,05.1073,0.74475,03.7982
2026-07-08T13:17:58.987882, 41.2,05.1151,0.63701,03.2551
2026-07-08T13:17:59.989970, 42.2,05.1092,0.62072,03.1656
2026-07-08T13:18:00.999739, 43.3,05.1111,0.51991,02.6567
2026-07-08T13:18:02.003416, 44.3,05.1061,0.60862,03.1039
2026-07-08T13:18:03.007165, 45.3,05.1050,0.65246,03.3275
2026-07-08T13:18:04.016045, 46.3,05.1091,1.13960,05.8119
2026-07-08T13:18:05.024476, 47.3,05.1042,0.62576,03.1913
2026-07-08T13:18:06.033779, 48.3,05.1097,0.76744,03.9139
2026-07-08T13:18:07.040302, 49.3,05.1048,0.67259,03.4302
2026-07-08T13:18:08.050479, 50.3,05.1067,0.81486,04.1557
2026-07-08T13:18:09.055137, 51.3,05.1136,0.59252,03.0277
2026-07-08T13:18:10.065123, 52.3,05.1128,0.59247,03.0275
2026-07-08T13:18:11.073633, 53.3,05.1089,0.60581,03.0896
2026-07-08T13:18:12.083746, 54.3,05.1128,0.56249,02.8743
2026-07-08T13:18:13.087576, 55.3,05.1056,0.79318,04.0452
2026-07-08T13:18:14.097709, 56.4,05.1097,0.70657,03.6035
2026-07-08T13:18:15.107778, 57.4,05.1028,0.64011,03.2645
2026-07-08T13:18:16.113128, 58.4,05.1051,0.68818,03.5097
2026-07-08T13:18:17.123178, 59.4,05.1147,0.65257,03.3346
2026-07-08T13:18:18.127204, 60.4,05.1034,0.78273,03.9919
2026-07-08T13:18:19.136047, 61.4,05.1103,0.54204,02.7698
2026-07-08T13:18:20.137127, 62.4,05.1066,0.56921,02.9029
2026-07-08T13:18:21.146912, 63.4,05.1075,0.60110,03.0656
2026-07-08T13:18:22.156975, 64.4,05.1120,0.56790,02.9019
2026-07-08T13:18:23.166917, 65.4,05.1023,0.69054,03.5217
2026-07-08T13:18:24.176666, 66.4,05.1155,0.77961,03.9838
2026-07-08T13:18:25.186869, 67.4,05.1108,0.64245,03.2829
2026-07-08T13:18:26.187333, 68.4,05.1078,0.76561,03.9046
2026-07-08T13:18:27.197594, 69.5,05.1055,0.63876,03.2576
2026-07-08T13:18:28.198594, 70.5,05.1051,0.62714,03.1984
2026-07-08T13:18:29.202590, 71.5,05.1181,0.70389,03.5968
2026-07-08T13:18:30.206354, 72.5,05.1059,0.69322,03.5354
2026-07-08T13:18:31.207725, 73.5,05.1186,0.77074,03.9384
2026-07-08T13:18:32.209980, 74.5,05.1087,0.64958,03.3128
2026-07-08T13:18:33.220181, 75.5,05.1056,0.74211,03.7847
2026-07-08T13:18:34.230245, 76.5,05.1066,0.56555,02.8843
2026-07-08T13:18:35.238937, 77.5,05.1042,0.66870,03.4103
2026-07-08T13:18:36.244727, 78.5,05.1109,0.74031,03.7829
2026-07-08T13:18:37.250978, 79.5,05.1108,0.68192,03.4846
2026-07-08T13:18:38.260686, 80.5,05.1076,0.71598,03.6514
2026-07-08T13:18:39.263061, 81.5,05.1106,0.63841,03.2622
2026-07-08T13:18:40.273134, 82.5,05.1039,0.64151,03.2717
2026-07-08T13:18:41.279724, 83.5,05.1131,0.65453,03.3446
2026-07-08T13:18:42.288384, 84.5,05.1161,0.69916,03.5727
2026-07-08T13:18:43.297399, 85.6,05.1078,0.70289,03.5847
2026-07-08T13:18:44.305351, 86.6,05.1183,0.63928,03.2667
2026-07-08T13:18:45.314313, 87.6,05.1105,0.66557,03.4010
2026-07-08T13:18:46.320651, 88.6,05.1141,0.97224,04.9681
2026-07-08T13:18:47.325098, 89.6,05.1066,0.53566,02.7318
2026-07-08T13:18:48.329370, 90.6,05.1059,0.63177,03.2220
2026-07-08T13:18:49.329564, 91.6,05.1148,0.60867,03.1103
2026-07-08T13:18:50.339681, 92.6,05.1122,0.61318,03.1333
