Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T00:30:24.359754,  0.0,05.1092,0.47067,02.4004
2026-07-09T00:30:25.364409,  1.0,05.1091,0.47113,02.4027
2026-07-09T00:30:26.371250,  2.0,05.1087,0.51251,02.6138
2026-07-09T00:30:27.372939,  3.0,05.1085,0.82630,04.2141
2026-07-09T00:30:28.383034,  4.0,05.1081,0.82494,04.2071
2026-07-09T00:30:29.385635,  5.0,05.1080,0.67387,03.4367
2026-07-09T00:30:30.386259,  6.0,05.1079,0.61929,03.1583
2026-07-09T00:30:31.390249,  7.0,05.1117,0.61974,03.1668
2026-07-09T00:30:32.395072,  8.0,05.1005,0.79210,04.0397
2026-07-09T00:30:33.402146,  9.0,05.1137,0.61921,03.1641
2026-07-09T00:30:34.402958, 10.0,05.1080,1.15469,05.8889
2026-07-09T00:30:35.404674, 11.0,05.1031,0.67367,03.4357
2026-07-09T00:30:36.413578, 12.1,05.1101,0.61895,03.1628
2026-07-09T00:30:37.420131, 13.1,05.1097,0.52257,02.6651
2026-07-09T00:30:38.421806, 14.1,05.1059,0.49898,02.5447
2026-07-09T00:30:39.425339, 15.1,05.1156,0.49645,02.5368
2026-07-09T00:30:40.435171, 16.1,05.1091,0.51181,02.6102
2026-07-09T00:30:41.440746, 17.1,05.1094,0.48433,02.4700
2026-07-09T00:30:42.444498, 18.1,05.1053,0.89314,04.5550
2026-07-09T00:30:43.454026, 19.1,05.1097,0.63632,03.2452
2026-07-09T00:30:44.454218, 20.1,05.1167,0.85661,04.3772
2026-07-09T00:30:45.461608, 21.1,05.1096,0.62037,03.1638
2026-07-09T00:30:46.465635, 22.1,05.1091,0.61760,03.1497
2026-07-09T00:30:47.466440, 23.1,05.1147,0.49903,02.5500
2026-07-09T00:30:48.467631, 24.1,05.1094,0.49746,02.5370
2026-07-09T00:30:49.474683, 25.1,05.1061,0.47713,02.4333
2026-07-09T00:30:50.477193, 26.1,05.1097,0.47858,02.4407
2026-07-09T00:30:51.487084, 27.1,05.1031,0.53894,02.7485
2026-07-09T00:30:52.492421, 28.1,05.1133,0.52093,02.6619
2026-07-09T00:30:53.498635, 29.1,05.1101,0.51545,02.6339
2026-07-09T00:30:54.498999, 30.1,05.1023,0.52147,02.6594
2026-07-09T00:30:55.505198, 31.1,05.1083,0.50333,02.5669
2026-07-09T00:30:56.505981, 32.1,05.1099,0.50737,02.5875
2026-07-09T00:30:57.513799, 33.2,05.1073,0.47709,02.4331
2026-07-09T00:30:58.515368, 34.2,05.1091,0.54836,02.7966
2026-07-09T00:30:59.522285, 35.2,05.1097,0.54597,02.7844
2026-07-09T00:31:00.524260, 36.2,05.1097,0.51474,02.6251
2026-07-09T00:31:01.529846, 37.2,05.1145,0.50745,02.5930
2026-07-09T00:31:02.536865, 38.2,05.1095,0.51476,02.6252
2026-07-09T00:31:03.540603, 39.2,05.1094,0.49108,02.5045
2026-07-09T00:31:04.542729, 40.2,05.1126,0.51434,02.6282
2026-07-09T00:31:05.545057, 41.2,05.1112,0.47958,02.4506
2026-07-09T00:31:06.554925, 42.2,05.1175,0.47768,02.4409
2026-07-09T00:31:07.559590, 43.2,05.1094,0.54348,02.7717
2026-07-09T00:31:08.565627, 44.2,05.1103,0.47941,02.4497
2026-07-09T00:31:09.575706, 45.2,05.1119,0.52562,02.6859
2026-07-09T00:31:10.584424, 46.2,05.1094,0.54464,02.7776
2026-07-09T00:31:11.592792, 47.2,05.1159,0.47778,02.4414
2026-07-09T00:31:12.601122, 48.2,05.1086,0.61903,03.1570
2026-07-09T00:31:13.606064, 49.2,05.1087,0.61998,03.1618
2026-07-09T00:31:14.614324, 50.3,05.1095,0.62106,03.1674
2026-07-09T00:31:15.624231, 51.3,05.1092,0.61894,03.1565
2026-07-09T00:31:16.632453, 52.3,05.1095,0.61928,03.1583
2026-07-09T00:31:17.640396, 53.3,05.1095,0.47894,02.4425
2026-07-09T00:31:18.645061, 54.3,05.1093,0.48675,02.4824
2026-07-09T00:31:19.647610, 55.3,05.1100,0.48288,02.4675
2026-07-09T00:31:20.655418, 56.3,05.1092,0.47767,02.4361
2026-07-09T00:31:21.663498, 57.3,05.1083,0.47572,02.4261
2026-07-09T00:31:22.671371, 58.3,05.1097,0.47835,02.4395
2026-07-09T00:31:23.680337, 59.3,05.1094,0.47778,02.4366
2026-07-09T00:31:24.681745, 60.3,05.1095,0.49409,02.5198
2026-07-09T00:31:25.691751, 61.3,05.1092,0.47682,02.4317
2026-07-09T00:31:26.696180, 62.3,05.1097,0.49692,02.5342
2026-07-09T00:31:27.701682, 63.3,05.1094,0.49523,02.5256
2026-07-09T00:31:28.711692, 64.4,05.1093,0.47714,02.4334
2026-07-09T00:31:29.711973, 65.4,05.1093,0.47797,02.4376
2026-07-09T00:31:30.721998, 66.4,05.1093,0.47449,02.4198
2026-07-09T00:31:31.731429, 67.4,05.1089,0.51130,02.6076
2026-07-09T00:31:32.741506, 68.4,05.1097,0.47800,02.4378
2026-07-09T00:31:33.745173, 69.4,05.1098,0.48334,02.4650
2026-07-09T00:31:34.754259, 70.4,05.1095,0.47566,02.4258
2026-07-09T00:31:35.762342, 71.4,05.1094,0.49390,02.5188
2026-07-09T00:31:36.773678, 72.4,05.1095,0.47648,02.4300
2026-07-09T00:31:37.777978, 73.4,05.1096,0.47825,02.4390
2026-07-09T00:31:38.779471, 74.4,05.1106,0.49099,02.5089
2026-07-09T00:31:39.789589, 75.4,05.1097,0.47540,02.4245
2026-07-09T00:31:40.797564, 76.4,05.1096,0.47891,02.4424
