timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-06-23T20:16:52.833692,2.0,0.0,3.0,2.0
2026-06-23T20:16:53.834108,0.0,0.0,0.0,0.0
2026-06-23T20:16:54.834475,22.2,6.1,13.0,16.0
2026-06-23T20:16:55.834854,4.1,10.9,11.1,22.0
2026-06-23T20:16:56.835242,9.0,10.1,12.0,18.2
2026-06-23T20:16:57.835630,8.0,12.9,13.1,15.2
2026-06-23T20:16:58.836218,31.7,33.7,51.0,39.0
2026-06-23T20:16:59.839994,81.8,74.0,60.4,46.9
2026-06-23T20:17:00.840958,78.2,85.1,39.6,31.7
2026-06-23T20:17:01.841425,2.0,10.2,7.1,24.2
2026-06-23T20:17:02.841821,4.0,14.9,13.0,23.2
2026-06-23T20:17:03.842248,9.1,12.1,3.0,29.0
2026-06-23T20:17:04.842704,14.1,13.0,2.9,32.7
2026-06-23T20:17:05.843532,16.0,20.2,21.2,6.0
2026-06-23T20:17:06.844696,60.0,83.8,88.0,47.4
2026-06-23T20:17:07.848914,49.0,89.7,82.0,48.5
2026-06-23T20:17:08.850797,76.8,89.8,56.6,48.0
2026-06-23T20:17:09.852036,80.0,90.7,42.3,48.0
2026-06-23T20:17:10.852489,29.3,65.7,72.4,37.4
2026-06-23T20:17:11.852858,14.9,15.0,7.9,14.9
2026-06-23T20:17:12.853242,7.1,20.0,9.1,14.1
2026-06-23T20:17:13.853650,9.9,20.8,11.9,10.1
2026-06-23T20:17:14.854298,9.2,6.0,17.0,14.0
2026-06-23T20:17:15.855257,18.8,4.0,19.0,6.1
2026-06-23T20:17:16.858912,26.0,5.0,15.2,13.0
2026-06-23T20:17:17.859898,8.1,13.0,31.7,7.9
2026-06-23T20:17:18.860700,5.9,15.2,28.3,15.0
2026-06-23T20:17:19.861201,9.0,7.1,29.6,15.0
2026-06-23T20:17:20.861682,17.3,19.0,13.0,13.9
2026-06-23T20:17:21.862263,13.9,15.2,24.3,15.0
2026-06-23T20:17:22.862844,9.9,15.0,16.8,23.2
2026-06-23T20:17:23.863538,10.3,9.0,20.4,19.4
2026-06-23T20:17:24.864904,13.9,14.0,10.1,23.0
2026-06-23T20:17:25.866860,13.0,17.2,17.2,14.9
2026-06-23T20:17:26.867818,32.7,57.6,31.6,31.6
2026-06-23T20:17:27.870327,21.2,40.0,31.0,43.0
2026-06-23T20:17:28.870775,6.1,8.0,15.3,18.2
2026-06-23T20:17:29.871233,2.0,5.0,19.0,21.2
2026-06-23T20:17:30.871638,6.1,13.1,9.1,18.2
2026-06-23T20:17:31.872154,12.0,19.0,14.1,11.0
2026-06-23T20:17:32.872801,21.4,10.1,19.8,9.1
2026-06-23T20:17:33.874720,10.1,11.0,16.0,23.8
2026-06-23T20:17:34.875648,28.4,34.0,23.2,16.2
2026-06-23T20:17:35.877012,55.2,76.2,69.7,61.0
2026-06-23T20:17:36.879565,77.8,55.6,70.7,66.7
2026-06-23T20:17:37.886827,91.9,38.6,99.0,37.0
2026-06-23T20:17:38.887572,65.0,45.4,50.5,36.7
2026-06-23T20:17:39.888524,6.0,13.9,9.1,18.0
2026-06-23T20:17:40.889541,14.0,3.0,20.0,13.0
2026-06-23T20:17:41.889953,14.0,4.0,22.2,12.0
2026-06-23T20:17:42.890358,11.2,7.0,22.0,9.9
2026-06-23T20:17:43.890746,16.0,12.0,10.9,11.1
2026-06-23T20:17:44.891209,12.9,19.2,11.1,8.1
2026-06-23T20:17:45.893951,85.9,53.5,68.7,54.5
2026-06-23T20:17:46.894677,40.4,25.3,36.4,20.2
2026-06-23T20:17:47.895351,23.2,8.0,3.0,9.2
2026-06-23T20:17:48.897781,9.0,14.1,10.0,17.0
2026-06-23T20:17:49.898267,21.0,15.0,5.9,10.8
2026-06-23T20:17:50.899204,33.0,10.8,6.1,12.0
2026-06-23T20:17:51.899656,25.5,7.9,12.5,16.8
2026-06-23T20:17:52.900138,12.0,12.1,22.2,18.8
2026-06-23T20:17:53.900677,8.0,11.1,19.2,26.7
2026-06-23T20:17:54.904062,57.1,57.0,37.0,41.8
2026-06-23T20:17:55.904591,34.3,49.5,27.7,20.2
2026-06-23T20:17:56.905131,6.0,24.5,14.1,3.0
2026-06-23T20:17:57.906132,1.0,20.0,16.2,8.0
2026-06-23T20:17:58.907209,2.0,20.8,14.1,12.9
2026-06-23T20:17:59.908127,6.0,29.0,8.0,11.1
2026-06-23T20:18:00.908821,24.2,31.6,30.0,29.6
2026-06-23T20:18:01.909634,37.4,53.0,32.0,25.3
2026-06-23T20:18:02.910230,19.2,15.0,10.9,8.0
2026-06-23T20:18:03.910615,19.8,5.1,8.1,14.9
2026-06-23T20:18:04.910996,18.4,6.1,7.0,17.8
2026-06-23T20:18:05.911945,9.0,19.6,6.1,17.2
2026-06-23T20:18:06.912871,14.0,6.1,22.0,19.0
2026-06-23T20:18:07.917970,47.5,13.9,29.6,38.8
2026-06-23T20:18:08.918858,35.0,40.4,30.9,23.0
2026-06-23T20:18:09.919677,8.1,9.0,12.9,18.2
2026-06-23T20:18:10.920048,5.0,6.1,19.2,19.8
2026-06-23T20:18:11.920432,7.0,8.9,17.0,20.2
2026-06-23T20:18:12.920881,16.2,8.0,10.0,20.8
2026-06-23T20:18:13.921397,32.3,7.0,13.3,9.9
2026-06-23T20:18:14.921955,49.5,31.6,36.6,43.0
