Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T18:39:24.995503,  0.0,05.1089,0.47851,02.4404
2026-07-08T18:39:26.007203,  1.0,05.1090,0.48008,02.4484
2026-07-08T18:39:27.011994,  2.0,05.1116,0.80239,04.1002
2026-07-08T18:39:28.014807,  3.0,05.1089,0.83229,04.2446
2026-07-08T18:39:29.015031,  4.0,05.1086,0.82654,04.2153
2026-07-08T18:39:30.019979,  5.0,05.1148,0.82696,04.2257
2026-07-08T18:39:31.024255,  6.0,05.1097,0.83723,04.2698
2026-07-08T18:39:32.034372,  7.0,05.1053,0.79510,04.0550
2026-07-08T18:39:33.041655,  8.0,05.1209,0.69747,03.5710
2026-07-08T18:39:34.043588,  9.0,05.1072,1.06382,05.4254
2026-07-08T18:39:35.053498, 10.1,05.1092,1.62714,08.2984
2026-07-08T18:39:36.057277, 11.1,05.1047,1.50977,07.6998
2026-07-08T18:39:37.065684, 12.1,05.1025,0.94923,04.8410
2026-07-08T18:39:38.065825, 13.1,05.1000,0.95931,04.8924
2026-07-08T18:39:39.076057, 14.1,05.1105,0.92047,04.7036
2026-07-08T18:39:40.083155, 15.1,05.1051,0.86840,04.4288
2026-07-08T18:39:41.089716, 16.1,05.1225,0.97327,04.9831
2026-07-08T18:39:42.094175, 17.1,05.1075,1.48800,07.5888
2026-07-08T18:39:43.100493, 18.1,05.1112,1.57994,08.0734
2026-07-08T18:39:44.106153, 19.1,05.0962,1.79015,09.1118
2026-07-08T18:39:45.106596, 20.1,05.1095,1.73243,08.8353
2026-07-08T18:39:46.115293, 21.1,05.1092,1.13602,05.7937
2026-07-08T18:39:47.125392, 22.1,05.1148,0.74831,03.8238
2026-07-08T18:39:48.131479, 23.1,05.1101,0.78986,04.0361
2026-07-08T18:39:49.140095, 24.1,05.1028,0.77022,03.9281
2026-07-08T18:39:50.142219, 25.1,05.1200,0.73064,03.7408
2026-07-08T18:39:51.151367, 26.2,05.1001,0.76360,03.8943
2026-07-08T18:39:52.158686, 27.2,05.1082,0.82815,04.2235
2026-07-08T18:39:53.167241, 28.2,05.1085,0.73818,03.7647
2026-07-08T18:39:54.176893, 29.2,05.1017,0.77756,03.9655
2026-07-08T18:39:55.179463, 30.2,05.1034,0.77728,03.9641
2026-07-08T18:39:56.180600, 31.2,05.1067,0.78492,04.0030
2026-07-08T18:39:57.190621, 32.2,05.1126,0.73348,03.7480
2026-07-08T18:39:58.192386, 33.2,05.1073,0.72258,03.6851
2026-07-08T18:39:59.193309, 34.2,05.1094,0.70673,03.6043
2026-07-08T18:40:00.197756, 35.2,05.1090,0.72513,03.6981
2026-07-08T18:40:01.204900, 36.2,05.1000,0.75599,03.8555
2026-07-08T18:40:02.215168, 37.2,05.1126,1.47357,07.5299
2026-07-08T18:40:03.225172, 38.2,05.1017,0.80367,04.0987
2026-07-08T18:40:04.233417, 39.2,05.1092,0.85257,04.3481
2026-07-08T18:40:05.236357, 40.2,05.1191,0.94896,04.8491
2026-07-08T18:40:06.242148, 41.2,05.1148,0.92232,04.7130
2026-07-08T18:40:07.250575, 42.3,05.1066,0.76965,03.9252
2026-07-08T18:40:08.251429, 43.3,05.1120,0.72012,03.6798
2026-07-08T18:40:09.259844, 44.3,05.1089,0.71568,03.6499
2026-07-08T18:40:10.263786, 45.3,05.1085,1.55975,07.9547
2026-07-08T18:40:11.270498, 46.3,05.1098,1.55800,07.9458
2026-07-08T18:40:12.280494, 47.3,05.1084,1.60563,08.1887
2026-07-08T18:40:13.285803, 48.3,05.1073,1.48232,07.5598
2026-07-08T18:40:14.286666, 49.3,05.1177,0.90152,04.6067
2026-07-08T18:40:15.290374, 50.3,05.0923,0.81928,04.1701
2026-07-08T18:40:16.298133, 51.3,05.1281,0.92169,04.7190
2026-07-08T18:40:17.303396, 52.3,05.1114,0.72828,03.7215
2026-07-08T18:40:18.313709, 53.3,05.1141,0.76120,03.8897
2026-07-08T18:40:19.321524, 54.3,05.1125,0.89684,04.5828
2026-07-08T18:40:20.326550, 55.3,05.1059,1.56387,07.9757
2026-07-08T18:40:21.328077, 56.3,05.1208,0.77806,03.9836
2026-07-08T18:40:22.334460, 57.3,05.1020,0.83012,04.2336
2026-07-08T18:40:23.341627, 58.3,05.1100,0.83078,04.2452
2026-07-08T18:40:24.346711, 59.4,05.1064,0.89400,04.5594
2026-07-08T18:40:25.347633, 60.4,05.1017,0.75023,03.8261
2026-07-08T18:40:26.355799, 61.4,05.1144,0.73261,03.7436
2026-07-08T18:40:27.360181, 62.4,05.1080,0.71417,03.6422
2026-07-08T18:40:28.361399, 63.4,05.1111,0.67840,03.4666
2026-07-08T18:40:29.365419, 64.4,05.1080,1.60240,08.1722
2026-07-08T18:40:30.367172, 65.4,05.1030,0.82487,04.2068
2026-07-08T18:40:31.370816, 66.4,05.1208,0.73047,03.7400
2026-07-08T18:40:32.371443, 67.4,05.1016,0.83765,04.2720
2026-07-08T18:40:33.379397, 68.4,05.1169,0.75267,03.8461
2026-07-08T18:40:34.389407, 69.4,05.1047,0.75931,03.8724
2026-07-08T18:40:35.395850, 70.4,05.1001,1.29093,06.5837
2026-07-08T18:40:36.398026, 71.4,05.1030,0.71258,03.6341
