timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-29T17:28:23.429934,38.0,33.0,41.5,16.8
2026-04-29T17:28:24.431105,54.5,37.0,20.0,19.8
2026-04-29T17:28:25.437374,38.8,38.6,45.0,41.4
2026-04-29T17:28:26.440552,52.6,57.7,7.0,10.0
2026-04-29T17:28:27.441373,72.1,70.0,1.0,1.0
2026-04-29T17:28:28.441855,47.8,53.4,0.0,0.0
2026-04-29T17:28:29.442241,2.0,2.0,0.0,0.0
2026-04-29T17:28:30.442967,3.0,3.0,0.0,0.0
2026-04-29T17:28:31.444609,58.7,55.4,0.0,0.0
2026-04-29T17:28:32.448775,52.1,55.0,1.0,0.0
2026-04-29T17:28:33.450227,57.0,54.3,0.0,0.0
2026-04-29T17:28:34.450940,35.4,33.3,0.0,0.0
2026-04-29T17:28:35.451975,22.3,36.9,63.4,21.6
2026-04-29T17:28:36.473877,46.4,24.5,46.5,40.0
2026-04-29T17:28:37.490576,49.0,29.7,23.0,51.0
2026-04-29T17:28:38.552492,55.4,36.6,34.3,23.8
2026-04-29T17:28:39.596066,34.0,22.0,53.5,35.4
2026-04-29T17:28:40.599280,32.7,21.0,58.3,38.0
2026-04-29T17:28:41.602834,48.0,22.0,19.8,60.4
2026-04-29T17:28:42.608384,38.6,38.6,41.0,31.3
2026-04-29T17:28:43.612968,38.8,24.2,54.7,24.5
2026-04-29T17:28:44.617927,64.4,31.6,32.3,38.3
2026-04-29T17:28:45.625773,49.0,67.7,40.8,53.5
2026-04-29T17:28:46.627033,9.0,6.9,6.0,6.9
2026-04-29T17:28:47.630545,1.0,0.0,17.0,0.0
2026-04-29T17:28:48.632740,32.3,58.3,18.6,32.3
2026-04-29T17:28:49.635745,20.8,37.0,45.5,43.3
2026-04-29T17:28:50.638015,54.5,44.1,20.0,28.6
2026-04-29T17:28:51.640754,20.0,40.4,65.3,19.2
2026-04-29T17:28:52.645056,37.5,23.2,43.4,39.2
2026-04-29T17:28:53.652080,54.6,16.2,41.7,33.0
2026-04-29T17:28:54.654222,39.2,20.4,60.2,25.0
2026-04-29T17:28:55.656539,19.4,27.6,77.2,19.4
2026-04-29T17:28:56.659873,58.0,49.0,20.0,20.4
2026-04-29T17:28:57.664850,32.3,29.9,82.4,29.2
2026-04-29T17:28:58.669845,45.5,55.0,41.0,60.2
2026-04-29T17:28:59.672021,2.0,7.1,3.0,4.0
2026-04-29T17:29:00.673903,5.0,16.2,4.0,2.0
2026-04-29T17:29:01.676253,22.8,58.0,33.0,32.3
2026-04-29T17:29:02.679209,26.5,37.5,32.3,40.8
2026-04-29T17:29:03.683473,54.5,37.0,21.2,34.0
2026-04-29T17:29:04.686112,27.5,43.0,25.7,58.1
2026-04-29T17:29:05.688981,33.3,56.0,36.0,20.2
2026-04-29T17:29:06.692916,31.6,19.2,21.8,71.0
2026-04-29T17:29:07.697605,33.0,25.7,34.0,57.1
2026-04-29T17:29:08.700717,29.8,61.2,28.7,19.8
2026-04-29T17:29:09.705066,50.5,35.1,22.7,29.9
2026-04-29T17:29:10.710297,72.3,33.0,29.7,48.0
2026-04-29T17:29:11.711895,40.8,41.7,53.6,62.5
2026-04-29T17:29:12.714306,3.0,3.9,1.0,8.1
2026-04-29T17:29:13.717008,2.0,1.0,2.0,21.8
2026-04-29T17:29:14.719747,26.9,57.6,22.8,48.5
2026-04-29T17:29:15.725910,24.8,38.2,45.1,43.9
2026-04-29T17:29:16.728939,66.0,18.2,34.7,25.0
2026-04-29T17:29:17.732244,39.4,43.9,27.7,40.6
2026-04-29T17:29:18.735479,49.0,19.2,43.4,35.6
2026-04-29T17:29:19.737874,43.6,22.2,50.0,34.3
2026-04-29T17:29:20.740484,68.4,18.0,34.0,23.5
2026-04-29T17:29:21.744669,23.0,21.0,35.7,67.7
2026-04-29T17:29:22.747857,41.4,34.3,24.8,47.1
2026-04-29T17:29:23.752864,32.4,73.2,34.0,41.4
2026-04-29T17:29:24.761235,44.6,45.9,38.4,69.7
2026-04-29T17:29:25.762873,5.0,3.0,4.0,7.0
2026-04-29T17:29:26.764583,8.1,4.0,6.0,18.2
2026-04-29T17:29:27.767465,28.7,19.4,43.0,56.1
2026-04-29T17:29:28.770701,18.7,71.0,28.9,19.6
2026-04-29T17:29:29.772675,35.3,55.6,19.2,36.6
2026-04-29T17:29:30.775267,20.0,47.0,43.1,36.1
2026-04-29T17:29:31.808899,14.9,75.0,27.7,12.7
2026-04-29T17:29:32.819865,23.0,40.4,62.9,25.5
2026-04-29T17:29:33.824194,25.3,54.5,39.0,32.7
2026-04-29T17:29:34.827997,33.0,22.3,39.2,61.6
2026-04-29T17:29:35.829942,35.9,58.9,19.0,32.0
2026-04-29T17:29:36.833838,31.6,41.4,72.5,30.3
2026-04-29T17:29:37.838929,45.5,47.5,65.3,52.1
2026-04-29T17:29:38.840702,6.1,4.0,6.0,6.9
2026-04-29T17:29:39.859017,1.0,0.0,0.0,16.8
2026-04-29T17:29:40.862915,36.4,35.6,39.6,40.0
2026-04-29T17:29:41.866447,24.2,43.1,62.4,22.0
2026-04-29T17:29:42.870128,36.1,20.2,53.6,35.0
2026-04-29T17:29:43.872478,20.2,33.0,21.0,72.3
2026-04-29T17:29:44.876240,24.5,36.4,35.0,52.0
2026-04-29T17:29:45.879298,37.3,30.9,55.3,21.6
2026-04-29T17:29:46.881365,34.7,54.0,32.0,26.7
2026-04-29T17:29:47.884018,50.0,19.2,42.6,32.7
2026-04-29T17:29:48.886533,53.1,51.5,22.0,21.6
2026-04-29T17:29:49.889055,32.3,45.9,55.7,39.0
2026-04-29T17:29:50.892417,53.4,41.2,47.4,60.0
2026-04-29T17:29:51.894271,5.9,8.8,9.0,4.0
2026-04-29T17:29:52.897067,6.9,5.0,3.0,16.0
2026-04-29T17:29:53.899913,32.0,30.9,60.6,17.5
2026-04-29T17:29:54.901770,34.0,37.0,35.0,45.0
2026-04-29T17:29:55.905252,51.5,49.5,19.0,25.0
2026-04-29T17:29:56.907679,58.8,23.8,37.7,32.0
2026-04-29T17:29:57.913873,27.7,56.3,37.5,34.7
2026-04-29T17:29:58.917504,39.0,46.9,32.7,29.3
2026-04-29T17:29:59.920158,55.6,33.7,37.0,21.0
2026-04-29T17:30:00.922255,28.0,38.4,35.4,43.4
2026-04-29T17:30:01.929073,18.2,61.2,41.4,21.6
2026-04-29T17:30:02.931532,29.3,60.8,52.0,31.6
2026-04-29T17:30:03.936003,51.0,46.9,52.6,44.9
2026-04-29T17:30:04.937597,3.0,7.0,3.0,2.0
2026-04-29T17:30:05.939370,2.0,19.2,4.0,3.0
2026-04-29T17:30:06.945641,54.5,21.0,51.0,22.4
2026-04-29T17:30:07.949293,19.0,21.2,84.8,19.6
2026-04-29T17:30:08.952224,49.0,18.4,43.3,34.0
2026-04-29T17:30:09.957233,59.8,24.2,26.0,36.6
2026-04-29T17:30:10.960297,23.2,49.0,36.7,34.3
2026-04-29T17:30:11.962665,45.1,33.3,29.2,35.1
2026-04-29T17:30:12.966102,46.5,18.4,35.4,47.5
2026-04-29T17:30:13.969067,63.6,39.4,22.2,18.4
2026-04-29T17:30:14.972219,52.9,22.3,37.3,41.0
2026-04-29T17:30:15.976330,33.7,62.0,46.0,43.9
2026-04-29T17:30:16.979738,49.5,50.5,40.4,52.6
2026-04-29T17:30:17.981831,2.0,1.0,1.0,2.0
2026-04-29T17:30:18.983597,6.0,6.0,21.0,5.1
2026-04-29T17:30:19.985945,32.7,49.0,20.2,46.4
2026-04-29T17:30:20.988631,49.5,33.3,18.8,46.9
2026-04-29T17:30:21.991486,28.4,54.5,48.0,18.8
2026-04-29T17:30:22.995291,20.2,22.0,69.3,32.3
2026-04-29T17:30:23.998061,17.5,65.7,25.8,31.3
2026-04-29T17:30:25.000370,47.0,56.7,22.4,19.4
2026-04-29T17:30:26.002294,19.0,63.4,18.6,41.8
