timestamp,temperature
2026-07-09T08:19:55.530338,59.5
2026-07-09T08:19:56.534483,58.95
2026-07-09T08:19:57.535691,60.05
2026-07-09T08:19:58.536798,60.05
2026-07-09T08:19:59.538356,61.15
2026-07-09T08:20:00.542256,64.45
2026-07-09T08:20:01.545678,67.75
2026-07-09T08:20:02.547380,68.85
2026-07-09T08:20:03.550829,66.1
2026-07-09T08:20:04.551810,66.1
2026-07-09T08:20:05.552794,65.55
2026-07-09T08:20:06.553811,63.9
2026-07-09T08:20:07.556102,66.65
2026-07-09T08:20:08.558305,68.3
2026-07-09T08:20:09.562445,71.6
2026-07-09T08:20:10.563798,71.6
2026-07-09T08:20:11.565517,72.15
2026-07-09T08:20:12.567240,74.35
2026-07-09T08:20:13.568736,76.0
2026-07-09T08:20:14.569712,71.05
2026-07-09T08:20:15.570697,69.95
2026-07-09T08:20:16.571665,68.85
2026-07-09T08:20:17.572639,67.75
2026-07-09T08:20:18.573789,67.2
2026-07-09T08:20:19.575000,66.65
2026-07-09T08:20:20.576218,65.55
2026-07-09T08:20:21.577446,65.0
2026-07-09T08:20:22.578669,64.45
2026-07-09T08:20:23.580999,63.9
2026-07-09T08:20:24.583529,64.45
2026-07-09T08:20:25.585684,64.45
2026-07-09T08:20:26.588741,62.8
2026-07-09T08:20:27.590759,62.8
2026-07-09T08:20:28.592563,68.3
2026-07-09T08:20:29.593804,65.0
2026-07-09T08:20:30.595022,65.0
2026-07-09T08:20:31.596270,65.0
2026-07-09T08:20:32.597830,65.0
2026-07-09T08:20:33.600013,62.8
2026-07-09T08:20:34.601826,63.35
2026-07-09T08:20:35.603027,62.8
2026-07-09T08:20:36.605345,68.3
2026-07-09T08:20:37.607189,69.4
2026-07-09T08:20:38.610103,72.15
2026-07-09T08:20:39.611557,73.25
2026-07-09T08:20:40.613057,74.35
2026-07-09T08:20:41.614310,70.5
2026-07-09T08:20:42.615393,69.4
2026-07-09T08:20:43.616471,68.85
2026-07-09T08:20:44.617522,68.3
2026-07-09T08:20:45.618498,67.2
2026-07-09T08:20:46.619669,70.5
2026-07-09T08:20:47.620699,71.05
2026-07-09T08:20:48.621698,69.95
2026-07-09T08:20:49.622747,69.4
2026-07-09T08:20:50.623729,66.1
2026-07-09T08:20:51.624927,65.55
2026-07-09T08:20:52.626107,66.65
2026-07-09T08:20:53.627402,64.45
2026-07-09T08:20:54.628615,65.0
2026-07-09T08:20:55.630072,69.4
2026-07-09T08:20:56.631134,66.65
2026-07-09T08:20:57.632116,67.75
2026-07-09T08:20:58.633315,67.2
2026-07-09T08:20:59.634871,66.65
2026-07-09T08:21:00.636154,65.55
2026-07-09T08:21:01.638447,68.3
2026-07-09T08:21:02.641664,66.65
2026-07-09T08:21:03.643569,66.1
2026-07-09T08:21:04.644886,67.2
2026-07-09T08:21:05.646085,65.55
2026-07-09T08:21:06.647504,65.55
2026-07-09T08:21:07.648956,63.9
2026-07-09T08:21:08.652114,68.3
2026-07-09T08:21:09.653160,67.2
2026-07-09T08:21:10.654156,66.65
2026-07-09T08:21:11.655137,66.1
2026-07-09T08:21:12.656123,65.0
2026-07-09T08:21:13.657336,65.0
2026-07-09T08:21:14.659338,67.2
2026-07-09T08:21:15.660382,66.1
2026-07-09T08:21:16.661486,66.65
2026-07-09T08:21:17.662475,65.0
2026-07-09T08:21:18.664980,67.2
2026-07-09T08:21:19.666517,71.05
2026-07-09T08:21:20.667567,70.5
2026-07-09T08:21:21.668574,67.75
2026-07-09T08:21:22.669677,68.3
2026-07-09T08:21:23.670655,67.2
2026-07-09T08:21:24.671892,66.65
2026-07-09T08:21:25.673107,65.0
2026-07-09T08:21:26.674328,65.0
2026-07-09T08:21:27.675553,62.8
2026-07-09T08:21:28.677067,67.2
2026-07-09T08:21:29.678557,70.5
2026-07-09T08:21:30.680454,72.15
2026-07-09T08:21:31.682476,73.8
2026-07-09T08:21:32.684240,74.35
2026-07-09T08:21:33.685485,72.7
2026-07-09T08:21:34.686468,69.95
2026-07-09T08:21:35.689911,71.05
2026-07-09T08:21:36.695714,73.25
