timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-06-18T16:53:54.497584,0.0,0.0,0.0,4.0
2026-06-18T16:53:55.498016,0.0,0.0,0.0,0.0
2026-06-18T16:53:56.498383,18.0,17.0,6.1,0.0
2026-06-18T16:53:57.498758,4.0,19.4,7.9,3.0
2026-06-18T16:53:58.499125,5.0,17.2,7.1,4.0
2026-06-18T16:53:59.499501,3.0,12.9,5.0,12.9
2026-06-18T16:54:00.499995,45.0,23.5,38.4,22.2
2026-06-18T16:54:01.500679,83.8,31.6,88.9,35.7
2026-06-18T16:54:02.501098,4.0,15.0,0.0,13.1
2026-06-18T16:54:03.501482,6.1,11.9,0.0,12.1
2026-06-18T16:54:04.501859,15.8,9.0,5.1,4.1
2026-06-18T16:54:05.502294,12.9,3.0,7.0,14.9
2026-06-18T16:54:06.502833,16.2,3.0,3.0,19.2
2026-06-18T16:54:07.503306,16.2,3.0,5.0,18.0
2026-06-18T16:54:08.504692,58.3,71.3,55.7,37.8
2026-06-18T16:54:09.506027,64.3,75.5,29.7,41.6
2026-06-18T16:54:10.507491,43.4,91.8,56.0,60.2
2026-06-18T16:54:11.508412,18.2,23.8,13.9,26.0
2026-06-18T16:54:12.508902,12.2,5.0,10.2,3.0
2026-06-18T16:54:13.509960,11.0,3.0,13.7,7.0
2026-06-18T16:54:14.510880,6.9,5.0,12.1,10.1
2026-06-18T16:54:15.511744,7.1,7.1,12.0,4.0
2026-06-18T16:54:16.512139,7.1,6.9,12.9,7.1
2026-06-18T16:54:17.512517,12.1,13.0,4.0,4.0
2026-06-18T16:54:18.512958,11.1,5.1,21.0,3.0
2026-06-18T16:54:19.513477,7.0,10.0,17.3,5.9
2026-06-18T16:54:20.514003,19.0,4.0,11.1,10.0
2026-06-18T16:54:21.514529,4.0,16.3,1.0,19.2
2026-06-18T16:54:22.515011,2.0,14.9,3.1,22.0
2026-06-18T16:54:23.515509,7.1,13.0,7.8,15.2
2026-06-18T16:54:24.515992,6.0,16.2,5.1,17.0
2026-06-18T16:54:25.516482,9.0,11.0,3.0,20.0
2026-06-18T16:54:26.516992,11.0,6.1,13.0,12.9
2026-06-18T16:54:27.517485,12.2,12.1,5.0,14.0
2026-06-18T16:54:28.518296,34.0,25.5,7.1,35.6
2026-06-18T16:54:29.519281,12.9,10.2,26.0,24.8
2026-06-18T16:54:30.519758,10.0,9.1,8.0,6.0
2026-06-18T16:54:31.521161,8.9,11.9,4.0,6.1
2026-06-18T16:54:32.521799,6.1,10.9,6.0,9.9
2026-06-18T16:54:33.522683,3.0,15.7,5.0,14.0
2026-06-18T16:54:34.523178,10.1,3.1,12.0,16.3
2026-06-18T16:54:35.523663,11.2,4.0,10.0,15.2
2026-06-18T16:54:36.524283,21.0,6.9,13.1,13.0
2026-06-18T16:54:37.524937,46.4,45.4,70.7,90.9
2026-06-18T16:54:38.526002,73.0,41.0,37.4,90.9
2026-06-18T16:54:39.527075,33.3,20.0,13.9,24.8
2026-06-18T16:54:40.527640,16.8,4.0,8.2,3.0
2026-06-18T16:54:41.528056,7.1,5.1,10.1,5.9
2026-06-18T16:54:42.528510,9.1,18.8,8.0,8.0
2026-06-18T16:54:43.528986,10.9,6.1,10.1,18.0
2026-06-18T16:54:44.529473,6.0,16.0,11.0,11.1
2026-06-18T16:54:45.529926,7.1,7.9,20.0,8.9
2026-06-18T16:54:46.530389,8.1,11.0,21.2,1.0
2026-06-18T16:54:47.530801,34.0,77.2,44.6,45.0
2026-06-18T16:54:48.531591,11.0,6.1,0.0,14.3
2026-06-18T16:54:49.532038,11.0,7.1,1.0,9.9
2026-06-18T16:54:50.534274,4.0,4.1,11.9,12.1
2026-06-18T16:54:51.535084,4.1,10.0,4.0,11.0
