Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T05:54:07.098528,  0.0,05.1103,0.46571,02.3797
2026-07-09T05:54:08.103232,  1.0,05.1103,0.46475,02.3748
2026-07-09T05:54:09.112896,  2.0,05.1104,0.56887,02.9069
2026-07-09T05:54:10.122961,  3.0,05.1102,0.81432,04.1611
2026-07-09T05:54:11.128010,  4.0,05.1101,0.81173,04.1479
2026-07-09T05:54:12.138159,  5.0,05.1151,0.61430,03.1390
2026-07-09T05:54:13.141798,  6.0,05.1167,0.75649,03.8656
2026-07-09T05:54:14.151968,  7.1,05.1161,0.61540,03.1446
2026-07-09T05:54:15.162065,  8.1,05.1009,0.74538,03.8014
2026-07-09T05:54:16.171964,  9.1,05.1119,0.61651,03.1503
2026-07-09T05:54:17.182115, 10.1,05.1136,0.77645,03.9676
2026-07-09T05:54:18.191673, 11.1,05.1169,0.75558,03.8610
2026-07-09T05:54:19.197560, 12.1,05.1170,0.62714,03.2046
2026-07-09T05:54:20.202491, 13.1,05.1117,0.52437,02.6795
2026-07-09T05:54:21.210726, 14.1,05.1115,0.59578,03.0444
2026-07-09T05:54:22.211422, 15.1,05.1148,0.50889,02.6004
2026-07-09T05:54:23.212565, 16.1,05.1073,0.57937,02.9547
2026-07-09T05:54:24.218153, 17.1,05.1114,1.02820,05.2541
2026-07-09T05:54:25.228020, 18.1,05.1128,0.62059,03.1712
2026-07-09T05:54:26.228268, 19.1,05.1006,0.90075,04.5938
2026-07-09T05:54:27.236483, 20.1,05.1161,0.62133,03.1749
2026-07-09T05:54:28.244602, 21.1,05.1030,0.65310,03.3308
2026-07-09T05:54:29.250055, 22.2,05.1080,0.57550,02.9350
2026-07-09T05:54:30.259335, 23.2,05.1153,0.55309,02.8262
2026-07-09T05:54:31.269413, 24.2,05.1059,0.61527,03.1378
2026-07-09T05:54:32.276816, 25.2,05.1091,0.54039,02.7559
2026-07-09T05:54:33.285391, 26.2,05.1133,0.52391,02.6771
2026-07-09T05:54:34.286510, 27.2,05.1078,0.57863,02.9510
