timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-26T15:50:08.539180,13.1,37.0,22.2,56.4
2026-04-26T15:50:09.539627,34.3,30.6,34.3,38.6
2026-04-26T15:50:10.542701,41.0,51.5,37.1,37.4
2026-04-26T15:50:11.543533,59.0,4.0,59.6,2.0
2026-04-26T15:50:12.544240,71.6,1.0,71.2,0.0
2026-04-26T15:50:13.544689,45.5,1.0,44.2,2.0
2026-04-26T15:50:14.545053,5.1,0.0,4.9,0.0
2026-04-26T15:50:15.550077,38.8,0.0,38.1,0.0
2026-04-26T15:50:16.552471,55.9,0.0,52.7,0.0
2026-04-26T15:50:17.553505,56.3,13.4,38.5,0.0
2026-04-26T15:50:18.554739,53.6,55.9,2.0,0.0
2026-04-26T15:50:19.557322,38.2,28.2,22.2,50.0
2026-04-26T15:50:20.558782,36.1,48.5,48.5,23.5
2026-04-26T15:50:21.571193,54.8,21.2,43.4,32.7
2026-04-26T15:50:22.641261,19.0,38.2,29.1,59.4
2026-04-26T15:50:23.689652,68.0,21.0,36.3,19.2
2026-04-26T15:50:24.705808,24.5,49.5,53.9,23.5
2026-04-26T15:50:25.710522,21.2,53.1,53.9,20.8
2026-04-26T15:50:26.716878,31.6,31.7,36.0,44.8
2026-04-26T15:50:27.719591,21.0,57.0,35.4,35.4
2026-04-26T15:50:28.722965,49.0,45.0,31.3,51.5
2026-04-26T15:50:29.725595,43.8,51.5,57.0,54.5
2026-04-26T15:50:30.726932,4.0,5.2,7.9,5.0
2026-04-26T15:50:31.728055,0.0,0.0,0.0,0.0
2026-04-26T15:50:32.729380,0.0,15.8,0.0,1.0
2026-04-26T15:50:33.731987,50.5,20.6,22.0,55.1
2026-04-26T15:50:34.734442,32.0,34.7,59.6,20.2
2026-04-26T15:50:35.736050,22.8,32.0,73.2,21.0
2026-04-26T15:50:36.737971,20.0,31.6,70.8,17.7
2026-04-26T15:50:37.740676,23.0,58.8,41.3,22.2
2026-04-26T15:50:38.744691,46.0,54.9,31.1,22.1
2026-04-26T15:50:39.747712,47.5,24.3,43.9,33.0
2026-04-26T15:50:40.751664,37.9,21.4,39.2,40.6
2026-04-26T15:50:41.755769,23.4,54.1,51.0,36.5
2026-04-26T15:50:42.757893,45.0,29.9,48.5,30.6
2026-04-26T15:50:43.759282,0.0,0.0,0.0,0.0
2026-04-26T15:50:44.760903,0.0,1.0,0.0,0.0
2026-04-26T15:50:45.763698,1.0,1.0,1.0,18.8
2026-04-26T15:50:46.765909,38.8,33.0,38.2,36.1
2026-04-26T15:50:47.769141,21.4,39.4,69.1,23.5
2026-04-26T15:50:48.771562,57.1,23.2,24.0,38.1
2026-04-26T15:50:49.775546,32.0,34.7,58.8,21.6
2026-04-26T15:50:50.778771,20.6,37.4,62.6,18.6
2026-04-26T15:50:51.781883,22.5,60.4,41.3,34.0
2026-04-26T15:50:52.784497,29.3,27.7,37.4,53.6
2026-04-26T15:50:53.786981,36.0,30.9,33.0,44.4
2026-04-26T15:50:54.789663,51.0,35.3,54.0,35.0
2026-04-26T15:50:55.792262,34.0,35.6,52.4,30.1
