timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-06-23T21:31:15.703990,1.0,0.0,4.0,2.0
2026-06-23T21:31:16.704585,0.0,1.0,0.0,0.0
2026-06-23T21:31:17.706181,47.5,21.0,18.4,17.2
2026-06-23T21:31:18.707589,19.0,26.7,45.9,7.0
2026-06-23T21:31:19.708999,46.5,7.0,30.0,15.2
2026-06-23T21:31:20.709421,26.0,21.0,24.5,25.5
2026-06-23T21:31:21.715859,62.6,56.6,45.9,49.0
2026-06-23T21:31:22.720755,88.2,79.2,84.2,91.0
2026-06-23T21:31:23.722868,84.7,88.7,82.3,77.6
2026-06-23T21:31:24.724828,73.7,92.9,86.7,86.9
2026-06-23T21:31:25.728907,81.8,83.3,89.0,75.8
2026-06-23T21:31:26.729761,62.0,79.6,79.0,86.9
2026-06-23T21:31:27.731980,31.3,19.0,16.3,27.6
2026-06-23T21:31:28.732760,31.7,21.0,20.0,26.0
2026-06-23T21:31:29.735055,82.3,83.3,86.0,80.6
2026-06-23T21:31:30.737581,83.3,89.8,86.6,82.7
2026-06-23T21:31:31.744690,82.5,88.2,88.0,84.0
2026-06-23T21:31:32.755106,85.4,81.6,88.8,84.4
2026-06-23T21:31:33.759690,82.7,85.7,84.4,84.4
2026-06-23T21:31:34.760788,78.4,88.7,85.4,87.0
2026-06-23T21:31:35.762795,76.3,61.2,85.7,68.0
2026-06-23T21:31:36.766402,89.7,76.0,90.9,85.0
2026-06-23T21:31:37.767516,68.0,99.0,92.0,84.7
2026-06-23T21:31:38.769753,69.4,91.0,93.8,83.0
2026-06-23T21:31:39.775078,71.4,91.8,99.0,83.3
2026-06-23T21:31:40.776084,76.0,91.0,92.0,81.4
2026-06-23T21:31:41.776669,18.0,23.2,30.3,29.0
2026-06-23T21:31:42.777176,25.0,25.0,38.0,9.1
2026-06-23T21:31:43.778234,23.7,13.1,30.7,30.4
2026-06-23T21:31:44.778744,17.8,16.8,22.7,44.0
2026-06-23T21:31:45.779371,22.5,5.1,23.8,48.5
2026-06-23T21:31:46.779933,18.8,36.4,35.0,11.2
2026-06-23T21:31:47.781208,41.0,25.0,31.6,1.0
2026-06-23T21:31:48.781877,52.5,19.8,10.1,17.8
2026-06-23T21:31:49.782892,53.1,8.0,21.0,19.6
2026-06-23T21:31:50.784130,78.8,80.4,68.0,84.8
2026-06-23T21:31:51.786561,85.4,73.4,82.8,89.6
2026-06-23T21:31:52.790945,42.4,31.0,28.0,18.8
2026-06-23T21:31:53.792435,37.4,14.0,24.0,25.3
2026-06-23T21:31:54.792921,46.0,15.2,20.2,18.0
2026-06-23T21:31:55.793558,41.2,17.3,33.0,7.2
2026-06-23T21:31:56.794548,29.6,10.0,33.7,31.3
2026-06-23T21:31:57.795774,23.2,21.0,44.3,8.9
2026-06-23T21:31:58.798838,59.4,54.6,63.3,62.6
2026-06-23T21:31:59.818231,80.9,83.8,86.7,84.7
2026-06-23T21:32:00.819587,77.6,85.6,82.0,84.2
2026-06-23T21:32:01.821280,79.8,88.7,76.8,85.3
2026-06-23T21:32:02.822407,84.2,83.7,77.1,84.7
2026-06-23T21:32:03.825390,86.9,80.0,90.9,79.8
2026-06-23T21:32:04.829607,92.9,72.7,89.8,83.7
2026-06-23T21:32:05.836069,78.9,78.9,88.7,82.7
2026-06-23T21:32:06.838497,99.0,86.9,91.8,67.7
2026-06-23T21:32:07.844567,79.4,75.8,75.8,70.3
2026-06-23T21:32:08.846227,30.3,61.5,40.0,34.3
2026-06-23T21:32:09.854089,88.0,83.5,85.4,86.0
2026-06-23T21:32:10.855067,88.7,91.8,78.8,81.4
2026-06-23T21:32:11.856176,81.6,86.7,64.6,80.2
2026-06-23T21:32:12.856827,26.0,42.2,15.2,18.2
2026-06-23T21:32:13.857324,50.5,30.3,14.1,8.0
2026-06-23T21:32:14.858158,49.5,12.4,12.4,23.0
2026-06-23T21:32:15.860200,23.2,36.0,20.2,21.4
2026-06-23T21:32:16.861001,18.4,40.0,23.2,24.2
2026-06-23T21:32:17.861762,18.8,38.8,38.4,5.9
2026-06-23T21:32:18.864226,66.7,80.8,74.0,79.6
2026-06-23T21:32:19.865243,81.8,82.8,84.8,86.6
2026-06-23T21:32:20.866593,57.1,60.6,56.1,57.7
2026-06-23T21:32:21.867567,10.1,32.0,26.3,30.7
2026-06-23T21:32:22.868085,15.8,23.2,31.0,30.9
2026-06-23T21:32:23.868624,17.3,39.0,29.7,16.0
2026-06-23T21:32:24.871253,50.0,60.0,52.5,48.5
2026-06-23T21:32:25.873394,86.7,80.2,81.8,79.4
2026-06-23T21:32:26.875507,43.0,40.4,40.4,62.6
2026-06-23T21:32:27.877025,25.5,34.3,34.3,13.0
2026-06-23T21:32:28.877534,37.8,28.0,25.5,11.0
2026-06-23T21:32:29.878230,28.7,18.8,37.6,18.4
2026-06-23T21:32:30.878726,30.3,20.8,17.3,31.6
2026-06-23T21:32:31.881137,54.5,51.5,42.0,56.2
2026-06-23T21:32:32.882186,81.4,80.9,85.9,79.4
2026-06-23T21:32:33.883188,45.5,49.5,43.0,64.4
2026-06-23T21:32:34.884242,25.3,16.0,6.1,53.1
2026-06-23T21:32:35.884878,18.6,33.0,27.3,26.5
2026-06-23T21:32:36.885611,16.3,20.0,28.0,36.6
2026-06-23T21:32:37.886614,17.0,42.0,24.2,24.0
2026-06-23T21:32:38.888509,82.7,85.9,82.7,78.9
2026-06-23T21:32:39.892821,37.4,45.8,38.4,34.3
2026-06-23T21:32:40.893916,14.9,47.5,16.2,25.7
2026-06-23T21:32:41.895547,41.0,20.2,22.0,16.0
2026-06-23T21:32:42.905602,61.2,48.0,57.1,38.0
2026-06-23T21:32:43.911405,82.7,76.9,87.0,83.7
2026-06-23T21:32:44.912521,86.6,88.8,77.7,83.5
2026-06-23T21:32:45.915750,79.6,86.6,78.7,88.1
2026-06-23T21:32:46.916348,32.0,29.0,54.0,33.3
2026-06-23T21:32:47.916923,36.7,32.0,8.1,24.2
2026-06-23T21:32:48.917849,37.4,23.5,21.4,17.6
2026-06-23T21:32:49.918962,8.2,23.7,22.2,45.5
2026-06-23T21:32:50.919577,21.2,38.0,25.3,16.8
2026-06-23T21:32:51.920948,23.0,22.7,30.3,25.5
2026-06-23T21:32:52.924007,49.0,64.0,21.2,18.8
