Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T22:05:05.783928,  0.0,05.1105,0.47341,02.4191
2026-07-08T22:05:06.785275,  1.0,05.1103,0.47274,02.4157
2026-07-08T22:05:07.793532,  2.0,05.1104,0.79956,04.0857
2026-07-08T22:05:08.801229,  3.0,05.1104,0.82095,04.1950
2026-07-08T22:05:09.811131,  4.0,05.1104,0.82264,04.2036
2026-07-08T22:05:10.812438,  5.0,05.1191,0.62438,03.1905
2026-07-08T22:05:11.817869,  6.0,05.1147,0.61798,03.1578
2026-07-08T22:05:12.819779,  7.0,05.1095,0.71179,03.6301
2026-07-08T22:05:13.825610,  8.0,05.1117,0.66960,03.4216
2026-07-08T22:05:14.832224,  9.0,05.1072,0.82662,04.2157
2026-07-08T22:05:15.842188, 10.1,05.1137,0.83683,04.2762
2026-07-08T22:05:16.842827, 11.1,05.1156,0.64273,03.2843
2026-07-08T22:05:17.852934, 12.1,05.1100,0.62634,03.2005
2026-07-08T22:05:18.862707, 13.1,05.1120,0.66750,03.4109
2026-07-08T22:05:19.872381, 14.1,05.1125,0.58528,02.9907
2026-07-08T22:05:20.874690, 15.1,05.1036,0.61625,03.1428
2026-07-08T22:05:21.876943, 16.1,05.1033,0.55710,02.8412
2026-07-08T22:05:22.882051, 17.1,05.1056,1.28869,06.5723
2026-07-08T22:05:23.891556, 18.1,05.1094,0.64535,03.2912
2026-07-08T22:05:24.900886, 19.1,05.1042,1.01284,05.1654
2026-07-08T22:05:25.904949, 20.1,05.1094,0.77430,03.9489
2026-07-08T22:05:26.913165, 21.1,05.1056,0.69673,03.5533
2026-07-08T22:05:27.920230, 22.1,05.1103,0.55425,02.8322
2026-07-08T22:05:28.926863, 23.1,05.1014,0.58034,02.9597
2026-07-08T22:05:29.937206, 24.2,05.1037,0.56509,02.8819
2026-07-08T22:05:30.944396, 25.2,05.1123,0.61239,03.1293
2026-07-08T22:05:31.944652, 26.2,05.1117,0.56802,02.9025
2026-07-08T22:05:32.947449, 27.2,05.1072,0.60844,03.1030
2026-07-08T22:05:33.957409, 28.2,05.1014,0.63252,03.2258
2026-07-08T22:05:34.962569, 29.2,05.1073,0.54997,02.8048
2026-07-08T22:05:35.965796, 30.2,05.1064,0.59642,03.0417
2026-07-08T22:05:36.974239, 31.2,05.1087,0.61407,03.1317
2026-07-08T22:05:37.975218, 32.2,05.1102,0.64427,03.2922
2026-07-08T22:05:38.978846, 33.2,05.1100,0.59654,03.0483
2026-07-08T22:05:39.986603, 34.2,05.1116,0.60909,03.1124
2026-07-08T22:05:40.992678, 35.2,05.1059,0.63911,03.2594
2026-07-08T22:05:42.000999, 36.2,05.1055,0.57023,02.9081
2026-07-08T22:05:43.002080, 37.2,05.1039,1.18892,06.0634
2026-07-08T22:05:44.004012, 38.2,05.1134,0.68514,03.5010
2026-07-08T22:05:45.005276, 39.2,05.1069,0.77204,03.9374
2026-07-08T22:05:46.012903, 40.2,05.1083,0.68321,03.4843
2026-07-08T22:05:47.022917, 41.2,05.1133,0.72369,03.6980
2026-07-08T22:05:48.026890, 42.2,05.1087,0.64165,03.2724
2026-07-08T22:05:49.034877, 43.3,05.1072,0.55499,02.8304
2026-07-08T22:05:50.044643, 44.3,05.1045,0.54479,02.7784
2026-07-08T22:05:51.050447, 45.3,05.1109,0.95706,04.8905
2026-07-08T22:05:52.057722, 46.3,05.1039,1.06412,05.4270
2026-07-08T22:05:53.067204, 47.3,05.1083,0.76275,03.8900
2026-07-08T22:05:54.075645, 48.3,05.1076,0.73559,03.7515
2026-07-08T22:05:55.081928, 49.3,05.1083,0.74630,03.8061
2026-07-08T22:05:56.083030, 50.3,05.1094,0.63821,03.2548
2026-07-08T22:05:57.085098, 51.3,05.1064,0.61485,03.1357
2026-07-08T22:05:58.095096, 52.3,05.1092,0.56823,02.8979
2026-07-08T22:05:59.101634, 53.3,05.1123,0.53447,02.7311
2026-07-08T22:06:00.111734, 54.3,05.1120,0.61735,03.1546
2026-07-08T22:06:01.119800, 55.3,05.1092,1.16876,05.9606
2026-07-08T22:06:02.128490, 56.3,05.1076,0.63613,03.2442
2026-07-08T22:06:03.138663, 57.4,05.1078,0.63920,03.2599
2026-07-08T22:06:04.146317, 58.4,05.1042,0.69532,03.5461
2026-07-08T22:06:05.153424, 59.4,05.1072,0.72586,03.7018
