timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-05-27T14:08:00.210622,3.0,3.0,4.0,94.0
2026-05-27T14:08:01.231101,26.0,12.0,14.1,73.0
2026-05-27T14:08:02.401531,1.0,0.0,0.0,99.0
2026-05-27T14:08:03.401936,0.0,1.0,1.0,40.0
2026-05-27T14:08:04.402349,0.0,0.0,0.0,3.0
2026-05-27T14:08:05.406208,0.0,0.0,0.0,95.0
2026-05-27T14:08:06.407553,0.0,0.0,1.0,97.1
2026-05-27T14:08:07.410147,83.3,20.8,19.4,20.4
2026-05-27T14:08:08.430936,42.0,19.0,20.4,62.0
2026-05-27T14:08:09.445052,28.3,53.9,34.0,47.1
2026-05-27T14:08:10.446129,21.4,20.8,16.3,86.1
2026-05-27T14:08:11.448073,67.3,39.8,18.0,17.3
2026-05-27T14:08:12.451762,24.7,49.5,46.5,15.3
2026-05-27T14:08:13.453413,16.3,51.5,58.6,16.3
2026-05-27T14:08:14.455176,19.0,27.3,56.6,43.6
2026-05-27T14:08:15.455988,26.3,47.5,55.4,19.8
2026-05-27T14:08:16.456446,16.0,27.7,20.0,62.6
2026-05-27T14:08:17.456756,0.0,0.0,0.0,0.0
2026-05-27T14:08:18.457031,0.0,0.0,0.0,0.0
2026-05-27T14:08:19.457477,2.0,17.2,2.0,2.0
2026-05-27T14:08:20.458560,24.0,46.4,43.4,47.5
2026-05-27T14:08:21.460932,17.2,77.2,32.0,18.8
2026-05-27T14:08:22.462158,21.4,53.5,20.4,55.6
2026-05-27T14:08:23.463785,57.4,43.9,22.0,17.3
2026-05-27T14:08:24.466427,55.9,38.4,39.2,20.4
2026-05-27T14:08:25.469293,60.8,18.4,45.5,17.2
2026-05-27T14:08:26.472976,23.0,69.1,31.3,22.2
2026-05-27T14:08:27.475129,36.3,45.6,44.6,25.2
2026-05-27T14:08:28.476467,18.0,19.2,27.0,83.2
2026-05-27T14:08:29.478135,18.0,31.6,64.7,34.7
2026-05-27T14:08:30.480385,42.0,27.0,14.0,17.8
2026-05-27T14:08:31.481577,0.0,0.0,0.0,0.0
2026-05-27T14:08:32.483111,0.0,0.0,0.0,0.0
2026-05-27T14:08:33.485150,27.0,5.1,6.1,5.9
2026-05-27T14:08:34.487431,29.3,77.5,22.0,22.9
2026-05-27T14:08:35.490508,41.6,24.5,65.3,17.8
2026-05-27T14:08:36.493111,37.0,34.3,40.4,40.6
2026-05-27T14:08:37.495327,32.3,24.5,37.6,54.5
2026-05-27T14:08:38.497140,17.2,24.3,70.1,36.6
2026-05-27T14:08:39.499700,32.7,18.2,34.3,59.4
2026-05-27T14:08:40.502575,77.2,19.0,34.0,18.0
2026-05-27T14:08:41.505294,27.5,63.0,31.0,29.8
2026-05-27T14:08:42.507410,25.0,16.1,66.3,30.2
2026-05-27T14:08:43.510461,44.6,43.6,34.3,26.0
2026-05-27T14:08:44.512205,26.7,26.2,27.3,17.6
2026-05-27T14:08:45.513339,0.0,0.0,0.0,0.0
2026-05-27T14:08:46.514436,0.0,0.0,0.0,0.0
2026-05-27T14:08:47.516207,7.0,26.0,15.7,7.0
2026-05-27T14:08:48.518304,45.1,43.9,43.0,22.0
2026-05-27T14:08:49.523715,66.7,38.0,26.5,20.4
2026-05-27T14:08:50.525160,21.8,52.5,28.3,53.6
2026-05-27T14:08:51.526609,16.5,92.0,15.6,17.3
2026-05-27T14:08:52.530480,24.2,84.8,18.8,18.2
2026-05-27T14:08:53.536643,17.3,26.5,78.0,21.6
2026-05-27T14:08:54.538737,23.0,37.0,35.4,47.0
2026-05-27T14:08:55.541932,16.8,63.7,32.7,31.3
