timestamp,temperature
2026-06-18T15:54:36.489730,50.7
2026-06-18T15:54:37.490678,50.15
2026-06-18T15:54:38.491554,48.5
2026-06-18T15:54:39.492513,50.7
2026-06-18T15:54:40.493482,51.25
2026-06-18T15:54:41.494689,51.25
2026-06-18T15:54:42.498884,51.25
2026-06-18T15:54:43.500944,55.1
2026-06-18T15:54:44.503146,58.95
2026-06-18T15:54:45.504207,57.85
2026-06-18T15:54:46.505203,56.75
2026-06-18T15:54:47.506268,55.65
2026-06-18T15:54:48.507493,55.1
2026-06-18T15:54:49.509059,54.55
2026-06-18T15:54:50.511210,54.55
2026-06-18T15:54:51.514431,59.5
2026-06-18T15:54:52.519660,62.25
2026-06-18T15:54:53.521080,63.35
2026-06-18T15:54:54.522355,64.45
2026-06-18T15:54:55.523400,62.8
2026-06-18T15:54:56.524377,60.05
2026-06-18T15:54:57.525356,58.4
2026-06-18T15:54:58.527463,57.85
2026-06-18T15:54:59.530714,58.4
2026-06-18T15:55:00.532397,58.4
2026-06-18T15:55:01.533598,56.75
2026-06-18T15:55:02.534866,56.2
2026-06-18T15:55:03.536182,55.65
2026-06-18T15:55:04.537534,55.65
2026-06-18T15:55:05.538774,55.1
2026-06-18T15:55:06.541986,54.0
2026-06-18T15:55:07.543429,53.45
2026-06-18T15:55:08.547355,54.55
2026-06-18T15:55:09.549871,54.55
2026-06-18T15:55:10.551372,54.0
2026-06-18T15:55:11.553957,57.85
2026-06-18T15:55:12.555019,56.75
2026-06-18T15:55:13.556000,55.65
2026-06-18T15:55:14.556993,56.75
2026-06-18T15:55:15.558022,57.3
2026-06-18T15:55:16.559543,55.1
2026-06-18T15:55:17.561313,55.1
2026-06-18T15:55:18.564203,55.65
2026-06-18T15:55:19.565954,57.85
2026-06-18T15:55:20.578314,62.25
2026-06-18T15:55:21.580242,64.45
2026-06-18T15:55:22.582135,65.55
2026-06-18T15:55:23.584767,63.35
2026-06-18T15:55:24.587512,60.6
2026-06-18T15:55:25.589561,59.5
2026-06-18T15:55:26.591522,60.6
2026-06-18T15:55:27.592618,60.05
2026-06-18T15:55:28.593638,59.5
2026-06-18T15:55:29.595037,57.85
2026-06-18T15:55:30.599757,63.35
2026-06-18T15:55:31.601524,60.6
2026-06-18T15:55:32.602542,60.6
2026-06-18T15:55:33.603547,60.6
2026-06-18T15:55:34.604584,59.5
2026-06-18T15:55:35.605964,58.4
2026-06-18T15:55:36.610001,56.75
2026-06-18T15:55:37.616266,56.2
2026-06-18T15:55:38.618988,56.75
2026-06-18T15:55:39.620333,60.05
2026-06-18T15:55:40.625396,58.4
2026-06-18T15:55:41.626379,57.85
2026-06-18T15:55:42.627346,60.05
2026-06-18T15:55:43.628312,58.95
2026-06-18T15:55:44.629510,57.85
2026-06-18T15:55:45.631460,59.5
2026-06-18T15:55:46.633107,60.05
2026-06-18T15:55:47.634072,58.95
2026-06-18T15:55:48.635667,58.4
2026-06-18T15:55:49.637679,58.4
2026-06-18T15:55:50.641464,57.85
2026-06-18T15:55:51.642618,58.4
2026-06-18T15:55:52.644506,60.05
2026-06-18T15:55:53.646149,58.95
2026-06-18T15:55:54.647108,58.95
2026-06-18T15:55:55.648079,57.85
2026-06-18T15:55:56.649347,58.4
2026-06-18T15:55:57.650814,57.85
2026-06-18T15:55:58.654836,57.85
2026-06-18T15:55:59.657202,57.85
2026-06-18T15:56:00.658417,57.3
2026-06-18T15:56:01.659371,58.4
2026-06-18T15:56:02.660347,58.95
2026-06-18T15:56:03.662509,61.7
2026-06-18T15:56:04.665731,63.35
2026-06-18T15:56:05.667982,60.6
2026-06-18T15:56:06.669270,58.95
2026-06-18T15:56:07.671872,59.5
2026-06-18T15:56:08.674138,59.5
