timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-06-18T15:54:37.443535,0.0,0.0,3.0,2.0
2026-06-18T15:54:38.443898,1.0,0.0,0.0,0.0
2026-06-18T15:54:39.444457,11.2,26.0,7.0,12.0
2026-06-18T15:54:40.445052,14.1,21.2,11.9,4.0
2026-06-18T15:54:41.445445,7.0,19.0,22.2,1.0
2026-06-18T15:54:42.445823,6.1,17.0,18.0,7.0
2026-06-18T15:54:43.448772,30.6,43.0,39.4,40.8
2026-06-18T15:54:44.453839,63.6,69.0,50.0,89.7
2026-06-18T15:54:45.454682,60.6,45.8,61.6,59.0
2026-06-18T15:54:46.455071,5.1,14.0,8.0,19.2
2026-06-18T15:54:47.455455,6.9,19.2,4.1,19.2
2026-06-18T15:54:48.455869,15.8,21.2,4.0,13.0
2026-06-18T15:54:49.456344,7.0,32.7,13.1,9.1
2026-06-18T15:54:50.456996,17.2,26.5,7.9,14.7
2026-06-18T15:54:51.458175,86.0,49.5,91.0,55.6
2026-06-18T15:54:52.459720,52.0,51.0,90.0,75.8
2026-06-18T15:54:53.461499,84.7,51.0,91.0,50.5
2026-06-18T15:54:54.462434,99.0,42.0,91.0,37.6
2026-06-18T15:54:55.463013,68.7,36.4,62.6,28.3
2026-06-18T15:54:56.463374,17.2,7.9,6.1,20.0
2026-06-18T15:54:57.463740,13.9,8.0,9.2,17.3
2026-06-18T15:54:58.464343,5.1,9.1,19.8,14.0
2026-06-18T15:54:59.465220,13.1,18.6,12.0,5.0
2026-06-18T15:55:00.466950,20.0,13.4,6.0,8.0
2026-06-18T15:55:01.467365,25.7,10.9,13.1,12.1
2026-06-18T15:55:02.467849,21.0,17.2,10.1,12.1
2026-06-18T15:55:03.468372,10.9,14.3,24.8,14.0
2026-06-18T15:55:04.468942,16.8,7.1,19.0,20.2
2026-06-18T15:55:05.469523,10.2,18.4,18.4,14.1
2026-06-18T15:55:06.470200,27.3,21.0,10.2,3.0
2026-06-18T15:55:07.473002,23.8,11.9,14.0,14.9
2026-06-18T15:55:08.474166,16.2,15.2,8.9,23.2
2026-06-18T15:55:09.474677,7.1,25.0,18.0,10.1
2026-06-18T15:55:10.475185,8.0,9.1,21.0,26.0
2026-06-18T15:55:11.475822,30.3,31.3,51.5,41.4
2026-06-18T15:55:12.476244,55.0,25.7,42.3,15.0
2026-06-18T15:55:13.476632,25.5,8.0,18.0,1.0
2026-06-18T15:55:14.477055,19.0,10.8,13.1,7.1
2026-06-18T15:55:15.478851,14.1,9.1,7.0,16.2
2026-06-18T15:55:16.479469,9.9,27.6,12.1,4.0
2026-06-18T15:55:17.480802,16.2,21.0,17.2,8.0
2026-06-18T15:55:18.481367,30.7,22.8,8.0,3.0
2026-06-18T15:55:19.482015,35.4,21.4,19.0,22.0
2026-06-18T15:55:20.485814,53.5,58.2,64.3,74.2
2026-06-18T15:55:21.490173,78.6,53.1,53.5,89.8
2026-06-18T15:55:22.495937,99.0,36.1,38.5,92.1
