Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T19:08:22.066756,  0.0,05.1098,0.48030,02.4495
2026-07-08T19:08:23.072571,  1.0,05.1098,0.47907,02.4432
2026-07-08T19:08:24.077950,  2.0,05.1098,0.83515,04.2592
2026-07-08T19:08:25.087556,  3.0,05.1073,0.83221,04.2442
2026-07-08T19:08:26.090260,  4.0,05.1089,0.83242,04.2453
2026-07-08T19:08:27.100302,  5.0,05.0908,1.05412,05.3654
2026-07-08T19:08:28.107803,  6.0,05.0956,0.76606,03.8992
2026-07-08T19:08:29.108169,  7.0,05.0876,1.08743,05.5241
2026-07-08T19:08:30.115880,  8.0,05.0951,0.65683,03.3432
2026-07-08T19:08:31.126038,  9.1,05.0911,1.23769,06.2998
2026-07-08T19:08:32.126771, 10.1,05.1177,1.84489,09.4273
2026-07-08T19:08:33.133145, 11.1,05.0976,1.34175,06.8295
2026-07-08T19:08:34.143130, 12.1,05.0875,1.37787,06.9995
2026-07-08T19:08:35.146264, 13.1,05.0992,0.84591,04.3056
2026-07-08T19:08:36.153168, 14.1,05.0928,1.14899,05.8483
2026-07-08T19:08:37.163361, 15.1,05.0897,0.68963,03.5033
2026-07-08T19:08:38.173090, 16.1,05.0941,1.11467,05.6736
2026-07-08T19:08:39.183085, 17.1,05.1025,1.59069,08.1125
2026-07-08T19:08:40.192126, 18.1,05.0919,1.40815,07.1674
2026-07-08T19:08:41.192895, 19.1,05.0942,1.92098,09.7777
2026-07-08T19:08:42.202901, 20.1,05.0884,1.47920,07.5143
2026-07-08T19:08:43.203460, 21.1,05.1034,1.74009,08.8744
2026-07-08T19:08:44.204846, 22.1,05.1095,1.76794,09.0164
2026-07-08T19:08:45.213819, 23.1,05.1022,1.24869,06.3683
2026-07-08T19:08:46.215068, 24.1,05.1197,0.73977,03.7802
2026-07-08T19:08:47.215470, 25.1,05.1076,1.10890,05.6553
2026-07-08T19:08:48.221879, 26.2,05.1252,0.91542,04.6869
2026-07-08T19:08:49.230840, 27.2,05.1080,0.68701,03.5037
2026-07-08T19:08:50.237162, 28.2,05.1142,1.00072,05.1136
2026-07-08T19:08:51.244721, 29.2,05.1269,0.69174,03.5417
2026-07-08T19:08:52.254667, 30.2,05.1130,0.82038,04.1921
2026-07-08T19:08:53.258548, 31.2,05.1286,0.65208,03.3386
2026-07-08T19:08:54.265712, 32.2,05.1184,1.03469,05.2872
2026-07-08T19:08:55.268944, 33.2,05.1306,0.62921,03.2278
2026-07-08T19:08:56.277311, 34.2,05.1023,0.89885,04.5841
2026-07-08T19:08:57.287427, 35.2,05.1236,0.86402,04.4237
2026-07-08T19:08:58.297521, 36.2,05.1059,0.65942,03.3630
2026-07-08T19:08:59.301849, 37.2,05.1298,1.81054,09.2699
2026-07-08T19:09:00.303828, 38.2,05.1086,0.74186,03.7834
2026-07-08T19:09:01.309193, 39.2,05.1289,0.84584,04.3307
2026-07-08T19:09:02.314847, 40.2,05.0916,0.76347,03.8860
2026-07-08T19:09:03.324944, 41.3,05.0881,1.15526,05.8687
2026-07-08T19:09:04.334942, 42.3,05.0937,0.63925,03.2537
2026-07-08T19:09:05.344513, 43.3,05.0961,0.95483,04.8600
2026-07-08T19:09:06.346787, 44.3,05.0947,0.68289,03.4759
2026-07-08T19:09:07.356825, 45.3,05.0922,1.52458,07.7601
2026-07-08T19:09:08.357321, 46.3,05.1001,1.88816,09.6296
2026-07-08T19:09:09.367331, 47.3,05.0850,1.56651,07.9578
2026-07-08T19:09:10.377349, 48.3,05.0926,1.73456,08.8289
2026-07-08T19:09:11.387478, 49.3,05.0967,1.44774,07.3689
2026-07-08T19:09:12.396089, 50.3,05.0980,1.28383,06.5346
2026-07-08T19:09:13.396310, 51.3,05.1101,0.78264,03.9992
2026-07-08T19:09:14.398188, 52.3,05.1025,0.82016,04.1828
2026-07-08T19:09:15.404788, 53.3,05.1012,1.16839,05.9587
2026-07-08T19:09:16.412387, 54.3,05.0870,0.72780,03.6972
2026-07-08T19:09:17.422457, 55.4,05.0994,1.80848,09.2051
2026-07-08T19:09:18.422903, 56.4,05.1058,1.41681,07.2257
2026-07-08T19:09:19.432994, 57.4,05.0939,1.20908,06.1542
2026-07-08T19:09:20.435380, 58.4,05.0986,0.84523,04.3022
2026-07-08T19:09:21.440871, 59.4,05.0966,0.75053,03.8201
2026-07-08T19:09:22.448420, 60.4,05.1008,1.03077,05.2569
2026-07-08T19:09:23.450486, 61.4,05.0973,0.67221,03.4215
2026-07-08T19:09:24.452390, 62.4,05.0912,0.84214,04.2864
2026-07-08T19:09:25.462418, 63.4,05.1131,0.90010,04.5995
2026-07-08T19:09:26.470336, 64.4,05.0942,1.61413,08.2159
2026-07-08T19:09:27.477416, 65.4,05.1058,0.89202,04.5493
2026-07-08T19:09:28.487434, 66.4,05.0934,0.79496,04.0463
2026-07-08T19:09:29.497446, 67.4,05.1080,1.11270,05.6747
2026-07-08T19:09:30.498167, 68.4,05.0911,0.69658,03.5455
2026-07-08T19:09:31.508208, 69.4,05.1045,0.97055,04.9498
