Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T05:24:29.874164,  0.0,05.1102,0.46618,02.3821
2026-07-09T05:24:30.879002,  1.0,05.1102,0.46618,02.3821
2026-07-09T05:24:31.887514,  2.0,05.1106,0.46617,02.3821
2026-07-09T05:24:32.888737,  3.0,05.1131,0.72489,03.7041
2026-07-09T05:24:33.898483,  4.0,05.1107,0.82679,04.2248
2026-07-09T05:24:34.905940,  5.0,05.1103,0.81719,04.1758
2026-07-09T05:24:35.905970,  6.0,05.1167,0.61517,03.1435
2026-07-09T05:24:36.914763,  7.0,05.1036,0.75867,03.8692
2026-07-09T05:24:37.916513,  8.0,05.1155,0.61522,03.1437
2026-07-09T05:24:38.923148,  9.0,05.1091,0.61448,03.1338
2026-07-09T05:24:39.924867, 10.1,05.1094,0.61469,03.1349
2026-07-09T05:24:40.934922, 11.1,05.1130,0.62570,03.1973
2026-07-09T05:24:41.943184, 12.1,05.1028,0.61662,03.1447
2026-07-09T05:24:42.953372, 13.1,05.1101,0.61687,03.1522
2026-07-09T05:24:43.955139, 14.1,05.1089,0.53190,02.7126
2026-07-09T05:24:44.958995, 15.1,05.1103,0.51182,02.6154
2026-07-09T05:24:45.963863, 16.1,05.1107,0.50091,02.5596
2026-07-09T05:24:46.965799, 17.1,05.1075,0.52405,02.6726
2026-07-09T05:24:47.967070, 18.1,05.1101,0.53759,02.7470
2026-07-09T05:24:48.977254, 19.1,05.1101,0.62656,03.2017
2026-07-09T05:24:49.980055, 20.1,05.1091,0.64941,03.3119
2026-07-09T05:24:50.990093, 21.1,05.1104,0.62023,03.1693
2026-07-09T05:24:51.990620, 22.1,05.1026,0.71925,03.6681
2026-07-09T05:24:52.996185, 23.1,05.1108,0.62640,03.2009
2026-07-09T05:24:53.996770, 24.1,05.1070,0.61450,03.1339
2026-07-09T05:24:54.997125, 25.1,05.1125,0.50988,02.6054
2026-07-09T05:24:56.003940, 26.1,05.1137,0.47736,02.4393
2026-07-09T05:24:57.013743, 27.1,05.1095,0.54514,02.7802
2026-07-09T05:24:58.020905, 28.1,05.1177,0.47459,02.4251
2026-07-09T05:24:59.021463, 29.1,05.1105,0.51906,02.6523
2026-07-09T05:25:00.022438, 30.1,05.1106,0.55957,02.8594
2026-07-09T05:25:01.029404, 31.2,05.1144,0.47631,02.4339
2026-07-09T05:25:02.029695, 32.2,05.1095,0.47643,02.4297
2026-07-09T05:25:03.038824, 33.2,05.1159,0.50281,02.5693
2026-07-09T05:25:04.047951, 34.2,05.1118,0.51653,02.6394
2026-07-09T05:25:05.049645, 35.2,05.1089,0.48757,02.4866
2026-07-09T05:25:06.059589, 36.2,05.1116,0.49820,02.5458
2026-07-09T05:25:07.069533, 37.2,05.1101,0.59477,03.0392
2026-07-09T05:25:08.078595, 38.2,05.1162,0.50775,02.5946
2026-07-09T05:25:09.087641, 39.2,05.1108,0.61047,03.1195
2026-07-09T05:25:10.097669, 40.2,05.1073,0.58295,02.9730
2026-07-09T05:25:11.107944, 41.2,05.1106,0.54230,02.7711
2026-07-09T05:25:12.117751, 42.2,05.1050,0.62680,03.1966
2026-07-09T05:25:13.122510, 43.2,05.1131,0.47536,02.4290
2026-07-09T05:25:14.132797, 44.3,05.1100,0.51443,02.6287
2026-07-09T05:25:15.143034, 45.3,05.1044,0.55430,02.8269
2026-07-09T05:25:16.147115, 46.3,05.1139,0.51036,02.6079
2026-07-09T05:25:17.156669, 47.3,05.1093,1.12929,05.7593
2026-07-09T05:25:18.163486, 48.3,05.1175,0.61770,03.1564
2026-07-09T05:25:19.169121, 49.3,05.1125,0.61721,03.1539
2026-07-09T05:25:20.177808, 50.3,05.1064,0.62222,03.1733
2026-07-09T05:25:21.185915, 51.3,05.1173,0.62260,03.1814
2026-07-09T05:25:22.195349, 52.3,05.1134,0.48616,02.4842
2026-07-09T05:25:23.204968, 53.3,05.1042,0.57103,02.9122
2026-07-09T05:25:24.211179, 54.3,05.1162,0.47779,02.4415
2026-07-09T05:25:25.221087, 55.3,05.1126,0.53005,02.7085
2026-07-09T05:25:26.231137, 56.4,05.1086,0.61062,03.1141
2026-07-09T05:25:27.233940, 57.4,05.1123,0.92490,04.7262
2026-07-09T05:25:28.244165, 58.4,05.1022,0.61647,03.1439
2026-07-09T05:25:29.254156, 59.4,05.1177,0.61674,03.1515
2026-07-09T05:25:30.258415, 60.4,05.1150,0.61760,03.1559
2026-07-09T05:25:31.268394, 61.4,05.1108,0.61779,03.1569
2026-07-09T05:25:32.275967, 62.4,05.1036,0.66678,03.4005
2026-07-09T05:25:33.282336, 63.4,05.1147,0.51125,02.6124
2026-07-09T05:25:34.287552, 64.4,05.1116,0.52629,02.6893
2026-07-09T05:25:35.292070, 65.4,05.1084,0.57636,02.9394
2026-07-09T05:25:36.294960, 66.4,05.1104,0.90777,04.6387
2026-07-09T05:25:37.302260, 67.4,05.1034,0.61743,03.1488
2026-07-09T05:25:38.312355, 68.4,05.1145,0.61826,03.1593
2026-07-09T05:25:39.319031, 69.4,05.1091,0.61604,03.1418
2026-07-09T05:25:40.323868, 70.5,05.1047,0.61789,03.1512
2026-07-09T05:25:41.328624, 71.5,05.1103,0.48055,02.4556
2026-07-09T05:25:42.335043, 72.5,05.1098,0.53114,02.7088
2026-07-09T05:25:43.337081, 73.5,05.1098,0.51001,02.6010
2026-07-09T05:25:44.346969, 74.5,05.1133,0.51504,02.6318
2026-07-09T05:25:45.349417, 75.5,05.1023,0.51782,02.6408
2026-07-09T05:25:46.359358, 76.5,05.1110,0.50120,02.5611
2026-07-09T05:25:47.369406, 77.5,05.1111,0.53915,02.7550
2026-07-09T05:25:48.377497, 78.5,05.1098,0.50633,02.5822
2026-07-09T05:25:49.387574, 79.5,05.1109,0.49260,02.5171
2026-07-09T05:25:50.391673, 80.5,05.1108,0.66833,03.4151
2026-07-09T05:25:51.400204, 81.5,05.1162,0.61431,03.1391
2026-07-09T05:25:52.410214, 82.5,05.1134,0.61557,03.1455
2026-07-09T05:25:53.419374, 83.5,05.1095,0.61730,03.1482
2026-07-09T05:25:54.427150, 84.6,05.1150,0.62022,03.1693
2026-07-09T05:25:55.434988, 85.6,05.1103,0.51628,02.6381
2026-07-09T05:25:56.444985, 86.6,05.1025,0.51839,02.6437
2026-07-09T05:25:57.451992, 87.6,05.1151,0.54398,02.7797
2026-07-09T05:25:58.461953, 88.6,05.1062,0.56033,02.8576
2026-07-09T05:25:59.468237, 89.6,05.1078,0.58875,03.0026
2026-07-09T05:26:00.473234, 90.6,05.1100,0.62686,03.2032
2026-07-09T05:26:01.475213, 91.6,05.1016,0.76903,03.9220
2026-07-09T05:26:02.480341, 92.6,05.1100,0.61777,03.1568
2026-07-09T05:26:03.486195, 93.6,05.1106,0.61936,03.1649
2026-07-09T05:26:04.496380, 94.6,05.1005,0.61700,03.1467
2026-07-09T05:26:05.506042, 95.6,05.1100,0.61917,03.1639
2026-07-09T05:26:06.508305, 96.6,05.1098,0.48372,02.4669
2026-07-09T05:26:07.518052, 97.6,05.1100,0.61792,03.1575
2026-07-09T05:26:08.527925, 98.7,05.1155,0.48190,02.4625
2026-07-09T05:26:09.529249, 99.7,05.1109,0.55425,02.8322
2026-07-09T05:26:10.533121,100.7,05.1091,0.90101,04.5951
2026-07-09T05:26:11.542847,101.7,05.1134,0.62168,03.1767
2026-07-09T05:26:12.544841,102.7,05.1089,0.62115,03.1678
2026-07-09T05:26:13.545052,103.7,05.1048,0.62214,03.1729
2026-07-09T05:26:14.549615,104.7,05.1101,0.62227,03.1797
2026-07-09T05:26:15.556519,105.7,05.1133,0.66020,03.3736
2026-07-09T05:26:16.566499,106.7,05.1061,0.56990,02.9064
2026-07-09T05:26:17.566714,107.7,05.1126,0.48872,02.4973
2026-07-09T05:26:18.576684,108.7,05.1097,0.69004,03.5192
2026-07-09T05:26:19.586722,109.7,05.1100,0.67336,03.4408
2026-07-09T05:26:20.596543,110.7,05.1136,0.61908,03.1634
2026-07-09T05:26:21.604162,111.7,05.1120,0.72424,03.7008
2026-07-09T05:26:22.608029,112.7,05.1189,0.62240,03.1804
2026-07-09T05:26:23.618064,113.7,05.1119,0.47830,02.4441
2026-07-09T05:26:24.627862,114.8,05.1122,0.56883,02.9067
2026-07-09T05:26:25.632095,115.8,05.1144,0.62175,03.1771
2026-07-09T05:26:26.636375,116.8,05.1116,0.70039,03.5789
2026-07-09T05:26:27.646346,117.8,05.1089,0.64785,03.3040
2026-07-09T05:26:28.651457,118.8,05.1112,0.63939,03.2672
2026-07-09T05:26:29.661512,119.8,05.1050,0.62216,03.1730
2026-07-09T05:26:30.671422,120.8,05.1083,0.54340,02.7713
2026-07-09T05:26:31.677374,121.8,05.1106,0.50760,02.5938
2026-07-09T05:26:32.680151,122.8,05.1051,0.79944,04.0771
2026-07-09T05:26:33.690148,123.8,05.1151,0.62202,03.1785
2026-07-09T05:26:34.700070,124.8,05.1115,0.63944,03.2675
2026-07-09T05:26:35.704121,125.8,05.1022,0.76898,03.9217
2026-07-09T05:26:36.713102,126.8,05.1095,0.62257,03.1751
2026-07-09T05:26:37.723277,127.9,05.1091,0.53072,02.7066
2026-07-09T05:26:38.733287,128.9,05.1070,0.55143,02.8122
2026-07-09T05:26:39.736967,129.9,05.1128,0.63701,03.2551
