Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-09T01:00:44.643610,  0.0,05.1090,0.46773,02.3854
2026-07-09T01:00:45.646748,  1.0,05.1090,0.46703,02.3818
2026-07-09T01:00:46.649103,  2.0,05.1039,0.79915,04.0756
2026-07-09T01:00:47.654583,  3.0,05.1091,0.81583,04.1607
2026-07-09T01:00:48.656479,  4.0,05.1091,0.83086,04.2373
2026-07-09T01:00:49.666468,  5.0,05.1085,0.70655,03.6034
2026-07-09T01:00:50.670054,  6.0,05.1088,0.61717,03.1475
2026-07-09T01:00:51.678544,  7.0,05.1175,0.61500,03.1426
2026-07-09T01:00:52.684717,  8.0,05.1126,0.61645,03.1500
2026-07-09T01:00:53.686183,  9.0,05.1094,0.63213,03.2238
2026-07-09T01:00:54.694797, 10.1,05.1148,0.61951,03.1656
2026-07-09T01:00:55.704836, 11.1,05.1097,0.65192,03.3247
2026-07-09T01:00:56.707252, 12.1,05.1070,0.64732,03.3013
2026-07-09T01:00:57.711659, 13.1,05.1098,0.50993,02.6006
2026-07-09T01:00:58.717801, 14.1,05.1055,0.51896,02.6466
2026-07-09T01:00:59.726233, 15.1,05.1055,0.48750,02.4862
2026-07-09T01:01:00.732914, 16.1,05.1100,0.47769,02.4409
2026-07-09T01:01:01.735698, 17.1,05.0995,0.50438,02.5672
2026-07-09T01:01:02.743485, 18.1,05.1072,0.61893,03.1565
2026-07-09T01:01:03.748309, 19.1,05.1078,0.77981,03.9770
2026-07-09T01:01:04.749042, 20.1,05.1008,0.65117,03.3209
2026-07-09T01:01:05.759138, 21.1,05.1094,0.61894,03.1565
2026-07-09T01:01:06.768915, 22.1,05.1044,0.73851,03.7664
2026-07-09T01:01:07.772955, 23.1,05.1081,0.51940,02.6489
2026-07-09T01:01:08.779070, 24.1,05.1097,0.51231,02.6127
2026-07-09T01:01:09.781663, 25.1,05.1092,0.52512,02.6781
2026-07-09T01:01:10.782674, 26.1,05.1126,0.47642,02.4345
2026-07-09T01:01:11.785537, 27.1,05.1051,0.55583,02.8347
2026-07-09T01:01:12.795717, 28.2,05.1117,0.50741,02.5928
2026-07-09T01:01:13.805442, 29.2,05.1111,0.49549,02.5319
2026-07-09T01:01:14.815641, 30.2,05.1098,0.57141,02.9141
2026-07-09T01:01:15.823764, 31.2,05.1158,0.55984,02.8607
2026-07-09T01:01:16.828625, 32.2,05.1112,0.52677,02.6917
2026-07-09T01:01:17.829059, 33.2,05.1061,0.54578,02.7834
2026-07-09T01:01:18.839017, 34.2,05.1134,0.47365,02.4203
2026-07-09T01:01:19.841893, 35.2,05.1086,0.57165,02.9154
2026-07-09T01:01:20.847162, 36.2,05.1069,0.56715,02.8924
2026-07-09T01:01:21.852551, 37.2,05.1122,0.50535,02.5823
2026-07-09T01:01:22.859862, 38.2,05.1025,0.58424,02.9796
2026-07-09T01:01:23.862670, 39.2,05.1145,0.52131,02.6638
2026-07-09T01:01:24.868830, 40.2,05.1095,0.49808,02.5402
2026-07-09T01:01:25.879140, 41.2,05.1083,0.55238,02.8171
2026-07-09T01:01:26.889280, 42.2,05.1101,0.48791,02.4932
2026-07-09T01:01:27.889175, 43.2,05.1053,0.54991,02.8045
2026-07-09T01:01:28.889673, 44.2,05.1148,0.51267,02.6197
2026-07-09T01:01:29.897879, 45.3,05.1115,0.56246,02.8741
2026-07-09T01:01:30.902024, 46.3,05.1091,0.97076,04.9508
2026-07-09T01:01:31.905211, 47.3,05.1141,0.62167,03.1767
2026-07-09T01:01:32.911227, 48.3,05.1062,0.62193,03.1718
2026-07-09T01:01:33.917038, 49.3,05.1125,0.62052,03.1708
2026-07-09T01:01:34.924466, 50.3,05.1011,0.74179,03.7831
2026-07-09T01:01:35.928982, 51.3,05.1104,0.52253,02.6701
2026-07-09T01:01:36.931981, 52.3,05.1111,0.50422,02.5765
2026-07-09T01:01:37.934851, 53.3,05.1048,0.59073,03.0127
2026-07-09T01:01:38.944811, 54.3,05.1093,0.52184,02.6613
2026-07-09T01:01:39.946378, 55.3,05.1066,0.51415,02.6221
2026-07-09T01:01:40.956395, 56.3,05.1093,0.92018,04.6929
2026-07-09T01:01:41.963873, 57.3,05.1097,0.71325,03.6375
2026-07-09T01:01:42.964462, 58.3,05.1097,0.61535,03.1382
2026-07-09T01:01:43.968877, 59.3,05.1123,0.62534,03.1954
2026-07-09T01:01:44.974779, 60.3,05.1012,0.75222,03.8363
2026-07-09T01:01:45.983156, 61.3,05.1147,0.53185,02.7177
2026-07-09T01:01:46.993160, 62.4,05.1111,0.54673,02.7937
2026-07-09T01:01:47.997256, 63.4,05.1072,0.54370,02.7728
2026-07-09T01:01:48.997504, 64.4,05.1141,0.50791,02.5954
2026-07-09T01:01:50.007550, 65.4,05.0995,0.77121,03.9254
2026-07-09T01:01:51.009670, 66.4,05.1094,0.62000,03.1620
2026-07-09T01:01:52.019686, 67.4,05.1115,0.62083,03.1724
2026-07-09T01:01:53.020714, 68.4,05.1031,0.66864,03.4100
2026-07-09T01:01:54.024153, 69.4,05.1120,0.62094,03.1730
2026-07-09T01:01:55.028303, 70.4,05.1036,0.56425,02.8776
2026-07-09T01:01:56.031246, 71.4,05.1081,0.52270,02.6657
2026-07-09T01:01:57.042323, 72.4,05.1114,0.51549,02.6341
2026-07-09T01:01:58.044311, 73.4,05.1116,0.51224,02.6175
2026-07-09T01:01:59.054338, 74.4,05.1144,0.55425,02.8322
2026-07-09T01:02:00.060235, 75.4,05.1073,0.58858,03.0017
2026-07-09T01:02:01.070178, 76.4,05.1067,0.54689,02.7891
2026-07-09T01:02:02.073325, 77.4,05.1141,0.52133,02.6639
2026-07-09T01:02:03.083343, 78.4,05.1089,0.52350,02.6698
2026-07-09T01:02:04.090103, 79.4,05.1177,0.61880,03.1620
2026-07-09T01:02:05.091474, 80.4,05.1123,0.61800,03.1579
2026-07-09T01:02:06.095988, 81.5,05.0997,0.62091,03.1604
2026-07-09T01:02:07.099562, 82.5,05.1139,0.62039,03.1701
2026-07-09T01:02:08.109404, 83.5,05.1089,0.62058,03.1649
2026-07-09T01:02:09.112361, 84.5,05.1062,0.56234,02.8679
2026-07-09T01:02:10.112690, 85.5,05.1111,0.50715,02.5915
2026-07-09T01:02:11.119250, 86.5,05.1097,0.51899,02.6468
2026-07-09T01:02:12.121303, 87.5,05.1080,0.54709,02.7901
2026-07-09T01:02:13.125761, 88.5,05.1103,0.47600,02.4323
2026-07-09T01:02:14.132247, 89.5,05.1062,0.50091,02.5546
2026-07-09T01:02:15.139395, 90.5,05.1097,0.61855,03.1546
2026-07-09T01:02:16.149142, 91.5,05.1075,0.66969,03.4154
2026-07-09T01:02:17.155272, 92.5,05.1103,0.61833,03.1596
2026-07-09T01:02:18.158953, 93.5,05.1106,0.63837,03.2620
2026-07-09T01:02:19.168602, 94.5,05.1006,0.61994,03.1616
2026-07-09T01:02:20.178672, 95.5,05.1103,0.55444,02.8331
2026-07-09T01:02:21.182714, 96.5,05.1091,0.51250,02.6137
2026-07-09T01:02:22.191001, 97.5,05.1080,0.48921,02.4949
2026-07-09T01:02:23.198928, 98.6,05.1114,0.48079,02.4568
2026-07-09T01:02:24.207282, 99.6,05.1109,0.53062,02.7114
2026-07-09T01:02:25.208684,100.6,05.1070,0.75483,03.8496
2026-07-09T01:02:26.219149,101.6,05.1081,0.76346,03.8936
2026-07-09T01:02:27.228545,102.6,05.1100,0.62103,03.1734
2026-07-09T01:02:28.236176,103.6,05.1114,0.61939,03.1650
2026-07-09T01:02:29.246031,104.6,05.1103,0.62028,03.1696
2026-07-09T01:02:30.249180,105.6,05.1141,0.47873,02.4463
2026-07-09T01:02:31.251160,106.6,05.1119,0.53697,02.7439
2026-07-09T01:02:32.257475,107.6,05.1170,0.62365,03.1868
2026-07-09T01:02:33.263173,108.6,05.1104,0.68621,03.5065
2026-07-09T01:02:34.273106,109.6,05.1101,0.61923,03.1642
2026-07-09T01:02:35.274135,110.6,05.1108,0.64667,03.3044
2026-07-09T01:02:36.281714,111.6,05.1097,0.63537,03.2403
2026-07-09T01:02:37.288022,112.6,05.1151,0.47806,02.4428
2026-07-09T01:02:38.298072,113.7,05.1116,0.53986,02.7586
2026-07-09T01:02:39.304351,114.7,05.1194,0.62109,03.1737
2026-07-09T01:02:40.310933,115.7,05.1106,0.72921,03.7262
2026-07-09T01:02:41.320452,116.7,05.1083,0.67135,03.4238
2026-07-09T01:02:42.325839,117.7,05.1108,0.62187,03.1777
2026-07-09T01:02:43.335914,118.7,05.1097,0.76441,03.8984
2026-07-09T01:02:44.341090,119.7,05.1151,0.52613,02.6885
2026-07-09T01:02:45.346000,120.7,05.1037,0.53812,02.7444
2026-07-09T01:02:46.350771,121.7,05.1142,0.53693,02.7437
2026-07-09T01:02:47.351142,122.7,05.1076,0.68062,03.4711
2026-07-09T01:02:48.360280,123.7,05.1112,0.62521,03.1948
2026-07-09T01:02:49.370382,124.7,05.1109,0.62591,03.1984
2026-07-09T01:02:50.380349,125.7,05.1109,0.77267,03.9483
2026-07-09T01:02:51.388805,126.7,05.1153,0.58303,02.9792
2026-07-09T01:02:52.398943,127.8,05.1106,0.53605,02.7392
2026-07-09T01:02:53.406957,128.8,05.1092,0.62655,03.1954
2026-07-09T01:02:54.416987,129.8,05.1109,0.62655,03.2016
2026-07-09T01:02:55.424004,130.8,05.1086,0.76849,03.9192
2026-07-09T01:02:56.424902,131.8,05.1172,0.62243,03.1806
2026-07-09T01:02:57.430309,132.8,05.1120,0.62226,03.1797
2026-07-09T01:02:58.433430,133.8,05.1041,0.61589,03.1410
2026-07-09T01:02:59.436491,134.8,05.1164,0.55842,02.8535
2026-07-09T01:03:00.442121,135.8,05.1097,0.63139,03.2200
2026-07-09T01:03:01.445279,136.8,05.1039,0.62240,03.1742
2026-07-09T01:03:02.450581,137.8,05.1156,0.62327,03.1849
2026-07-09T01:03:03.460570,138.8,05.1114,0.67087,03.4281
2026-07-09T01:03:04.464437,139.8,05.1178,0.69636,03.5583
2026-07-09T01:03:05.473203,140.8,05.1141,0.53094,02.7131
2026-07-09T01:03:06.479127,141.8,05.1045,0.64724,03.3009
2026-07-09T01:03:07.489301,142.8,05.1087,0.97338,04.9642
2026-07-09T01:03:08.495516,143.9,05.1122,0.64299,03.2856
2026-07-09T01:03:09.499143,144.9,05.1055,0.64415,03.2851
2026-07-09T01:03:10.509204,145.9,05.1125,0.64386,03.2901
2026-07-09T01:03:11.513835,146.9,05.1014,0.64517,03.2903
2026-07-09T01:03:12.524060,147.9,05.1133,0.50155,02.5629
2026-07-09T01:03:13.526270,148.9,05.1119,0.64347,03.2881
2026-07-09T01:03:14.536363,149.9,05.1053,0.78942,04.0260
2026-07-09T01:03:15.546334,150.9,05.1164,0.64710,03.3066
2026-07-09T01:03:16.556259,151.9,05.1114,0.64281,03.2847
2026-07-09T01:03:17.563223,152.9,05.1105,0.65174,03.3303
2026-07-09T01:03:18.568490,153.9,05.1127,0.52161,02.6654
