Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T17:41:14.806234,  0.0,05.1104,0.49251,02.5167
2026-07-08T17:41:15.811230,  1.0,05.1106,0.47468,02.4256
2026-07-08T17:41:16.812413,  2.0,05.1073,0.61235,03.1229
2026-07-08T17:41:17.817303,  3.0,05.1098,0.84565,04.3128
2026-07-08T17:41:18.822169,  4.0,05.1099,0.82746,04.2200
2026-07-08T17:41:19.825889,  5.0,05.0994,0.63454,03.2298
2026-07-08T17:41:20.830085,  6.0,05.1125,0.62540,03.1957
2026-07-08T17:41:21.835303,  7.0,05.1047,0.62594,03.1922
2026-07-08T17:41:22.840516,  8.0,05.1070,0.62401,03.1824
2026-07-08T17:41:23.843352,  9.0,05.0969,0.76628,03.9003
2026-07-08T17:41:24.861947, 10.0,05.1034,1.13854,05.8065
2026-07-08T17:41:25.854094, 11.0,05.1022,0.69748,03.5571
2026-07-08T17:41:26.855974, 12.0,05.1158,0.77109,03.9402
2026-07-08T17:41:27.863052, 13.1,05.1116,0.53975,02.7581
2026-07-08T17:41:28.865556, 14.1,05.1062,0.60133,03.0667
2026-07-08T17:41:29.870865, 15.1,05.1059,0.55207,02.8155
2026-07-08T17:41:30.870871, 16.1,05.1042,0.64618,03.2955
2026-07-08T17:41:31.875746, 17.1,05.1039,1.15511,05.8910
2026-07-08T17:41:32.879802, 18.1,05.1026,0.69523,03.5456
2026-07-08T17:41:33.888765, 19.1,05.1061,1.24522,06.3506
2026-07-08T17:41:34.889199, 20.1,05.1025,0.64964,03.3131
2026-07-08T17:41:35.893675, 21.1,05.1086,0.78841,04.0208
2026-07-08T17:41:36.898024, 22.1,05.1173,0.60188,03.0756
2026-07-08T17:41:37.901560, 23.1,05.1014,0.59383,03.0285
2026-07-08T17:41:38.903836, 24.1,05.1091,0.52792,02.6923
2026-07-08T17:41:39.915322, 25.1,05.1080,0.58643,02.9907
2026-07-08T17:41:40.910133, 26.1,05.1037,0.61955,03.1597
2026-07-08T17:41:41.908655, 27.1,05.1069,0.58245,02.9704
2026-07-08T17:41:42.911295, 28.1,05.1106,0.61658,03.1507
2026-07-08T17:41:43.919268, 29.1,05.1098,0.55740,02.8427
2026-07-08T17:41:44.924129, 30.1,05.1053,0.56471,02.8800
2026-07-08T17:41:45.944644, 31.1,05.1076,0.55346,02.8226
2026-07-08T17:41:46.931962, 32.1,05.1086,0.60294,03.0749
2026-07-08T17:41:47.933853, 33.1,05.1058,0.56985,02.9062
2026-07-08T17:41:48.952167, 34.1,05.1039,0.54709,02.7901
2026-07-08T17:41:49.947810, 35.1,05.1092,0.64232,03.2758
2026-07-08T17:41:50.950467, 36.1,05.1062,0.56945,02.9041
2026-07-08T17:41:51.952926, 37.1,05.1088,1.04329,05.3207
2026-07-08T17:41:52.956207, 38.2,05.1084,0.77185,03.9364
2026-07-08T17:41:53.960847, 39.2,05.1083,0.76373,03.8950
2026-07-08T17:41:54.963018, 40.2,05.1058,0.64685,03.2989
2026-07-08T17:41:55.969164, 41.2,05.1025,0.64427,03.2857
2026-07-08T17:41:57.015697, 42.2,05.1087,0.77820,03.9688
2026-07-08T17:41:58.039077, 43.2,05.1087,0.59376,03.0281
2026-07-08T17:41:58.994913, 44.2,05.1100,0.60550,03.0941
2026-07-08T17:41:59.996282, 45.2,05.1086,0.67551,03.4451
2026-07-08T17:42:00.998942, 46.2,05.0970,1.20269,06.1216
2026-07-08T17:42:02.005074, 47.2,05.1030,0.74580,03.8035
2026-07-08T17:42:03.007673, 48.2,05.1053,0.64809,03.3052
2026-07-08T17:42:04.009244, 49.2,05.1081,0.78501,04.0035
2026-07-08T17:42:05.013360, 50.2,05.1036,0.69420,03.5404
2026-07-08T17:42:06.015050, 51.2,05.1095,0.58085,02.9623
2026-07-08T17:42:07.014988, 52.2,05.1066,0.60028,03.0614
2026-07-08T17:42:08.020191, 53.2,05.1066,0.58789,02.9982
2026-07-08T17:42:09.025345, 54.2,05.1075,0.53841,02.7458
2026-07-08T17:42:10.025284, 55.2,05.1131,0.54939,02.8073
2026-07-08T17:42:11.030239, 56.2,05.1073,0.72061,03.6751
2026-07-08T17:42:12.033496, 57.2,05.1069,0.69446,03.5417
2026-07-08T17:42:13.037062, 58.2,05.1037,0.67816,03.4586
2026-07-08T17:42:14.038080, 59.2,05.1172,0.74590,03.8115
2026-07-08T17:42:15.038660, 60.2,05.1014,0.64468,03.2878
2026-07-08T17:42:16.041208, 61.2,05.1083,0.55043,02.8071
2026-07-08T17:42:17.042583, 62.2,05.1122,0.63945,03.2675
2026-07-08T17:42:18.047187, 63.2,05.1033,0.66856,03.4096
2026-07-08T17:42:19.050322, 64.2,05.1136,0.60461,03.0895
2026-07-08T17:42:20.053135, 65.2,05.1145,0.66178,03.3816
2026-07-08T17:42:21.054850, 66.2,05.1083,0.75218,03.8361
2026-07-08T17:42:22.055413, 67.2,05.1025,0.64745,03.3019
2026-07-08T17:42:23.056123, 68.3,05.1059,0.65715,03.3514
2026-07-08T17:42:24.058846, 69.3,05.1194,0.66706,03.4086
2026-07-08T17:42:25.062789, 70.3,05.1025,0.67568,03.4459
2026-07-08T17:42:26.064190, 71.3,05.1061,0.83673,04.2673
2026-07-08T17:42:27.066617, 72.3,05.1080,0.75618,03.8565
2026-07-08T17:42:28.069653, 73.3,05.1106,0.77412,03.9557
2026-07-08T17:42:29.074629, 74.3,05.1036,0.64123,03.2702
2026-07-08T17:42:30.078471, 75.3,05.1045,0.67743,03.4548
2026-07-08T17:42:31.081699, 76.3,05.1119,0.61181,03.1263
2026-07-08T17:42:32.095208, 77.3,05.1061,0.63957,03.2618
2026-07-08T17:42:33.087798, 78.3,05.1086,0.70029,03.5714
2026-07-08T17:42:34.089816, 79.3,05.1041,0.67660,03.4506
2026-07-08T17:42:35.091732, 80.3,05.1105,0.77409,03.9555
2026-07-08T17:42:36.095020, 81.3,05.1097,0.64645,03.2968
2026-07-08T17:42:37.100064, 82.3,05.1056,0.64580,03.2935
2026-07-08T17:42:38.104002, 83.3,05.1121,0.57750,02.9510
2026-07-08T17:42:39.106675, 84.3,05.1036,0.69634,03.5513
2026-07-08T17:42:40.106941, 85.3,05.1178,0.68119,03.4808
2026-07-08T17:42:41.109505, 86.3,05.1028,0.64756,03.3025
2026-07-08T17:42:42.113429, 87.3,05.1017,0.69086,03.5233
2026-07-08T17:42:43.115903, 88.3,05.1042,0.78818,04.0197
2026-07-08T17:42:44.119111, 89.3,05.1105,0.53789,02.7486
2026-07-08T17:42:45.129999, 90.3,05.1037,0.62635,03.1943
2026-07-08T17:42:46.128615, 91.3,05.1069,0.63210,03.2237
2026-07-08T17:42:47.133860, 92.3,05.1048,0.59669,03.0431
2026-07-08T17:42:48.135941, 93.3,05.1081,0.57923,02.9540
2026-07-08T17:42:49.140854, 94.3,05.1081,0.62817,03.2036
2026-07-08T17:42:50.145442, 95.3,05.1117,0.57382,02.9322
2026-07-08T17:42:51.149518, 96.3,05.1161,0.63250,03.2320
2026-07-08T17:42:52.154424, 97.3,05.1144,0.56625,02.8935
2026-07-08T17:42:53.157741, 98.4,05.1137,0.97005,04.9569
2026-07-08T17:42:54.160914, 99.4,05.1098,1.13222,05.7743
2026-07-08T17:42:55.165359,100.4,05.1194,0.65155,03.3294
2026-07-08T17:42:56.169030,101.4,05.1061,0.69642,03.5517
2026-07-08T17:42:57.172346,102.4,05.1141,0.64442,03.2929
2026-07-08T17:42:58.172719,103.4,05.1150,0.78802,04.0267
2026-07-08T17:42:59.175760,104.4,05.1156,0.54868,02.8037
2026-07-08T17:43:00.180318,105.4,05.1112,0.60404,03.0866
2026-07-08T17:43:01.183449,106.4,05.1211,0.75164,03.8483
2026-07-08T17:43:02.185315,107.4,05.1195,0.64771,03.3097
2026-07-08T17:43:03.190266,108.4,05.1081,0.65541,03.3425
2026-07-08T17:43:04.194455,109.4,05.1155,0.64353,03.2884
2026-07-08T17:43:05.195037,110.4,05.1198,0.76721,03.9204
2026-07-08T17:43:06.198858,111.4,05.1189,0.56372,02.8806
2026-07-08T17:43:07.201325,112.4,05.1108,1.13821,05.8162
2026-07-08T17:43:08.203821,113.4,05.1200,0.72935,03.7342
2026-07-08T17:43:09.206673,114.4,05.1173,0.64868,03.3147
2026-07-08T17:43:10.207809,115.4,05.1076,0.69215,03.5299
2026-07-08T17:43:11.212857,116.4,05.1141,0.65144,03.3288
2026-07-08T17:43:12.216062,117.4,05.1089,0.54862,02.7979
