Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-07-08T20:36:55.692644,  0.0,05.1096,0.47805,02.4380
2026-07-08T20:36:56.702812,  1.0,05.1098,0.47889,02.4423
2026-07-08T20:36:57.710327,  2.0,05.1097,0.47686,02.4319
2026-07-08T20:36:58.713401,  3.0,05.1097,0.81413,04.1520
2026-07-08T20:36:59.722255,  4.0,05.1096,0.85818,04.3767
2026-07-08T20:37:00.732173,  5.0,05.1094,0.85606,04.3659
2026-07-08T20:37:01.741136,  6.0,05.1093,0.64179,03.2731
2026-07-08T20:37:02.750206,  7.1,05.1169,0.64663,03.3042
2026-07-08T20:37:03.757421,  8.1,05.1092,0.66746,03.4040
2026-07-08T20:37:04.765853,  9.1,05.1167,0.65835,03.3641
2026-07-08T20:37:05.775189, 10.1,05.1093,0.95913,04.8915
2026-07-08T20:37:06.776541, 11.1,05.1111,0.64291,03.2852
2026-07-08T20:37:07.781092, 12.1,05.1122,0.64590,03.3005
2026-07-08T20:37:08.790545, 13.1,05.1105,0.50071,02.5586
2026-07-08T20:37:09.792710, 14.1,05.1162,0.50141,02.5622
2026-07-08T20:37:10.802810, 15.1,05.1097,0.54147,02.7614
2026-07-08T20:37:11.812214, 16.1,05.1093,0.53420,02.7244
2026-07-08T20:37:12.822151, 17.1,05.1093,0.56077,02.8599
2026-07-08T20:37:13.831012, 18.1,05.1069,1.03721,05.2897
2026-07-08T20:37:14.833740, 19.1,05.0992,1.08577,05.5265
2026-07-08T20:37:15.841118, 20.1,05.1131,0.64476,03.2947
2026-07-08T20:37:16.846628, 21.2,05.1045,0.79775,04.0685
2026-07-08T20:37:17.850618, 22.2,05.1095,0.64351,03.2819
2026-07-08T20:37:18.859833, 23.2,05.1112,0.52928,02.7046
2026-07-08T20:37:19.862211, 24.2,05.1087,0.57636,02.9394
2026-07-08T20:37:20.872073, 25.2,05.1119,0.52424,02.6788
2026-07-08T20:37:21.878621, 26.2,05.1089,0.62173,03.1708
2026-07-08T20:37:22.888545, 27.2,05.1097,0.54752,02.7923
2026-07-08T20:37:23.898585, 28.2,05.1053,0.53741,02.7407
2026-07-08T20:37:24.906241, 29.2,05.1098,0.50711,02.5862
2026-07-08T20:37:25.915663, 30.2,05.1033,0.58464,02.9816
2026-07-08T20:37:26.925264, 31.2,05.1158,0.53245,02.7208
2026-07-08T20:37:27.935308, 32.2,05.1083,0.56765,02.8950
2026-07-08T20:37:28.939985, 33.2,05.1078,0.55819,02.8467
2026-07-08T20:37:29.942142, 34.2,05.1117,0.55484,02.8352
2026-07-08T20:37:30.952211, 35.3,05.1066,0.55677,02.8395
2026-07-08T20:37:31.962373, 36.3,05.1126,0.55725,02.8475
2026-07-08T20:37:32.969461, 37.3,05.1050,0.60361,03.0784
2026-07-08T20:37:33.977604, 38.3,05.1089,0.54661,02.7877
2026-07-08T20:37:34.979180, 39.3,05.1128,0.55826,02.8527
2026-07-08T20:37:35.986858, 40.3,05.1064,0.63160,03.2211
2026-07-08T20:37:36.994940, 41.3,05.1139,0.55329,02.8273
2026-07-08T20:37:38.002000, 42.3,05.1025,0.57194,02.9168
2026-07-08T20:37:39.008887, 43.3,05.1131,0.57436,02.9349
2026-07-08T20:37:40.018441, 44.3,05.1019,0.57319,02.9232
2026-07-08T20:37:41.024123, 45.3,05.1072,0.52197,02.6620
2026-07-08T20:37:42.034071, 46.3,05.1055,0.68028,03.4694
2026-07-08T20:37:43.041642, 47.3,05.1128,1.16583,05.9573
2026-07-08T20:37:44.049550, 48.4,05.1089,0.64349,03.2817
